Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Bahnsen Knights,"9,99 €*",• Aventura,18-01-2024,"Ir encubierto como Boulder, e infiltrarse en los Caballeros Bahnsen"
Connected Hearts: Full Moon Curse Collector’s Edition,"14,99 €3,74 €*","• Aventura, Puzle",18-01-2024,Un bosque tranquilo y pacífico que esconde a un hombre lobo. ¿Puedes curarlo?
Goo Fighter,"4,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",18-01-2024,"¡Combina tantos poderes como puedas para eliminar a todos los Goo que te rodean! Suena sencillo, ¿verdad? ¡Veamos si puedes superar el Mundo 16!"
Hero of Fate,"13,90 €*","• Acción, Aventura, Estrategia, Rol (RPG)",18-01-2024,"¡Emoción Rogue-like imparable! Desbloquea nuevas clases, reúne aliados y sumérgete en aventuras únicas. Conquista las hordas de monstruos y emprende un viaje épico."
Anime Girls: Highschool of Dead,"7,99 €1,59 €*","• Acción, Arcade, Disparos (Shooter)",18-01-2024,"Entra en un mundo donde lo adorable se encuentra con los no-muertos en ""Anime Girls: Highschool of Dead"". Toma el papel de una adorable chica de secundaria enfrentándose a hordas de implacables zombis y una variedad de enemigos formidables."
Hentai Girls: Office Romance,"5,99 €*","• Acción, Otros, Puzle, Uso práctico",18-01-2024,¡Conoce a más de 30 atractivas chicas de anime en este rompecabezas relajante!
Detective - Stella Porta Case,"10,49 €*","• Aventura, Puzle",18-01-2024,Juego de investigación en primera persona
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Arcade Archives SUPER CONTRA,"6,99 €*","• Acción, Arcade",18-01-2024,ALERT! ALERT! The aliens are back!
EGGCONSOLE MARCHEN VEIL PC-8801mkIISR,"5,59 €*","• Acción, Aventura, Rol (RPG)",18-01-2024,"The tale of a prince transformed into an ugly monster and cast to the ends of the world. Overcoming numerous challenges, he must now return to the princess!"
Rising Lords,"19,99 €*",• Estrategia,18-01-2024,Rising Lords es un juego de estrategia medieval por turnos con elementos de juegos de cartas y de mesa.
VALIS: The Fantasm Soldier Collection III,"50,00 €*",• Acción,18-01-2024,"The battle of the maidens transcends time. The legendary beautiful girl action, a culmination of revival!"
Mystery Box: Evolution,"9,99 €*","• Puzle, Tablero",18-01-2024,¡Disfruta del segundo capítulo de la serie de juegos de rompecabezas 'Mystery Box'!
BROADSWORD: WARLORD EDITION,"29,95 €*","• Acción, Aventura, Estrategia, Tablero",17-01-2024,BROADSWORD: WARLORD EDITION cuenta con un juego de estrategia por turnos a medida que los jugadores pasan de misión en misión en la Edad Media.
Nephenthesys,"5,99 €*","• Acción, Arcade, Disparos (Shooter)",17-01-2024,¡Despega en una peligrosa misión para recuperar una fuente de energía no identificada en medio de un asalto alienígena!
nDay,"16,99 €*","• Estilo de vida, Uso práctico",16-01-2024,¡Mantén todas tus fechas y eventos importantes organizados en un solo lugar con nDay!
Sir Questionnaire,"4,99 €3,24 €*","• Aventura, Otros, Puzle, Rol (RPG)",16-01-2024,"A game of choice and chance, every room has two options, which do you pick to survive and descent deeper into the dungeon?"
Farm Knight Adventures,"11,99 €*","• Aventura, Estilo de vida, Rol (RPG), Simulación",15-01-2024,"Build up your farm,grow fruits, cook food and grab your sword and go on epic adventures!"
My Child Lebensborn Remastered,"9,99 €*",• Simulación,15-01-2024,Ayuda a tu hijo en una historia de crianza basada en hechos reales.
Poppy Playtime: Capítulo 1,"4,49 €*","• Otros, Puzle",15-01-2024,Debes sobrevivir a los vengativos juguetes de la fábrica de juguetes abandonada.
Knights of the Rogue Dungeon,"9,99 €*","• Acción, Aventura, Estrategia, Otros",15-01-2024,Cleanse the Rogue Dungeon of three Demon Knights as you battle through the depths in this addicting rogue-like dungeon hopper from the creators of Mutant Mudds™ and Xeodrifter™.
Mystery Box: The Journey,"9,99 €*","• Puzle, Tablero",15-01-2024,"¡Bienvenido al cuarto capítulo de la serie ""Caja Misteriosa""!"
Mystery Box: Escape The Room,"9,99 €*","• Puzle, Tablero",15-01-2024,"Bienvenido al nuevo capítulo de la serie ""Mystery Box""."
Ultimate Racing 2D 2,"9,99 €*","• Arcade, Carreras, Simulación",15-01-2024,Ultimate top-down racing is back!
Moon Lander,"8,99 €*","• Arcade, Estrategia, Simulación",15-01-2024,"Embark on an exhilarating lunar mission where precision and finesse are your keys to success. Your spacecraft is equipped with limited fuel, and your mission is to land safely on the lunar surface to score points."
Superfluous Returnz,"9,99 €*","• Aventura, Otros, Puzle",15-01-2024,The unnecessary video game of the useless superhero
Super Kart Mini Car Race,"9,99 €*","• Arcade, Carreras",15-01-2024,Super Kart Mini Car Race is an exciting and colorful racing game in the style of Classic Kart.
Legend of Grimrock,"14,99 €*","• Aventura, Rol (RPG)",15-01-2024,Legend of Grimrock is a dungeon crawling role playing game with an oldschool heart but a modern execution.
Hard Racing: Stunt Car Driving,"4,99 €0,99 €*","• Arcade, Carreras, Deportes, Simulación",14-01-2024,"Un nuevo simulador arcade de carreras de coches. Coches GOAT, emocionantes juegos de tuning y auténticas vibraciones de conducción."
Neon Drifter - Cyber Racing,"11,99 €*","• Acción, Carreras, Deportes, Simulación",14-01-2024,Speed through a Neon-drenched cyberpunk world: Dominate the streets and master the art of drifting in a futuristic showdown!
Pixel Coloring Paint,"9,99 €*","• Educativo, Entrenamiento, Puzle, Simulación",13-01-2024,"Get ready to paint, play, and learn in a world designed exclusively for little artists with Pixel Coloring Paint!"
Grotto,"12,00 €*",• Rol (RPG),12-01-2024,Grotto es una experiencia mística centrada en la narrativa donde tú eres el augur. Aquel capaz de hablar con las estrellas y de desvelar sus mensajes.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Crystal Project,"11,59 €*","• Aventura, Estrategia, Plataformas, Rol (RPG)",12-01-2024,Crystal Project is a non-linear JRPG where you are the maker of your own adventure.
Bowling Fever,"9,99 €*","• Acción, Arcade, Deportes, Simulación",12-01-2024,"¡Dale caña a ""Bowling Fever"" y déjate llevar por las emociones!"
Super Bear Adventure,"9,99 €*","• Acción, Aventura, Plataformas",12-01-2024,Explora vastos mundos en esta aventura 3D de tipo sandbox
Frogsong,"14,79 €*","• Acción, Aventura, Rol (RPG)",12-01-2024,"A heartfelt adventure in a fantasy world of frogs! Talk to weird and wonderful characters, fight vicious bugs, and explore a vibrant world in this charming action RPG."
Shinorubi,"19,99 €*","• Acción, Arcade, Disparos (Shooter)",12-01-2024,"Inspirado por los arcades japoneses, ¡SHINORUBI es un chute de acción pura, combinando el Bullet Hell con los Manic Shooter!"
Kitten Hero,"4,99 €*","• Aventura, Plataformas",12-01-2024,Ayuda a este gatito a salvar a su humano de las garras de un malvado ordenador
Roman Empire Simulator,"14,99 €*","• Estrategia, Simulación",12-01-2024,"Will your Rome flourish as a beacon of civilization, or crumble under the weight of endless sieges?"
Coin Rush,"4,99 €0,99 €*","• Acción, Arcade, Otros, Plataformas",12-01-2024,Roll your coin along the Coin Rush twisty road track and get a perfect hit right into the hole!
Reigns: Three Kingdoms,"2,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",11-01-2024,"Negocia en conflictos militares, recurre al matrimonio para reforzar alianzas y recluta soldados para librar batallas de cartas por turnos en esta epopeya histórica."
nGolf,"21,99 €*","• Arcade, Deportes, Puzle, Simulación",11-01-2024,Embárquese en la aventura de golf más atractiva que jamás haya visto y visite lugares impresionantes de todo el mundo.
Arcade Archives COSMO GANG THE PUZZLE,"6,99 €*","• Acción, Arcade, Puzle",11-01-2024,"More strategic, more interesting. Challenge puzzles, compete in puzzles!"
Stellar Interface + Sudoku Zenkai,"17,98 €*","• Acción, Arcade, Disparos (Shooter), Puzle",11-01-2024,Explora la galaxia generada aleatoriamente y destruye a todos los señores galácticos. ¡Resuelve Sudokus con tus amigos!
EGGCONSOLE SILPHEED PC-8801mkIISR,"5,59 €*","• Acción, Disparos (Shooter)",11-01-2024,The best 3D shooter game of the 80's. Drive the SILPHEED fighter jet and crush the ambitions of the XACALITE who have sacked GLOIRE.
8-Colors Star Guardians +,"4,99 €*","• Aventura, Lucha, Puzle, Rol (RPG)",11-01-2024,"¡Monstruos alienígenas han invadido la Tierra! ¡Depende de los Star Guardians, un grupo disfuncional de heroínas, proteger el planeta y salvar el día torpemente (una vez más)!"
Wild Seas,"4,99 €*","• Aventura, Estrategia, Puzle",11-01-2024,Defiende la joya de los malvados piratas
Pan'orama,"19,99 €*","• Estrategia, Puzle, Tablero",11-01-2024,Sumérgete y deja que tu mente divague mientras creas tu propio pequeño y hermoso mundo.
Ikkarus and the Prince of Sin,"9,99 €*","• Aventura, Rol (RPG)",10-01-2024,"¡Demuestra tu valía y repara una taberna para convertirte en el héroe del pueblo, mientras completas misiones y descubres el amor!"
Cafe Owner Simulator,"18,99 €*","• Aventura, Simulación",10-01-2024,"Crea un exterior y un interior únicos, contrata a los mejores trabajadores y chefs, crea un lugar donde a la gente le encante comer, pasar el tiempo y gastar su dinero."
The Jackbox Party Trilogy 3.0,"76,49 €*","• Comunicación, Fiesta, Tablero",08-01-2024,"Escribe y dibuja hasta ganar y trónchate con los 15 juegos de los Jackbox Party Packs 7, 8 y 9."
Colección del libro de colorear Zoo,"9,99 €*","• Comunicación, Educativo, Estilo de vida",08-01-2024,Popular coloring game is back. Come see your favorite ZOO animals!
All I Want for Christmas are Subgames CE,"9,99 €2,49 €*","• Puzle, Tablero",08-01-2024,A Sleigh-full of Subgames for the Holidays!
Battlefront Trench Warriors: Ops of Warfare,"11,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Estrategia",08-01-2024,"""Battlefront Trench Warriors: Ops of Warfare"" te sumerge en el corazón de una experiencia de guerra inmersiva, donde el teatro de acción se desarrolla dentro de implacables trincheras, cámaras subterráneas meticulosamente diseñadas y canales de guer"
Bike Courier: Bistro Express Delivery,"11,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",08-01-2024,"Embárcate en un emocionante viaje en nuestro juego de aventuras de entrega de comida: Bike Courier: Bistro Express Delivery, donde asumes el papel de un dinámico ciclista de reparto que navega por las bulliciosas calles de la ciudad."
Military Combat Shooter Desert War,"6,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",08-01-2024,"Prepare for an immersive and action-packed experience. Can you navigate the chaos, complete your missions, and emerge victorious in the midst of war?"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Mi Vida: Curando animales de granja,"29,99 €*","• Otros, Simulación",08-01-2024,Te necesitan en la granja: ¡examina y trata a muchos animales!
GeoJelly,"10,99 €*","• Acción, Aventura, Fiesta, Plataformas",08-01-2024,"GeoJelly: Master & Overcome | Play as a flawed experiment in a dystopian laboratory. Take on platform challenges, collect diamonds and gain freedom."
Concurso de las Capitales,"0,00 €*","• Educativo, Entrenamiento, Otros",08-01-2024,Aprenda las capitales del mundo en este juego rapido y divertido. Conteste correctamente antes que el tiempo se acabe ¡o será fuera del juego! Mejorar su conocimiento del planeta y demuestre a sus amigos que eres el experto de las capitales.
The Monty Mole Collection,"7,99 €*","• Acción, Arcade, Aventura, Plataformas",08-01-2024,The saga of a British computer game icon
Gates of The Mind,"14,99 €*","• Acción, Aventura, Lucha, Plataformas",07-01-2024,"El leñador canadiense promedio, Miles, ha terminado su día. En su camino a casa es atacado por un oso, y Miles pierde el conocimiento."
Milk Seller,"9,99 €*",• Otros,06-01-2024,Super Fun! Super Fun! Super Fun!
Shivering Stone,"4,99 €*",• Puzle,05-01-2024,¡Desliza rocas por el hielo para abrirle un camino al joven aventurero!
Nothing to Declare,"4,99 €*",• Rol (RPG),05-01-2024,"As a customs officer, you are in charge of inbound passengers, parcels, and containers. Are you up to the task?"
Classic Games Puzzle Collection,"29,99 €0,99 €*","• Acción, Arcade, Fiesta, Puzle",05-01-2024,"Disfrute de la nostalgia con la colección de rompecabezas de juegos clásicos, que presenta una selección de clásicos de videojuegos queridos que seguramente evocarán gratos recuerdos."
Bulldozer Tycoon: Construction Simulator,"9,99 €*","• Acción, Simulación",05-01-2024,Are you ready to embark on a construction journey like never before?
Arcade Game Zone,"24,99 €*",• Arcade,05-01-2024,¡Sumérgete en la experiencia arcade definitiva para consola!
Tools Up! Ultimate Edition,"34,99 €*","• Acción, Arcade, Estilo de vida, Simulación",05-01-2024,"¡Renovación de casas caótica en cooperativo local, todo en un mismo paquete!"
Arcade Archives Mighty Guy,"6,99 €*","• Acción, Arcade",04-01-2024,The dawn of a new humanity - with BIO energy! Humanity finally strikes back using the PSYCHO GUN!
EGGCONSOLE HYDLIDE PC-8801,"5,59 €*","• Acción, Aventura, Rol (RPG)",04-01-2024,"Operate the hero Jim and defeat the demon Varalys, the strongest in mythology! A classic action RPG representing the 1980s."
They Know,"6,99 €*","• Aventura, Puzle",04-01-2024,Descubra los sucios secretos del gobierno y revele la verdad al mundo.
Skin care,"2,99 €*","• Estilo de vida, Otros",04-01-2024,"Explore Skin care in a fun way through a captivating story and personalized challenges, discovering the secrets to achieve radiant skin."
Santa´s World,"9,99 €4,99 €*","• Arcade, Plataformas",04-01-2024,Un juego de plataformas navideño familiar
The spy who shot me,"7,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",04-01-2024,The spy who shot me™ is a comedy retro FPS inspired by classic shooters of the 90s.
Princess Puzzle Adventure,"9,99 €0,99 €*","• Acción, Arcade, Fiesta, Puzle",03-01-2024,"Embárcate en un viaje real con ""Princess Puzzle Adventure"", un cautivador juego de rompecabezas que da vida a la magia de los cuentos de hadas."
Truck Simulator 2024 - USA Driver Zone,"13,99 €0,99 €*","• Acción, Carreras, Estrategia, Simulación",02-01-2024,"Rev up your virtual journey, conquer the open roads, and build your trucking empire in the heart of America – where every mile is a new adventure!"
NED,Precio no disponible,"• Acción, Aventura, Plataformas",Fecha no disponible,Blast your way through hordes of enemies in Ned! An action-packed adventure platformer set in the rich history of the Aussie outback.
The World of War II: Frontlines of History,"13,99 €*","• Acción, Disparos (Shooter), Estrategia, Simulación",01-01-2024,Adéntrate en las páginas de la historia y embárcate en un viaje extraordinario a través de los tumultuosos paisajes de World of War II en nuestra experiencia de juego inmersiva: The World of War II: Frontlines of History.
Hentai Golf,"21,99 €1,99 €*","• Arcade, Deportes, Simulación",01-01-2024,¡Vive la mejor cita de tu vida y conviértete en campeón de golf con la pequeña ayuda de hermosas chicas!
City Bus Driver Simulator,"11,99 €*","• Acción, Simulación",01-01-2024,Experience the Thrill of the City Roads in City Bus Driver Simulator!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Airport,"4,99 €*","• Fiesta, Puzle, Simulación",01-01-2024,"As a kid, have you ever imagined being an air traffic controller, managing the flights of hundreds of toy planes and passengers?"
Metro Redux,"29,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",01-01-2024,"En 2013, un evento apocalíptico arrasó el mundo, acabando con la mayoría de la humanidad y convirtiendo la superficie de la Tierra en un páramo tóxico."
SNQZ,"1,20 €*","• Arcade, Estilo de vida, Otros, Tablero",01-01-2024,Try to be the biggest and meander your way to the top.
Warzone Chronicles: Virtual Warfare Shooter,"11,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Simulación",01-01-2024,"Survive the Unforgiving Horde: Uncover, Strategize, and Outlast!"
Christmas Bubble Puzzle,"9,99 €0,99 €*","• Acción, Arcade, Fiesta, Puzle",01-01-2024,"Sumérgete en el mundo festivo de ""Christmas Bubble Puzzle"", un juego encantador y cautivador que combina la emoción de los desafíos de hacer estallar burbujas con la alegría de la temporada navideña."
Saints Row: The Big Purple Package,"29,99 €*","• Acción, Disparos (Shooter)",01-01-2024,"El lote digital Saints Row The Big Purple Package contiene Saints Row®: The Third™ - The Full Package y Saints Row IV®: Re-Elected™, y paquetes de DLC adicionales."
Endless Dungeon,Precio no disponible,• Acción,2023,"Endless Dungeon, un juego de estilo rogue-like basado en el universo de Endless."
Pocket Bravery,Precio no disponible,"• Arcade, Lucha, Plataformas",31-12-2023,ENFRÉNTATE CARA A CARA EN UN JUEGO DE LUCHA EN 2D CON INSPIRACIÓN RETRO
Ski Simulator : Winter Sports,"9,99 €*","• Acción, Arcade, Deportes, Simulación",31-12-2023,"Welcome to the adrenaline-packed world of ""Ski Simulator: Winter Sports"" – the ultimate winter adventure awaits you!"
MisBloody,"9,99 €*","• Acción, Arcade, Aventura, Otros",30-12-2023,Embark on an electrifying adventure that combines action and agility in a relentless challenge.
Breakout Birdie,"4,00 €*","• Acción, Arcade, Puzle",28-12-2023,¡Un juego rápido de habilidad y reflejos de reventar bloques!
Breakout Birdie 2,"4,00 €*","• Acción, Arcade, Puzle",28-12-2023,¡Un juego rápido de habilidad y reflejos de reventar bloques!
Breakout Birdie Adventure,"4,00 €*","• Acción, Arcade, Puzle",28-12-2023,¡Un juego rápido de habilidad y reflejos de pájaros rebotantes!
"The Gardener Simulator - Plant, Grow, Decorate, Build Sim","13,99 €*","• Acción, Estrategia, Simulación, Uso práctico",28-12-2023,"Cultivate Your Imagination, Harvest Your Dreams – Dive into the Botanical Bliss of The Gardener Simulator!"
Arcade Archives SOLITARY FIGHTER,"6,99 €*","• Arcade, Lucha",28-12-2023,GOGOON! Struggle for No. 1 quarreler in the Violence Fight!
EGGCONSOLE XANADU PC-8801 PC-8801mkIISR,"5,59 €*","• Acción, Aventura, Rol (RPG)",28-12-2023,"A monster title that recorded sales of 400,000 copies in the Japanese PC game market."
Pinball M,"0,00 €*","• Arcade, Simulación",28-12-2023,Prepárate para entrar en el terror.
Word Space,"2,00 €*","• Arcade, Educativo, Entrenamiento, Otros",28-12-2023,Guess the word before you lose all the petals from the sunflower. Go through 50+ levels and complete them all to learn new words and phrases.
Wizard Hunter: The End of the Magic World,"6,99 €*","• Acción, Aventura, Plataformas",28-12-2023,¡Prepárate para una aventura épica en este asombroso mundo! ¿Te atreves a asumir el desafío y convertirte en el cazador de magos definitivo?
Ultimate Moto Bike Simulator,"16,99 €*","• Acción, Carreras, Deportes, Simulación",28-12-2023,Prepare for the ride of a lifetime!
Nathan Jones and The Empty Century,"4,90 €*","• Acción, Aventura",28-12-2023,"Nathan Jones regresa en esta esperada secuela, sumergiendo a los jugadores en una novela visual rica en historia, misterio y aventuras."
Japan Train Models - JR West Edition,"13,79 €*","• Educativo, Puzle, Simulación",28-12-2023,"Japan Train Models second installment features trains from JR West! Build, view, and run realistic reproductions of trains!"
All of Us Are Dead,"19,50 €*","• Aventura, Rol (RPG), Simulación",28-12-2023,"No todos estamos muertos. Nuestro instituto está infestado de zombis, pero seguimos con vida. Cada día, nuestras esperanzas de escapar se esfuman, pero seguimos con vida."
Escape From The Island,"9,99 €*","• Acción, Aventura, Otros",26-12-2023,story mode and survival mode
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Starship Showdown: Galactic Grand Prix,"9,90 €*","• Carreras, Fiesta, Simulación",26-12-2023,"Participa en emocionantes carreras espaciales por turnos con hasta 5 jugadores. Navega por caminos astrales, evita obstáculos y reclama la gloria intergaláctica."
Space Papers: Planet's Border,"7,99 €0,99 €*","• Aventura, Otros, Puzle, Simulación",25-12-2023,"Attention, Earthwad! Welcome to Nations United by Convenience, the NUC. You have just called up for a great mission on Earth as an intergalactic border patrol officer!"
Pocket Quest,"7,99 €0,99 €*","• Aventura, Puzle, Rol (RPG), Tablero",25-12-2023,Step into an enchanting RPG world where you will fight in epic Match-3 battles as you traverse the lands to become a Pocket Quest legend!
Nekomin,"14,00 €*",• Puzle,25-12-2023,"A new type of soothing puzzle game where you guide cats to their dens (warp holes) by manipulating a Joy-Con™ cat wand. When you guide the cats with the designated patterns into the holes in the correct order, a combo occurs."
Petit Petit Petit,"9,99 €*","• Acción, Arcade, Otros, Rol (RPG)",25-12-2023,Feel refreshed inside your body!! A new type of Rogue-lite action game is here!
Kebab Bar Tycoon,"5,99 €0,99 €*","• Aventura, Estrategia, Puzle, Simulación",25-12-2023,¡Domina la parrilla para convertirte en rey o reina del kebab!
Pocket Foosball,"5,99 €0,99 €*","• Acción, Arcade, Deportes, Fiesta",25-12-2023,"Pocket Foosball - ¡Toda la emoción del futbolín, al estilo Switch!"
Fashion World,"5,99 €*","• Arcade, Estilo de vida, Puzle, Simulación",25-12-2023,¡Haz tu marca en el mundo de la moda!
Trash Punk,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",25-12-2023,¡Roca el apocalipsis al estilo punk!
100 Demon Fantasia,"9,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",25-12-2023,"The lives of the shrine maiden sisters Kaguya and Setsuna change drastically with the appearance of the demon clan, whose seal has been broken."
Jigsaw Pets,"19,99 €*","• Educativo, Entrenamiento, Puzle, Tablero",25-12-2023,"Solve 45 beautiful puzzles of pets including dogs, cats, horses and some magical friends"
Wood Guy,"9,99 €*","• Acción, Arcade, Plataformas",25-12-2023,Defy the laws of physics with the wooden puppet and journey through this 2D platformer in a 3D world of handicrafts! Play alone or with friends... or against friends
Piyokoro,"8,99 €*","• Acción, Puzle",25-12-2023,A new sensation!? Hit it and let it roll! A rolling puzzle game! Roll the cute chicks around and aim for the goal!
Sherlock Holmes: La caza de Moriarty,"19,99 €*","• Acción, Arcade, Otros, Plataformas",25-12-2023,"¡Atención, detectives!"
Dani y Evan: Libro interactivo,"5,99 €*","• Aventura, Educativo, Otros",25-12-2023,"¡Lee, juega y aprende sobre dinosaurios con libros interactivos y educativos!"
Human Bowling,"0,99 €*","• Acción, Arcade, Aventura, Carreras",25-12-2023,Roll a human bowling ball
Gang Blast,"0,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",25-12-2023,Awesome helicopter shooting action!
Colección de juegos 3en1: Backgammon + Damas + Molino,"19,99 €*","• Otros, Puzle, Tablero",25-12-2023,¡Descubra tres apasionantes juegos de mesa!
UNPOGABLE,"6,99 €*","• Acción, Arcade, Plataformas",25-12-2023,¡Un desafiante juego de plataformas basado en el pogo! Intenta saltar y brincar con tu Pog hasta la cima en niveles de morderse las uñas y desafíos diarios.
Poly Shooting Simulator,"7,99 €*","• Disparos (Shooter), Simulación",25-12-2023,Are you ready to dominate the leaderboard and become the ultimate Poly Shooting legend?
Party Friends,"7,99 €0,99 €*","• Arcade, Fiesta",24-12-2023,"Join the party extravaganza with Party Friends, a riotous collection of over 20 mini-games spanning 4 wildly entertaining themes - up to 4 players in multiplayer."
Cute Critters Pet Kitty,"5,99 €2,99 €*","• Arcade, Entrenamiento, Estilo de vida, Simulación",24-12-2023,Inicia tu viaje de cuidado y atención a tus compañeros virtuales.
Truckzilla - Monster Truck Mega Ramp,"11,99 €0,99 €*","• Arcade, Carreras, Fiesta, Simulación",24-12-2023,Unleash Your Inner Beast in Truckzilla - The Ramp Mania Begins!
Tanuki Sunset,"15,99 €*","• Acción, Arcade, Aventura, Carreras",24-12-2023,"¡Mapache! Domina el longboard mientras te deslizas a través de impresionantes cadenas montañosas, zigzagueas por calles urbanas bulliciosas y recorres las playas en Tanuki Sunset!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Summer in Mara + Koa and the Five Pirates of Mara,"24,99 €9,99 €*","• Acción, Aventura, Plataformas, Simulación",24-12-2023,Experimenta todo el Universo Chibig con este paquete que incluye Summer in Mara y Koa and the Five Pirates of Mara.
Bulanci,"9,99 €*","• Acción, Disparos (Shooter), Fiesta, Otros",23-12-2023,"Bulanci es un juego de acción multijugador accesible e ideal para grupos, en el que llevarás las peleas de almohadas al siguiente nivel."
Synthetic Lover,"24,99 €*",• Aventura,22-12-2023,"¡Asume el papel de un sirviente modificado biológicamente en una sociedad futurista, y supera los retos de la identidad humana!"
ONE.,"67,99 €*",• Aventura,22-12-2023,"La eternidad existe. La legendaria novela visual que inspiró a una generación ha vuelto, ¡y mejor que nunca!"
Moorhuhn Invasion - Crazy Chicken Invasion,"6,99 €*","• Acción, Arcade, Disparos (Shooter), Lucha",22-12-2023,"¡LOS POLLOS INVASORES ATACAN! Siempre lo hemos sabido, y ahora ha llegado el día: ¡¡¡EL DÍA DE LA INVASIÓN!!!"
Jinshin,"14,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",21-12-2023,¡Únete al clan de la espada de la antigüedad en un JRPG de fantasía!
The Curse of Kudan,"39,99 €*",• Aventura,21-12-2023,A troubled past and an apparition that foretells misfortune... Experience this mysterious tale of girls confronting an urban legend!
TEVI,"32,99 €*","• Acción, Aventura, Disparos (Shooter), Rol (RPG)",21-12-2023,"Our fates entwine, embarking on a journey to find the gears that can change the world."
Aery - Calm Mind 4,"9,99 €*","• Estilo de vida, Simulación",21-12-2023,Aery - Calm Mind 4 es una experiencia de juego interactiva diseñada para relajar la mente y el alma.
Backroom: Constructions,"9,99 €*","• Acción, Aventura, Estrategia, Rol (RPG)",21-12-2023,"You were working in a secret laboratory, and during one of the experiments you entered a strange yellow room. Walking around a little, you realize that you cannot find a way out. Congratulations, you made it to Bekrum."
My Lovely Dog Adventure,"9,99 €*","• Acción, Aventura, Simulación",21-12-2023,"En este videojuego, juegas como un perrito que descubre el mundo en su misión de encontrar a su amigo. ¡Viaja por el mundo como un pequeño Corgi!"
Raccoo Venture,"14,99 €*","• Acción, Aventura, Otros, Plataformas",21-12-2023,Raccoo Venture es un juego de plataformas en 3D que traslada la nostalgia de los 90 a un mundo lúdico y lleno de puzles inspirado en los grandes clásicos.
B.O.O.L: El maestro los rompecabezas del laberinto,"19,99 €*","• Puzle, Tablero",21-12-2023,B.O.O.L: El maestro los rompecabezas del laberinto es un divertido y desafiante juego de puzzles para todos. B.O.O.L significa 'Box Out Of Labyrinth' y significa sacar a Box del laberinto y describe el objetivo del juego.
Freddi Fish 4: The Case of The Hogfish Rustlers of Briny Gulch,"14,99 €*","• Aventura, Educativo",21-12-2023,"Hey Partner, Freddi Fish and Luther need your help!"
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,"14,99 €*","• Aventura, Educativo",21-12-2023,Pajama Sam is off on a nutritiously edible adventure!
Cape’s Escape Game 6th Room,"9,27 €2,87 €*","• Aventura, Puzle",21-12-2023,Solve the mystery and escape from the room
Western Slot Machine,"4,50 €*","• Estrategia, Fiesta, Tablero",21-12-2023,¡Siéntete afortunado hoy! Ahora puedes jugar en la mejor y más salvaje slot machine en cualquier lugar y en cualquier momento. ¡Experimenta la verdadera emoción de Las Vegas!
Cleaning Queens,"5,99 €1,99 €*","• Aventura, Estilo de vida, Otros, Puzle",21-12-2023,"Servicio de limpieza de Beth y Anna: ¡LIMPIA TU CASA, DESPEJA TU MENTE!"
Growth,"9,99 €*","• Estrategia, Puzle, Simulación",21-12-2023,Conecta grupos de fauna para explorar y ampliar un mapa en crecimiento generado de forma procedimental.
20 Minutes Till Dawn,"4,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",21-12-2023,Survive against constant enemies for 20 minutes.
Three Minutes To Eight,"14,99 €*","• Aventura, Puzle",21-12-2023,Three Minutes To Eight es una aventura increíble con gráficos pixel art
Arcade Archives MYSTIC WARRIORS,"6,99 €*","• Acción, Arcade",21-12-2023,"Tranquil death and rebirth, GOKURAKU OUJOU on a mystic night."
