Título,Precio,Categoría,Fecha de lanzamiento,Descripción
ClusterPuck 99,"8,49 €2,12 €*","• Arcade, Deportes, Fiesta",29-03-2018,¡ClusterPuck 99 es un juego multijugador deportivo en plano cenital lleno de diversión y acción frenética!
The Charming Empire,"24,99 €*",• Aventura,29-03-2018,Una romántica aventura en el Japón de hace cien años.
Las Aventuras de Bertram Fiddle: Episodio 1: Un Asunto Mortaloso,"5,49 €*","• Aventura, Puzle",29-03-2018,"Intrigas, asesinatos, misterios ¡y chistes malísimos!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Gotcha Racing 2nd,"9,99 €2,49 €*","• Acción, Carreras",29-03-2018,¡Personaliza tu máquina y llega a lo más alto!
ACA NEOGEO SENGOKU 3,"6,99 €*","• Acción, Arcade",29-03-2018,¡Enfréntate a los no muertos de diversas maneras! ¡Ha llegado el juego ninja de acción desbordante!
Lode Runner Legacy,"11,99 €*","• Acción, Puzle",29-03-2018,"¡Vuelve Lode Runner, la obra maestra de los puzles de acción!"
Warp Shift,"9,99 €*",• Puzle,27-03-2018,Un viaje audiovisual a través del tiempo y del espacio
Outlast 2,"29,99 €*","• Acción, Aventura",27-03-2018,Sucumbe a la corrupción y deja que te invada la oscuridad. Un nuevo y retorcido viaje a las profundidades de la mente humana y sus secretos insondables.
Castle of Heart,"14,99 €0,99 €*","• Acción, Aventura, Plataformas",23-03-2018,Demuestra que bajo la piedra late el corazón de un auténtico héroe.
NO THING,"1,99 €*",• Arcade,22-03-2018,Es el año 1994 y esto es el futuro.
OPUS: Rocket of Whispers,"8,99 €*","• Aventura, Puzle, Simulación",22-03-2018,"¡Atraviesa un mundo de nieve y hielo, cruza ruinas humeantes y asciende peligrosas cumbres para lanzar un cohete que alcance las estrellas!"
ACA NEOGEO WORLD HEROES 2 JET,"6,99 €*","• Arcade, Lucha",22-03-2018,¡Encuentra el poder divino de los puños en un mundo de combates extremos!
Slayaway Camp: Butcher's Cut,"14,99 €*","• Aventura, Puzle",22-03-2018,Un trillón de veces más peligroso que cualquier juego de puzles jamás creado.
SOL DIVIDE -SWORD OF DARKNESS- for Nintendo Switch,"6,99 €*","• Arcade, Disparos (Shooter)",22-03-2018,"¡Psikyo vuelve! ¡Comienza una historia de magia, venganza y duelos de espada!"
Arcade Archives MOON PATROL,"6,99 €*","• Arcade, Disparos (Shooter)",22-03-2018,Supera obstáculos a bordo de un superpotente vehículo lunar.
Gekido Kintaro's Revenge,"9,89 €*","• Acción, Arcade, Aventura, Lucha",22-03-2018,Ha pasado un año desde la batalla épica que decidió el destino de la humanidad y acabó con la vida de Angela.
EAT BEAT DEADSPIKE-san,"6,99 €3,49 €*","• Acción, Música",21-03-2018,¡Emprende una misión para comer más y hacerte más fuerte!
Shantae and the Pirate's Curse,"16,22 €*","• Acción, Aventura, Plataformas",20-03-2018,"Embárcate en una nueva aventura con Shantae, la genio con cabello de látigo y su danza del vientre."
Swim Out,"5,99 €*","• Estrategia, Puzle",20-03-2018,"Descubre Swim Out, un juego rompecabezas estratégico que se juega por turnos en una atmósfera relajante y exótica."
A.O.T. 2,"A partir de: 49,99 €*",• Acción,20-03-2018,"Sé valiente. A.O.T. 2 es la apasionante secuela del juego de acción basado en ""Attack on Titan"", la exitosa serie de anime de fama mundial."
Last Day of June,"19,99 €*","• Aventura, Puzle, Rol (RPG)",16-03-2018,¿Qué serías capaz de hacer para salvar a la persona que amas?
Tesla vs Lovecraft,"14,99 €*","• Acción, Arcade, Disparos (Shooter)",16-03-2018,¡Un combate épico entre la ciencia y la locura!
Kirby Star Allies,"59,99 €*","• Acción, Aventura, Plataformas",16-03-2018,"¡Forma equipo con tus amigos para reforzar tus poderes en Kirby Star Allies para Nintendo Switch, una aventura de plataformas para hasta cuatro jugadores!"
WorldNeverland - Elnea Kingdom,"29,99 €*","• Rol (RPG), Simulación",15-03-2018,"Este reino les da la bienvenida a inmigrantes de todos los rincones del mundo. Disfruta de la libertad, el amor y la aventura. En esta relajada experiencia de juego, disfrutarás de misiones, combates, recogida de objetos, recolección, amor, matrimonio e incluso prole. ¡Como la vida misma!"
The Long Reach,"14,99 €2,24 €*","• Acción, Aventura",15-03-2018,"The Long Reach es un juego de aventuras lleno de coloridos personajes, puzles y el horror del descubrimiento. Espera, ¿no se supone que es «el placer del descubrimiento»? Algo falla aquí..."
Neonwall,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Puzle",15-03-2018,Apunta y dispara en este juego arcade diseñado para tu Joy-Con.
Gem Smashers,"9,99 €*","• Arcade, Puzle",15-03-2018,¡¿Estás listo para un frenético juego de puzles y acción?!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Enchanting Mahjong Match,"4,99 €*","• Puzle, Tablero",15-03-2018,Enchanting Mahjong Match es todo un clásico de las combinaciones.
BINGO for Nintendo Switch,"4,99 €*","• Fiesta, Puzle",15-03-2018,¡Juega al bingo donde quieras con BINGO for Nintendo Switch!
Clustertruck,"14,99 €*","• Acción, Plataformas",15-03-2018,¡Usa tu agilidad y acrobacias para sobrevivir en demenciales niveles!
ACA NEOGEO AERO FIGHTERS 3,"6,99 €*","• Arcade, Disparos (Shooter)",15-03-2018,Un grupo de pilotos expertos despegan a bordo de sus aviones mejorados para luchar.
Sparkle 3 Genesis,"4,99 €*","• Arcade, Simulación",15-03-2018,Adéntrate en el maravilloso mundo de Sparkle y toma el control de la evolución.
Coffin Dodgers,"12,99 €*","• Acción, Carreras",13-03-2018,Salva el alma de uno de los siete jubilados que viven tranquilamente en un hogar del jubilado.
Danmaku Unlimited 3,"8,99 €*","• Acción, Arcade, Disparos (Shooter)",13-03-2018,Dispara. Ponte a cubierto. ¿Serás capaz de sobrevivir a la tormenta de balas?
Spiral Splatter,"4,99 €*","• Fiesta, Puzle",13-03-2018,¡Spiral Splatter es un juego de puzles de arcade que te llevará hasta el límite con puzles a gogó!
Scribblenauts: Showdown,"39,99 €*",• Fiesta,09-03-2018,¡Scribblenauts al estilo fiesta! ¡Usa tu imaginación y juega cara a cara en el duelo multijugador definitivo!
Kona,"19,99 €*","• Aventura, Puzle",09-03-2018,"Explora el ambiente inquietante y misterioso de Kona, ahora disponible para Nintendo Switch. Ponte en la piel del detective Carl Faubert para indagar en los misteriosos alrededores del lago Atamipek, investigar sucesos sobrenaturales y enfrentarte a los elementos para sobrevivir. ¡Todo gracias a la inmersión mejorada de Nintendo Switch!"
Spy Chameleon,"9,99 €2,99 €*","• Arcade, Aventura, Puzle",09-03-2018,El mejor agente RGB del mundo se enfrenta a cinco peligrosas misiones secretas.
One Eyed Kutkh,"4,99 €*","• Aventura, Puzle",09-03-2018,One Eyed Kutkh: un emocionante juego de aventuras espaciales basado en los cuentos de Peter Christen Asbjørnsen.
Flinthook,"12,25 €*","• Acción, Arcade, Aventura, Plataformas",09-03-2018,"¡Encarna al capitán espacial Flinthook! Usa tu poderoso gancho, tus increíbles poderes de cámara lenta y tu fiel pistola Blasma."
Splatoon 2,"A partir de: 59,99 €*",• Disparos (Shooter),21-07-2017,"Los combates territoriales de cuatro contra cuatro vuelven cargados en Splatoon 2 para Nintendo Switch con un montón de escenarios, ropa y armas nuevos."
Steredenn: Binary Stars,"12,99 €*","• Arcade, Disparos (Shooter), Fiesta",08-03-2018,Juego de disparos espacial caótico e infinito con alma de roguelike.
World Conqueror X,"9,99 €*","• Estrategia, Simulación",08-03-2018,Esta edición de la longeva serie ofrece misiones variadas con especial énfasis en la historia para mayor intriga.
Bleed 2,"14,99 €*","• Acción, Arcade, Aventura, Plataformas",08-03-2018,¡Sé la heroína más grande de todos los tiempos!
"I, Zombie","4,99 €*","• Estrategia, Puzle",08-03-2018,Un juego de zombis diferente.
30-in-1 Game Collection: Volume 1,"14,99 €*","• Arcade, Deportes, Fiesta, Puzle",08-03-2018,"¡Domina 30 juegos seleccionados que pondrán a prueba tus reflejos, memoria e ingenio!"
ACA NEOGEO REAL BOUT FATAL FURY,"6,99 €*","• Arcade, Lucha",08-03-2018,Esta es la batalla final de Geese Howard. ¡No te pierdas la crucial escena final!
The Men of Yoshiwara: Ohgiya,"14,99 €5,99 €*",• Aventura,08-03-2018,The Men of Yoshiwara: Ohgiya es un popular juego japonés de romance que te invita a entrar en el distrito de Yoshiwara para vivir una intensa historia de amor.
Bit Dungeon+,"8,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",08-03-2018,"Igual que en las máquinas recreativas de antaño, si mueres lo pierdes todo y tienes que empezar de nuevo. ¿Serás capaz de llegar hasta el final?"
Midnight Deluxe,"4,99 €*","• Arcade, Puzle",08-03-2018,"En este juego estilo golf con un ambiente de perpetua oscuridad, tu tarea es guiar a un hada cuadrada, llamada Midnight."
EARTHLOCK,"24,99 €*","• Aventura, Estrategia, Rol (RPG)",08-03-2018,EARTHLOCK es un RPG de aventuras inspirado en el RPG clásico en 3D de finales de los 90 con unos combates por turnos y progresión de personajes renovados.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
NORTH,"2,99 €*","• Aventura, Puzle",06-03-2018,En NORTH controlas a un hombre que pide asilo político en una ciudad repleta de extrañas criaturas y de extrañas costumbres.
Fear Effect Sedna,"19,95 €1,99 €*","• Acción, Disparos (Shooter), Estrategia, Puzle",06-03-2018,Acción y sigilo perfeccionados por el sistema Fear: una historia emocionante y unas escenas cinemáticas increíbles. Domina las habilidades dinámicas de tu equipo para enfrentarte a enemigos y puzles como nunca has visto antes.
Super Toy Cars,"9,99 €*","• Arcade, Carreras",02-03-2018,Super Toy Cars es un juego de carreras arcade que incluye elementos de combate en circuitos fabricados a partir de objetos cotidianos.
Mulaka,"19,98 €*","• Acción, Aventura",01-03-2018,¡Embárcate en la aventura de un chamán Tarahumara!
Detention,"10,49 €*","• Aventura, Puzle",01-03-2018,"La vida se acaba, el pecado permanece."
Packet Queen #,"4,99 €*",• Puzle,01-03-2018,"¡Selecciona, recoge y consigue el título de The Packet Queen!"
A Normal Lost Phone,"5,99 €*","• Aventura, Puzle",01-03-2018,Acabas de encontrar un teléfono. Ahora descubre la verdad.
Little Triangle,"12,99 €*","• Acción, Aventura, Lucha",01-03-2018,¡Little Kingdom ha sido invadido por sus enemigos! ¡Salva a tus amigos y lucha para recuperar el reino!
A Hole New World,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",01-03-2018,"¡Ya sabes jugar! El reto está en el juego, no en complicados controles."
ACA NEOGEO SENGOKU 2,"6,99 €*","• Acción, Arcade",01-03-2018,SENGOKU 2 es un juego de acción de desplazamiento lateral publicado por SNK en 1993.
Paper Wars: Cannon Fodder Devastated,"9,99 €*","• Acción, Arcade",01-03-2018,Paper Wars: Cannon Fodder Devastated es la visión renovada y actualizada del juego de defensa de torres para Wii.
Poisoft Thud Card,"2,99 €*","• Puzle, Tablero",01-03-2018,¡Un divertido juego de cartas! ¡Llega a lo más alto como jugador de Thud!
Totes the Goat,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",01-03-2018,Haz saltar a tu pequeña cabra en esta versión modernizada del popular clásico de las recreativas.
Subsurface Circular,"5,99 €*","• Aventura, Puzle",01-03-2018,Mézclate con los residentes y habla como ellos.
Arcade Archives STAR FORCE,"6,99 €*","• Arcade, Disparos (Shooter)",01-03-2018,¡Una auténtica obra maestra de los juegos de disparos! ¡Apunta a lo más alto!
Damascus Gear Operation Tokyo,"14,99 €3,44 €*","• Acción, Rol (RPG)",01-03-2018,"¡Controla el sistema ofensivo GEARs, destruye a tus enemigos y recupera el mundo!"
GUILT BATTLE ARENA,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Lucha",01-03-2018,"Pícate con tus amigos y familia en batallas para varios jugadores o combates cooperativos, sin moverte del sofá. Como miembro de la Patrulla GUILT, deberás enfrentarte al malvado Dreadfful Judge y a sus terribles secuaces para devolver la paz a la galaxia."
Bridge Constructor Portal,"14,99 €*","• Puzle, Simulación",28-02-2018,¡El puente es una mentira!
Air Hockey,"7,99 €*",• Arcade,28-02-2018,¡Juega a Air Hockey y descubre la diversión y la emoción de este clásico de los salones de recreativas!
The Trail: Frontier Challenge,"14,99 €*","• Aventura, Estrategia, Simulación",28-02-2018,¿Estás listo para descubrir lo desconocido?
The Final Station,"14,99 €*","• Acción, Disparos (Shooter), Plataformas",27-02-2018,"Viaja en tren a través de un mundo moribundo. Cuida de tus pasajeros, mantén el tren en funcionamiento y asegúrate de que siempre puedas llegar a la siguiente estación. Ábrete camino a través de multitudes de infectados en cada estación. Explora las misteriosas estaciones abandonadas en busca de suministros y supervivientes."
Outlast: Bundle of Terror,"24,99 €*","• Acción, Aventura",27-02-2018,Explora el hospital psiquiátrico del monte Massive e intenta sobrevivir para descubrir su terrible secreto... si te atreves.
Spot The Difference,"7,99 €1,59 €*",• Arcade,26-02-2018,De los creadores de Spot The Difference llega ahora Spot The Difference para Nintendo Switch.
Toki Tori 2+: Nintendo Switch Edition,"14,99 €*","• Aventura, Plataformas, Puzle",23-02-2018,¡Vive por primera vez las épicas aventuras de Toki Tori allá donde vayas!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Twin Robots: Ultimate Edition,"7,99 €3,19 €*","• Arcade, Aventura, Plataformas",23-02-2018,¡Solo tú puedes ayudar a los Twin Robots a pasar sus pruebas y escapar de la antigua fábrica de una pieza!
Typoman,"12,99 €*","• Aventura, Plataformas, Puzle",22-02-2018,Typoman es un juego de plataformas y puzles que te invita a explorar el poder de las pablaras a través de la eterna lucha entre el bien y el mal.
Ace of Seafood,"7,39 €*","• Acción, Disparos (Shooter), Estrategia",22-02-2018,"En los océanos de un futuro lejano, los humanos han desaparecido casi por completo. Los peces y los crustáceos libran ahora terribles guerras en las que se disparan rayos mortíferos."
Dragon Sinker,"12,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",22-02-2018,¡Únete a elfos y enanos para batir al dragón maligno Wyrmvarg en un juego de rol de estilo retro!
Radiation Island,"9,99 €*","• Acción, Acción en primera persona (FPS), Aventura",22-02-2018,Radiation Island es un juego de supervivencia en un inmenso mundo abierto.
PAC-MAN™ Championship Edition 2 PLUS,"19,99 €4,99 €*","• Acción, Arcade, Aventura",22-02-2018,La experiencia PAC definitiva — ¡ahora en Nintendo Switch!
ACA NEOGEO MAGICAL DROP III,"6,99 €*","• Arcade, Puzle",22-02-2018,Una reunión de guerreros mágicos. ¡Aún más diversión con tres modos de juego!
Arcade Archives HEROIC EPISODE,"6,99 €*","• Arcade, Disparos (Shooter)",22-02-2018,"Joven soldado, tienes una gran responsabilidad en tus manos. ¡Salva a tu gente!"
Hollow,"19,99 €*","• Acción en primera persona (FPS), Aventura",22-02-2018,En Hollow jugarás en la piel de uno de los pilotos encargados del transporte de un valioso cargamento de materiales desde la nave minera Shakhter-One hasta la Tierra.
10 Second Run RETURNS,"4,00 €*","• Acción, Carreras, Fiesta",22-02-2018,¡Llega a la línea de meta en 10 segundos!
Superola and the Lost Burgers,"4,99 €*","• Acción, Arcade, Plataformas",22-02-2018,Superola and The Lost Burgers es una aventura épica de plataformas con aires retro en la que encarnarás a una llama en una misión para derrotar a una raza de hotdogs alienígenas y recuperar las hamburguesas robadas... ¡antes de que se enfríen!
Spacecats with Lasers,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",22-02-2018,Las malvadas ratas espaciales te han encerrado en su coliseo espacial y tu única esperanza es luchar contra las oleadas de atacantes.
Layers of Fear: Legacy,"19,99 €*","• Aventura, Otros",21-02-2018,Layers of Fear: Legacy es un juego de horror psicológico y psicodélico sobre un pintor presa de la locura que lucha por completar su obra maestra.
Old Man's Journey,"9,99 €*",• Puzle,20-02-2018,"Un juego profundo sobre la vida, la pérdida y la esperanza."
POOL,"7,99 €*","• Arcade, Deportes",20-02-2018,Un juego de billar fácil de jugar para todas las edades.
Space Dave,"4,99 €*","• Acción, Arcade",20-02-2018,"Space Dave!, sucesor espiritual del exitazo Woah Dave!, es una revisión moderna de los juegos de disparos de antaño."
Puzzle Puppers,"4,99 €*","• Estrategia, Puzle",20-02-2018,¡Estira a adorables perros hasta su comida! Una mecánica engañosamente sencilla con puzles cada vez más difíciles.
Fe,"19,99 €*",• Aventura,16-02-2018,"En Fe para Nintendo Switch, atravesarás un bosque nórdico y explorarás su ecosistema plagado de secretos, misiones y criaturas místicas."
Joe Dever's Lone Wolf,"9,99 €*","• Aventura, Rol (RPG)",16-02-2018,El videojuego en el que tú eres el héroe
The Longest Five Minutes,"39,99 €*",• Rol (RPG),16-02-2018,"Nuestro héroe se enfrenta al origen del mal, el propio Demon King, pero de pronto pierde todos los recuerdos de su aventura."
Bayonetta,"29,99 €*",• Acción,16-02-2018,¡Bayonetta resurge en Nintendo Switch!
Bayonetta 2,"49,99 €*",• Acción,16-02-2018,Vive la acción desenfrenada dondequiera que vayas con Bayonetta 2 para Nintendo Switch.
TorqueL -Physics Modified Edition-,"4,99 €0,99 €*","• Acción, Arcade, Puzle",15-02-2018,"¡Rota, extiéndete y salta para conseguir tu objetivo! ¡Un juego de puzles un tanto extraño, con geniales sonidos y vibraciones!"
AQUA KITTY UDX,"7,49 €*","• Acción, Arcade, Disparos (Shooter)",15-02-2018,"Juega solo o en cooperativo, ¡la leche debe fluir!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
ACA NEOGEO FATAL FURY 3,"6,99 €*","• Arcade, Lucha",15-02-2018,Solo uno puede ser el más fuerte. ¡Una nueva leyenda está apunto de ser revelada!
ESCAPE TRICK: 35 Fateful Enigmas,"19,99 €*",• Aventura,15-02-2018,Toca los lugares que parezcan sospechosos para encontrar pistas ocultas y usa sabiamente los objetos que encuentres para poder escapar.
Xeodrifter,"9,99 €*","• Acción, Aventura, Plataformas",15-02-2018,Xeodrifter es la historia de un vagabundo interestelar en una simple misión de exploración.
Wanderjahr TryAgainOrWalkAway,"9,99 €*","• Estrategia, Rol (RPG)",15-02-2018,Wanderjahr es un RPG compacto con un combate estratégico en tiempo real y una historia intrigante.
BILLIARD,"6,99 €*","• Deportes, Simulación",15-02-2018,¡Un juego de billar en 3D en el que utilizarás el Joy-Con como si fuera un taco de verdad!
Samurai Aces for Nintendo Switch™,"6,99 €*","• Arcade, Disparos (Shooter)",15-02-2018,"¡Vuelve Psikyo! El primer juego de disparos de la compañía, Samurai Aces, ya está disponible para Nintendo Switch."
Owlboy,"22,99 €*","• Acción, Aventura, Plataformas",13-02-2018,El juego de plataformas que ignora la gravedad.
Monster Energy Supercross - The Official Videogame,"19,99 €1,99 €*","• Carreras, Deportes",13-02-2018,¡Siente la adrenalina del campeonato Monster Energy Supercross 2017 con el videojuego oficial!
The Fall Part 2: Unbound,"14,20 €*","• Acción, Aventura, Puzle",13-02-2018,Advertencia: The Fall Parte 2 romperá tus protocolos.
Dragon Quest Builders,"49,99 €*","• Acción, Aventura",09-02-2018,La diosa Pamplín ha hablado y tú eres el elegido. Dragon Quest Builders está en camino para Nintendo Switch.
ATOMIK: RunGunJumpGun,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",08-02-2018,ATOMIK: RunGunJumpGun es un trepidante juego de plataformas 2D plagado de retos que pone en tus manos una impresionante arma que desafía la gravedad.
Aegis Defenders,"19,99 €*","• Acción, Estrategia, Plataformas",08-02-2018,Explora. Construye. Defiéndete.
Disc Jam,"14,99 €*","• Acción, Arcade, Deportes, Fiesta",08-02-2018,Los servidores en línea de Disc Jam se cerrarán el 30 de septiembre de 2022. Todas las funciones en línea de este juego (incluidos los modos multijugador en línea) cesarán en esa fecha.
Mercenaries Saga Chronicles,"14,99 €*","• Estrategia, Rol (RPG)",08-02-2018,La colección definitiva de RPGs clásicos de estrategia por turnos llega a Nintendo Switch.
Aperion Cyberstorm,"8,89 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",08-02-2018,"¡Desata la destrucción a solas o con tus amigos en Aperion Cyberstorm, un infierno de balas 2D con doble palanca!"
Arcade Archives CRAZY CLIMBER,"6,99 €*","• Acción, Arcade",08-02-2018,¡Llega a lo más alto! ¡Asciende por este rascacielos como CRAZY CLIMBER!
Draw a Stickman: EPIC 2,"6,99 €*","• Aventura, Puzle",08-02-2018,¡Prepárate para la más creativa de las aventuras hasta la fecha!
ACA NEOGEO 2020 SUPER BASEBALL,"6,99 €*","• Arcade, Deportes",08-02-2018,¡Disfruta del béisbol extremo y futurista en el año 2020!
Crypt of the NecroDancer: Nintendo Switch Edition,"19,99 €*","• Acción, Música, Rol (RPG)",08-02-2018,Crypt of the NecroDancer es un galardonado juego de mazmorras basado en el ritmo.
Millie,"4,99 €*","• Arcade, Puzle",08-02-2018,¡Un divertido y relajado juego de puzles que pondrá a prueba tu ingenio y tu memoria!
The Darkside Detective,"14,79 €*","• Aventura, Puzle",07-02-2018,"Acompaña a Francis McQueen, The Darkside Detective, mientras investiga casos extraños, sobrenaturales y también desapariciones de gatos."
Dandara: Trials of Fear Edition,"14,99 €*","• Acción, Aventura, Plataformas",06-02-2018,"En un extraño universo donde los oprimidos están al borde del olvido, Dandara ha despertado para recomponer el mundo."
Premium Pool Arena,"9,99 €1,99 €*","• Arcade, Deportes",06-02-2018,¡Despierta al profesional del billar que llevas dentro!
Mercenary Kings: Reloaded Edition,"15,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",06-02-2018,¡Construye tu arsenal para vengar a tus compañeros caídos y salva al mundo de las temibles fuerzas de CLAW!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Black Hole,"5,99 €*","• Acción, Arcade, Disparos (Shooter)",06-02-2018,Un tirador espacial lleno de acción.
Mad Carnage,"4,99 €0,99 €*","• Aventura, Estrategia, Tablero",02-02-2018,"Acompaña a John Carnage en una aventura posapocalíptica en el mundo de Mad Carnage, creado en colaboración con Evan Currie, un novelista superventas de ciencia ficción."
ACA NEOGEO SAMURAI SHODOWN II,"6,99 €*","• Arcade, Lucha",01-02-2018,SAMURAI SHODOWN II es un juego de lucha publicado por SNK en 1994.
SteamWorld Dig,"9,99 €0,99 €*","• Acción, Aventura, Plataformas",01-02-2018,SteamWorld Dig es una aventura minera de plataformas con importantes influencias Metroidvanianas.
Shiftlings - Enhanced Edition,"12,49 €*","• Plataformas, Puzle",01-02-2018,¡Shiftlings es un colorido juego de plataformas y puzles con un toque original! Controlas a dos excéntricos guardianes que están atados el uno al otro; uno es pequeño y el otro es grande.
Sky Force Reloaded,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",01-02-2018,"Disfruta de explosiones cegadoras, hermosos escenarios y jefes gigantescos en el modo de un jugador o en modo local cooperativo."
Night in the Woods,"18,99 €*",• Aventura,01-02-2018,"Al final de todo, agárrate de cualquier cosa."
AeternoBlade,"14,99 €*","• Acción, Plataformas",01-02-2018,Usa tus habilidades con el tiempo para resolver puzles y sobrevivir en combate.
Her Majesty's SPIFFING,"9,99 €*","• Aventura, Puzle",01-02-2018,"El imperio vuelve a tambalearse. Tras una grave crisis política, Gran Bretaña se ve cada vez más aislada de la sociedad global."
Frederic 2: Evil Strikes Back,"4,99 €*","• Arcade, Música",01-02-2018,"Frederic 2: Evil Strikes Back. Grandes temas, nuevas localizaciones, estupendas funciones y una fantástica nueva historia."
The Men of Yoshiwara: Kikuya,"19,99 €7,99 €*",• Aventura,01-02-2018,¿Qué es The Men of Yoshiwara: Kikuya? Se trata de un popular juego de romance.
ACA NEOGEO WORLD HEROES 2,"6,99 €*","• Arcade, Lucha",25-01-2018,¿Quién es el más fuerte de toda la historia? ¡Comienza un nuevo World Heroes Tournament!
Dustoff Heli Rescue 2,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",25-01-2018,¡No dejes a nadie atrás!
FANTASY HERO ～unsigned legacy～,"9,99 €2,49 €*","• Acción, Rol (RPG)",25-01-2018,¡Cuatro héroes deben salvar el mundo!
Tachyon Project,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",25-01-2018,Tachyon Project es un juego de disparos de doble palanca rebosante de acción y con énfasis en la historia.
Tennis,"6,99 €*","• Deportes, Fiesta",25-01-2018,¡Un sencillo pero divertidísimo juego de tenis!
Island Flight Simulator,"19,99 €*","• Arcade, Simulación",25-01-2018,"Disfruta de fantástica jugabilidad abierta, aterriza en los trópicos y transporta mercancías entre doce islas exóticas en más de un centenar de emocionantes misiones."
ZERO GUNNER 2- for Nintendo Switch,"6,99 €*","• Arcade, Disparos (Shooter)",25-01-2018,"ZERO GUNNER 2, famoso por su atractivo mundo y el sistema de disparos omnidireccional, vuelve con ZERO GUNNER 2-."
Super One More Jump,"5,59 €*","• Aventura, Plataformas",25-01-2018,"Super One More Jump es un arcade de plataformas de un solo toque, frenético y hecho a mano."
STRIKERS 1945 II for Nintendo Switch,"6,99 €*",• Disparos (Shooter),25-01-2018,"¡Vuelve Psikyo! STRIKERS 1945 II for Nintendo Switch, secuela de STRIKERS 1945, ya está en Nintendo Switch."
EARTH WARS,"4,00 €*",• Acción,25-01-2018,¡Un juego de acción simpático y desafiante!
Arcade Archives Kid Niki Radical Ninja,"6,99 €*","• Acción, Arcade",25-01-2018,¡El increíblemente energético Yanchamaru ya está aquí! ¡La cosa se va a poner interesante!
Celeste,"19,99 €*","• Aventura, Plataformas",25-01-2018,Enfréntate a cientos de desafíos diseñados a mano en este cuidadísimo plataformas y ayuda a Madeline a sobrevivir en su ascenso a la montaña Celeste.
LOST SPHEAR,"49,99 €12,49 €*",• Rol (RPG),23-01-2018,Recupera los recuerdos para salvar el mundo.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Shu,"8,49 €2,12 €*","• Acción, Arcade, Aventura, Plataformas",23-01-2018,"¿Puedes escapar del fin del mundo? Después de ver su aldea destruida por culpa de la tormenta, Shu se embarca en un viaje por la supervivencia."
ChromaGun,"19,99 €*","• Acción en primera persona (FPS), Aventura, Puzle",22-01-2018,¡Te damos la bienvenida al laboratorio de pruebas ChromaTecs! Estás aquí para probar nuestro último invento de tecnología punta: ¡el ChromaGun!
Nuclien,"3,49 €*","• Arcade, Puzle",19-01-2018,Un juego de rompecabezas tan singular y adictivo que no te podrás despegar de él.
Vesta,"9,99 €*","• Acción, Puzle",19-01-2018,"Vesta, una avispada niña de 6 años, vive en un desolado laberinto subterráneo, las ruinas de lo que antaño fue una radiante ciudad habitada por humanos y por máquinas perfectas."
BRAWL,"9,99 €0,99 €*","• Acción, Fiesta, Lucha",19-01-2018,¿Dispuesto a enfrentarte a tus peores miedos... con una bomba en la mano?
Baseball Riot,"4,99 €*","• Deportes, Puzle",19-01-2018,Baseball Riot es un juego de puzles y física rebosante de comedia y desenfreno.
World to the West,"19,99 €*","• Acción, Aventura",18-01-2018,"Descubre un mundo de colonias corruptas y civilizaciones olvidadas en World to the West, una innovadora aventura de acción para Nintendo Switch."
Rally Racers,"16,99 €*","• Arcade, Carreras",18-01-2018,Rally Racers: ¡la furia al volante asegura una diversión trepidante!
