Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Cursed Island,"4,99 €*","• Acción, Plataformas",15-07-2022,The best game for everyone who loves to dig!
Mojito the Cat,"9,99 €*","• Aventura, Otros, Puzle",15-07-2022,Salta a la acción en este peculiar juego de rompecabezas. Viaja por el mundo junto a un adorable gato llamado Mojito (o uno de sus amigos).
Driving Quest,"9,99 €3,99 €*","• Acción, Carreras, Deportes, Simulación",15-07-2022,Are you ready for a car driving adventure of a lifetime?
Long Live The Queen,"9,99 €*","• Aventura, Simulación",15-07-2022,"¿Te gustaría ser una reina a la que todos adoran? ¿O, al menos, llegar a tu coronación?"
Hell Pages,"8,99 €2,24 €*","• Acción, Arcade, Disparos (Shooter)",15-07-2022,¡Conquista la Tierra como un temible demonio al estilo infierno de balas de desplazamiento lateral!
Universal Flight Simulator,"9,99 €*",• Simulación,15-07-2022,¡Abróchense los cinturones y prepárense para el vuelo más realista y bonito de su vida! El Simulador de Vuelo Universal te permitirá pilotar desde viejos aviones de polvo hasta modernos jets y helicópteros.
Pascal's Wager: Definitive Edition,"19,99 €*","• Acción, Aventura, Rol (RPG)",14-07-2022,Un desafiante juego de rol de acción ambientado en un mundo de fantasía oscura. Domina 5 personajes únicos y sus diferentes estilos de combate.
Ambition: A Minuet in Power,"17,99 €*","• Aventura, Rol (RPG), Simulación",14-07-2022,"A story of love, lies and revolution."
Table of Tales: The Crooked Crown,"16,99 €*","• Aventura, Estrategia, Rol (RPG), Tablero",14-07-2022,Table of Tales: The Crooked Crown is a tabletop role-playing game brought to life by a magical table and a mechanical bird. Join a band of scoundrels in this unique sea-faring adventure!
First Time In Paris - Collector's Edition,"9,99 €0,99 €*","• Aventura, Puzle",14-07-2022,Join amateur travel blogger Kate Robinson and her daughter Nicole as they go on their first big business trip to save a Parisian hotel!
Pet Rock,"4,99 €*","• Arcade, Estrategia, Puzle, Tablero",14-07-2022,
HunterX,"12,49 €*","• Acción, Aventura, Plataformas, Rol (RPG)",14-07-2022,HunterX es un juego de acción y aventuras repleto de combates apasionantes.
Deadliest Catch - Ocean Boat Driving & Fishing 2022 Simulator,"14,99 €*","• Acción en primera persona (FPS), Arcade, Estrategia, Simulación",14-07-2022,Wander the seas on a big boat!Become a professional crab catcher!Earn as much as possible and make a fortune!Go on adventures on a stormy weather.
WORTH LIFE,"24,99 €*","• Acción, Rol (RPG)",14-07-2022,Set in a charming world straight out of a picture-book... An action RPG meets life simulation game!
Mothmen 1966,"7,99 €*","• Aventura, Puzle",14-07-2022,"En los límites de la realidad, donde acechan criaturas de pesadilla..."
KURSK,"9,99 €*","• Aventura, Educativo, Rol (RPG)",14-07-2022,KURSK es el primer videojuego documental y de aventuras basado en hechos reales.
SENGOKU Princess ～天下統一は姫武将と共に～,"17,85 €*","• Aventura, Otros, Simulación",14-07-2022,After a “time slip” the first person you run into is a female Nobunaga Oda?! Can the worst possible outcome be avoided?!
Faith & Shield :Tower Defense Space Wars Game 2022,"9,99 €*","• Aventura, Estrategia, Simulación",14-07-2022,"In the year 4044, after countless wars and confrontations, global changes, and upheavals,the earth is not in the most attractive form, and humanity is in decline."
The Legacy: The Tree of Might,"13,99 €*","• Aventura, Puzle",14-07-2022,Investigar sobre las causas de la misteriosa epidemia tendrá consecuencias bastante impredecibles...
Master Sleuth Bundle,"89,99 €*","• Acción, Aventura, Disparos (Shooter), Puzle",14-07-2022,Emplea tu mente para investigar y tu voluntad parar resistirte a la locura.
Spidersaurs,"19,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",14-07-2022,¡Apunta y dispara! Destruye todo lo que se mueve y mantén a raya a los temibles Spidersaurs en este juego cooperativo clásico de correr y disparar.
Egg Over It: Fall Flat from the Top,"3,99 €*","• Acción, Arcade, Plataformas",14-07-2022,"Egg Over It: Fall Flat from the Top es un desafío donde elevar el huevo hacia lo más alto en busca de su origen, pero explora con cuidado; un salto fallido supone una gran caída."
Clutter Evolution: Beyond Xtreme,"9,99 €0,99 €*","• Puzle, Tablero",14-07-2022,"The best Clutter yet, with over 1700 puzzles for your entertainment!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
SUPER UFO FIGHTER,"9,99 €*","• Acción, Fiesta, Otros",14-07-2022,UFO vs UFO !? UFO Catcher Battle in a Whirlwind of Prizes!
Supaplex GO!,"9,99 €*","• Acción, Arcade, Plataformas, Puzle",14-07-2022,Important note! This game is difficult! We recommend it only to experienced players! Players who have completed Supaplex well!
Arcade Archives DRAGON SABER,"6,99 €*","• Arcade, Disparos (Shooter)",14-07-2022,A powerful legend of immortal dragons
Pixel Game Maker Series JETMAN,"9,49 €*","• Acción, Arcade",14-07-2022,One button to play! Jump and kill your enemies!
XEL,"18,99 €*","• Acción, Aventura, Rol (RPG)",14-07-2022,"XEL is a 3D action-adventure set in a sci-fi fantasy setting. Play as Reid, shipwrecked on the strange world of XEL."
Superola Champion Edition,"4,99 €*","• Acción, Arcade, Plataformas",14-07-2022,Guía a esta llama amante de las hamburguesas en su aventura para derrotar a los Aliens Hotdog.
Running on Magic,"4,99 €*","• Otros, Plataformas",14-07-2022,Un juego de plataformas en 2D en el que huyes continuamente de una Parca cómica.
Growbot,"16,99 €11,04 €*","• Aventura, Puzle",14-07-2022,Una preciosa aventura gráfica sobre un robot que intenta salvar su hogar.
Darker Skies,"17,99 €2,69 €*","• Acción, Aventura, Disparos (Shooter), Otros",14-07-2022,Darker Skies - Survival Horror set after the War of the Worlds.
Vzerthos: The Heir of Thunder,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Rol (RPG)",14-07-2022,Vzerthos es un shooter 2D isométrico de estilo tecno-fantasía de la vieja escuela.
Super Toy Cars 1 & 2 Bundle,"19,99 €*","• Arcade, Carreras, Deportes, Simulación",14-07-2022,Super Toy Cars y Super Toy Cars 2 ahora están disponibles en formato bundle. Disfruta de ambas entregas de esta saga en la que podrás recorrer un total de 33 escenarios diferentes desde un punto de vista único.
Rayland,"4,99 €*",• Puzle,13-07-2022,¡Usa tu ingenio para dirigir un rayo de luz a través de intrincados niveles isométricos!
Time on Frog Island,"24,99 €*","• Aventura, Otros, Plataformas, Puzle",12-07-2022,Naufraga en un paraíso isleño con un grupo de ranas amistosas. Disfruta de la vida en la isla y explora a tu ritmo. ¡Resuelve situaciones peliagudas para tus nuevos amigos.
Krut: The Mythic Wings,"7,99 €*","• Acción, Aventura, Lucha, Plataformas",12-07-2022,Krut: The Mythic Wings es un juego de plataformas y «hack and slash» de trepidante acción lateral basado en la mitología del sudeste asiático.
F.I.S.T.: Forged In Shadow Torch,"29,99 €*","• Acción, Plataformas",12-07-2022,En el mundo de la estética dieselpunk el conejo lucha contra la malvada Legión Robótica con su puño metal.
Galactic Pioneer,"3,99 €*","• Arcade, Otros",11-07-2022,"¿PUEDES VOLAR ESTE MÓDULO DE EXPLORACIÓN, Y ATERRIZARLO?"
Firefighter:Car Fire Truck Sim Driving 2022 Simulator,"14,99 €*","• Acción, Estrategia, Simulación",11-07-2022,Take the role of a professional firefighter and save the city!Strap your helmet and duty-belt and get ready for the mission!Over 30 areas inspired from real US locations!
Gangsta Magic,"19,99 €*","• Acción, Arcade, Aventura, Puzle",09-07-2022,A super action-adventure game
Formula Bit Racing DX,"4,99 €*","• Arcade, Carreras, Deportes, Simulación",08-07-2022,"Formula Bit Racing DX es un divertido juego de carreras arcade, donde cada curva y vuelta, recrean la emocionante jugabilidad de los juegos de conducción retro arcade. ¡Dale gas y disfruta!"
Elves Fantasy Hentai Puzzle,"2,99 €*",• Puzle,08-07-2022,"Un relajante juego de puzle, con un arte precioso y elfas sexi"
Road of Death,"4,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",08-07-2022,Sobrevive en una zona de catástrofe nuclear repleta de mutantes
Klonoa Phantasy Reverie Series,"49,99 €12,49 €*","• Acción, Aventura, Plataformas",08-07-2022,Klonoa es una serie de juegos de acción de desplazamiento lateral en 3D cuyo primer título lanzó Namco en 1997.
APICO,"17,49 €*",• Simulación,08-07-2022,- Cumple tus fantasías de apicultura más locas... ¡Sin riesgo de picaduras!
Super Rebellion,"7,00 €1,05 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",08-07-2022,¡Alístate en el ejército rebelde y sube a bordo de una nave espacial hacia el destino fatal!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Yurukill: The Calumniation Games,"39,99 €*","• Aventura, Disparos (Shooter), Estrategia, Rol (RPG)",08-07-2022,¿Perdonar o matar? Que comience la locura.
QUByte Classics: Zero Tolerance Collection by PIKO,"9,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",07-07-2022,"Slay, destroy and kill alien terrorists to survive in the classic Zero Tolerance!"
Plan B from Outer Space: A Bavarian Odyssey,"14,99 €*",• Aventura,07-07-2022,Escape the grasp of the Barbvarians! Plan B from Outer Space is a stellar adventure in the style of an interactive book. Will you leave this strange planet unscathed?
The Galactic Junkers,"13,99 €*","• Acción, Aventura, Estrategia, Rol (RPG)",07-07-2022,"Capitanear una nave espacial es complicado, sobre todo cuando han puesto precio a tu cabeza. Los cazarrecompensas, los piratas espaciales e incluso la Unión Galáctica quieren darte caza."
Harlow,"12,99 €*","• Acción, Arcade, Aventura, Plataformas",07-07-2022,¡Haz la fiesta sorpresa más grande de la historia!
Arcade Archives RABIO LEPUS,"6,99 €*","• Arcade, Disparos (Shooter)",07-07-2022,A little hero struggles! Take the courage to confront the evil enemies!!
GONNER2 Lose Your Head Deluxe Bundle,"19,99 €*","• Arcade, Aventura, Disparos (Shooter), Plataformas",07-07-2022,¡El paquete Lose Your Head contiene una poderosa combinación que casi seguro que te hace volar la cabeza!
Big XXL Kids Games Collection Bundle 11-in-1 Educational Children Learning Fun,"69,99 €*","• Educativo, Puzle, Rol (RPG), Tablero",07-07-2022,¡Gran colección de juegos XXL Kids con once juegos infantiles populares de McPeppergames! Cada juego se puede jugar sin ningún conocimiento del idioma.
Crazy Plane Landing,"9,99 €3,99 €*","• Acción, Aventura, Simulación",07-07-2022,Vuela muy alto e intenta clavar el aterrizaje. ¿Sobrevivirás o te estrellarás?
Our Summer Sports,"10,37 €*","• Acción, Carreras, Deportes, Fiesta",07-07-2022,¡Llegó la hora de disfrutar del verano! ¡La competición se pone al rojo vivo con estos desafíos deportivos!
Retro Pocket Rocket,"2,99 €*","• Acción, Arcade, Disparos (Shooter)",07-07-2022,Lanza tu cohete a una nueva galaxia en el universo de Retro Pocket Rocket. Acompaña a nuestros astronautas y consigue una puntuación interestelar destruyendo asteroides.
Mira : A Bird's Flight,"4,50 €*","• Aventura, Puzle",07-07-2022,Vuela como un pájaro
- Doki Doki Family - 特異体質者のドキドキ家族生活,"17,85 €*","• Aventura, Otros, Simulación",07-07-2022,"A sweet life with the ""Doki Doki Family”!　 Leave everything to the heroines and enjoy a life filled with love and affection!"
Understand,"9,99 €*",• Puzle,07-07-2022,Un juego de puzle experimental sobre adivinar reglas.
Forklift Extreme,"9,99 €*","• Arcade, Carreras, Educativo, Simulación",07-07-2022,Recorre los depósitos y junta palés para colocarlos en las ubicaciones requeridas en diferentes estanterías y alturas. Deberás completar muchos desafíos!
Japanese NEKOSAMA Escape The Local Train,"8,99 €*",• Puzle,07-07-2022,"Durante un viaje en tren de cercanias. Estaba un poco fuera de si, y entonces me di cuenta... !El interior del tren estaba en problemas!"
Overrogue,"14,99 €*","• Aventura, Estrategia, Rol (RPG), Tablero",07-07-2022,¡Un roguelite con barajas de cartas! ¡Explora los laberintos cada vez desde el nivel 1!
Secrets of Magic 4: Potion Master,"17,99 €*","• Aventura, Puzle",07-07-2022,¿Eres aficionado a las pociones mágicas y las criaturas inquietantes? ¡Pues únete a este inolvidable viaje a las raíces de la magia!
Railways - Train Simulator,"4,99 €*","• Arcade, Estrategia, Puzle, Simulación",07-07-2022,"¡Cuida la brecha y comienza a administrar tus ferrocarriles a través de este viaje estratégico! ¡Todos a bordo, el tren está listo para partir!"
Color Breakers,"14,99 €*","• Acción, Fiesta, Simulación",07-07-2022,Color Breakers es un juego multijugador cooperativo local y en línea de 1 a 4 personas. Los jugadores deben trabajar juntos en cada nivel para completar la mayor cantidad de pinturas.
Sticks Collection,"2,99 €*","• Educativo, Estrategia, Puzle, Tablero",07-07-2022,"Sticks Collection es una recopilación de dos juegos de rompecabezas con cerillas que no queman, ¡pero seguro que hacen que se te encienda la bombilla de tu mente!"
Quintus and the Absent Truth,"9,99 €*","• Aventura, Puzle",06-07-2022,¡Acompaña a un hombre y su ratón en una trepidante aventura de horror en primera persona!
Timber Story,"4,99 €*","• Acción, Aventura, Otros, Puzle",04-07-2022,Timber Story is a relaxing story about a lost Lumberjack in the giant world of many unique biomes. Experience the adventure & explore the interesting parts of the forest.
INSTANT SPORTS All-Stars,"24,99 €*","• Arcade, Deportes, Fiesta",04-07-2022,"¡En INSTANT SPORTS All-Stars, puedes participar en diversos deportes y juegos directamente inspirados en las actividades favoritas de los estadounidenses! Vive “América” a través de ocho deportes y actividades..."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Little Mouse's Encyclopedia + Clumsy Rush,"16,99 €*","• Aventura, Educativo, Puzle",02-07-2022,"¡Grandes juegos para los más pequeños, Little Mouse's Encyclopedia viene incluido con Clumsy Rush!"
NinCat,"9,99 €*","• Aventura, Otros, Plataformas",02-07-2022,El verdadero gato ninja
Birushana: Rising Flower of Genpei,"49,99 €*","• Aventura, Simulación",01-07-2022,"Dividida entre facciones en guerra y el deseo de una vida tranquila, ¿puede Shanao forjar su propio camino y encontrar a alguien digno de su viaje en esta novela visual?"
Little Nightmares I & II Bundle,"49,99 €*","• Acción, Aventura, Puzle",01-07-2022,"La colección de los dos juegos de Little Nightmares te presentará una encantadora y conocida serie de juegos de miedo, puzles y plataformas, empezando por el original de 2017."
Itadaki Smash,"9,99 €*","• Acción, Arcade, Aventura, Lucha",01-07-2022,"¡Consigue nuevas habilidades, desata un arsenal de combos, ataques especiales y revive el espíritu de los arcade!"
Supaplex SQUARES,"9,99 €*","• Acción, Arcade, Plataformas, Puzle",01-07-2022,Important note! This game is difficult! We recommend it only to experienced players! Players who have completed Supaplex well!
Nakana Bundle #2 (Mythic Ocean + Journey of the Broken Circle + Cosmic Top Secret),"19,99 €*","• Aventura, Otros, Plataformas, Puzle",01-07-2022,"Experience our meaningful games! In Bundle #2, you'll explore these themes: Love, Discord, Influence, Introspection"
Gamedec,"29,99 €*","• Aventura, Puzle, Rol (RPG)",01-07-2022,Te damos la bienvenida a la ciudad de Varsovia del siglo XXII
Nakana Bundle #1 (Soul Searching + A Night at the Races + Infini),"17,99 €*","• Arcade, Aventura, Otros, Rol (RPG)",01-07-2022,"Experience our meaningful games! In Bundle #1, you'll explore these themes: Madness, Escape, Resilience, Perceptions"
Almost My Floor,"9,99 €3,99 €*","• Aventura, Puzle",01-07-2022,Almost My Floor es una historia detectivesca de terror de apuntar y hacer clic
Rainbow Laser Disco Dungeon,"12,00 €*","• Acción, Arcade, Disparos (Shooter), Música",01-07-2022,"Mitad juego de disparos, mitad juego de ritmo, mitad juego de mazmorras. ¡Diversión al 150 %!"
Nakana Bundle #3 (EQQO + Lydia + Stilstand),"6,99 €*","• Aventura, Otros, Puzle",01-07-2022,"Experience our meaningful games! In Bundle #3, you'll explore these themes: Hope, Despair, Connections, Monsters"
Parasite Pack,"6,99 €*","• Plataformas, Puzle",01-07-2022,Flea! y Tapeworm Disco Puzzle aúnan nostalgia y desafío
Beasties,"14,99 €*","• Arcade, Aventura, Puzle",01-07-2022,"¡Captura y conviértete en el amo de todos los Beasties! En este juego de tres en raya, ¡gana tus batallas en puzles por turnos!"
JETBOY & the Randomizer of DOOM,"5,29 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",01-07-2022,Jetboy is a retro supercharged jetpacking pixel shooter with a pumping metal soundtrack.
Salaryman Shi,"3,99 €*","• Acción, Arcade, Plataformas",30-06-2022,¡La excitante aventura de Takeshi Shi de camino al trabajo!
Rabbids: Party of Legends,"39,99 €*",• Fiesta,30-06-2022,"¡Embárcate en un viaje legendario con los Rabbids en este divertidísimo juego party! Acompáñalos en una increíble misión, llena de momentos graciosos y personajes extravagantes."
DARK MINUTE: Kira's Adventure,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",30-06-2022,"Avanza por una mazmorra sombría, obtén células para desbloquear la salida y lárgate antes de que el reloj llegue a 1 minuto y las luces se apaguen."
Gliding Square,"3,79 €*","• Arcade, Puzle",30-06-2022,
Alien Engine,"0,99 €*","• Puzle, Simulación",30-06-2022,“Alien Engine” is an incremental game where you need to build a megastructure alien organism in an extraterrestrial style of technology.
amazin' Lumo,"3,19 €*","• Acción, Arcade, Aventura, Plataformas",30-06-2022,"Save the animals from the darkness that has opened in the sky. Jump, shoot and dash through the mazes and levels and defeat the big bad from beyond."
Box to the Box,"2,39 €*","• Acción, Plataformas, Puzle",30-06-2022,The box follows after the box after the box after the box after the box after the box after the box.
The Legacy: Prisoner,"13,99 €*","• Aventura, Puzle",30-06-2022,¡Un prisionero sujeto a un compromiso ancestral te pide ayuda!
Sixty Words by POWGI,"7,99 €*","• Educativo, Estrategia, Puzle",30-06-2022,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
The Jackbox Party Starter,"19,99 €*",• Fiesta,30-06-2022,"¡Tu próxima noche de juegos ya está planeada con The Jackbox Party Starter! ¡Con nuevas actualizaciones de Quiplash 3, Trivia Murder Party 2 y Tee K.O.! ¡Déjanos ser el alma de la fiesta en tu próximo evento con The Jackbox Party Starter!"
ZIC: Zombies in City,"9,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",30-06-2022,El apocalipsis ha llegado a la ciudad: ¡todas las personas se convierten en zombis! ¡Eres un sobreviviente y debes salvar este mundo!
JDM Drag Racing Car Driving Simulator 2022 Games,"3,99 €*","• Arcade, Carreras, Deportes, Simulación",30-06-2022,Be the king of the streets by winning races against your opponent's! A lot of visual upgrades for your cars.Improve your car performance-wise by installing new parts.
UFS League,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Lucha",30-06-2022,A show worth $1 000 000! UFS League.
The Maze Game: Runner and Escapist,"4,99 €*",• Puzle,30-06-2022,Juego de laberinto divertido y adictivo. Completa los laberintos en el menor tiempo posible ¿Sabrás cómo resolverlos y ganar todos los niveles? ¡Solo hay manera de descubrirlo!
Hourglass,"17,99 €*","• Aventura, Plataformas, Puzle, Rol (RPG)",30-06-2022,"En Hourglass puedes crearte un clon temporal para resolver rompecabezas desafiantes. Juegas como Aywa, una joven aventurera que viaja a Egipto para encontrar a su padre arqueólogo, desaparecido desde su última expedición."
My Universe - Green Adventure : Farmers Friends,"39,99 €*","• Aventura, Estilo de vida, Simulación",30-06-2022,¡Aprende a ser agricultor y renueva tu propia granja ecológica!
Fillit,"6,99 €*","• Acción, Arcade, Fiesta",30-06-2022,Disfruta de una experiencia de juego nostálgica con mecánicas increíbles que te llevarán de vuelta a la época de Xonix y Volfied.
CORPSE FACTORY,"16,99 €*","• Aventura, Otros, Simulación",30-06-2022,Discard your sense of morality and enter the world of CORPSE FACTORY.
Sine the Game,"2,99 €*","• Arcade, Carreras, Plataformas, Puzle",30-06-2022,Siente la onda
Black Wolf,"2,99 €*","• Acción, Plataformas",30-06-2022,"¡Sobrevive a los peligros de la frontera, recorre niveles de estilo pixel art y efectúa saltos de precisión entre plataformas!"
MYSPERYENCE Story 1: The Curious Case of the Headless Magnate,"14,99 €*","• Aventura, Comunicación, Rol (RPG)",30-06-2022,This murder mystery takes place in a whole new reality! MYSPERYENCE is a five-player online multiplayer experience.
Red White Yellow Cruising,"11,00 €*","• Música, Puzle",30-06-2022,A puzzle game to connect BGM by erasing blocks. For those who want to enjoy Syunsuke's songs.
Ground Divers!,"14,99 €8,99 €*","• Acción, Arcade, Puzle",30-06-2022,"¡Nuevo! ¡Un juego de estrategia de excavación roguelike, donde las tácticas, la fabricación de objetos y el apoyo son las claves del éxito!"
Viki Spotter: Around The World,"4,99 €*","• Arcade, Fiesta, Plataformas, Puzle",29-06-2022,"Help the inquisitive girl Viki Spotter to find all the differences and discrepancies in the pictures, which she saw while traveling around the globe."
Best of Merge vol#1,"44,99 €*","• Acción, Aventura",29-06-2022,"Sparklite es un juego de acción y aventura ambientado en la siempre cambiante tierra de Geodia. Lucha contra tus enemigos desde una perspectiva superior usando un arsenal de dispositivos, armas y equipo."
Best of Merge vol#2,"44,99 €*","• Acción, Aventura, Rol (RPG)",29-06-2022,Una novela gráfica interactiva y toda una experiencia narrativa FORECLOSED combina la jugabilidad de los videojuegos con la estética visual pulida de los cómics.
Best of Merge vol#3,"39,99 €*","• Acción, Arcade, Aventura, Estrategia",29-06-2022,¡El icónico Alex Kidd ha vuelto! Da un salto atrás hasta Miracle World y disfrútalo como jamás lo has visto antes.
The Legend of Bum-Bo,"19,99 €*","• Aventura, Puzle, Rol (RPG)",29-06-2022,"Cuando una entidad misteriosa roba la única moneda de Bum-bo y la tira a la alcantarilla, Bum-bo se encuentra frente a hordas de enemigos trastornados, niños perdidos, sus miedos y, finalmente, la bestia que robó su amada moneda."
Hillbilly Doomsday,"4,99 €1,99 €*","• Acción, Disparos (Shooter), Plataformas",29-06-2022,Juego de plataformas de inspiración retro sobre el héroe del pueblo. ¡Yee haw!
Taco Tom 2,"5,99 €*","• Acción, Aventura, Plataformas",29-06-2022,¡Los ingredientes van cayendo! ¡Recógelos para preparar tacos!
Portal: colección complementaria,"18,99 €*","• Acción, Aventura, Puzle",28-06-2022,¡Sáltate las leyes de la física espacial en las divertidas y complejas aventuras de Portal y Portal 2!
Squish,"14,05 €*","• Acción, Estrategia, Plataformas",28-06-2022,
Little Noah: Scion of Paradise,"14,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",28-06-2022,¡La alquimista Noah y el gatito Zipper recorren unas misteriosas ruinas!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Real Car Driving Simulator & Parking 2022 Games,"9,99 €*","• Carreras, Deportes, Rol (RPG), Simulación",28-06-2022,Are you obsessed with cars?This game is for you!Get to collect and drive high-end vehicles!Drive through immersive cities!The streets are yours to explore!
CAN ANDROIDS SURVIVE,"9,59 €*","• Acción, Aventura",28-06-2022,ESTÁS SIENDO:: GRABADO DERECHOS VIRTUALES A CONFLICTO LUNAR:: VENDIDO ASÍ MATASTE:: LA LUNA
Family Bundle,"16,99 €*","• Aventura, Educativo, Puzle, Simulación",27-06-2022,
Retro Racing Bundle,"12,99 €*","• Acción, Arcade, Carreras",27-06-2022,
Casual Gaming Bundle,"13,99 €*","• Acción, Arcade, Simulación",27-06-2022,"Includes Pinball Lockdown, Pinball Freedom, and Crazy Zen Mini Golf."
Archery Escape,"2,99 €*","• Arcade, Puzle",25-06-2022,Utiliza tus mejores habilidades para liberar a los simpáticos monstruos de las cuerdas a las que están atados. Lanza flechas para cortar las cuerdas pero ten cuidado de no golpear a los monstruos.
Snug Finder,"7,99 €*","• Estilo de vida, Otros, Puzle",25-06-2022,"You have found this game, first level is complete, good job! Looks like there are many hidden items here, only you can help to find all of them!"
Fire Emblem Warriors: Three Hopes,"59,99 €*",• Acción,24-06-2022,"Descubre el destino de tres grandes potencias en Fire Emblem Warriors: Three Hopes, una historia que se desarrolla en el mismo universo que Fire Emblem: Three Houses."
Car Dealer Driver,"9,99 €3,99 €*","• Acción, Carreras, Deportes, Simulación",24-06-2022,"Drive the slickest, fastest vehicles, straight from the factory! Drive around the store and the city outside! Pass exciting challenges, prove you’re a skilled driver!"
Capcom Fighting Bundle,"59,99 €*","• Arcade, Lucha, Puzle",24-06-2022,¡Dos colecciones de juegos de lucha en un pack doble con descuento que pega fuerte!
Gum+,"7,99 €*","• Arcade, Educativo, Plataformas, Puzle",24-06-2022,"Disfruta de la emoción de resolver acertijos difíciles y salva el mundo al mismo tiempo. Evite las trampas, las bombas, los picos y los pisos que se desmoronan. Embárcate en un viaje alu"
The Psychoduck,"4,99 €*","• Acción, Estrategia, Puzle",24-06-2022,¿Te encanta andar a hurtadillas y odias a las garzas?
Escape Game - FORT BOYARD 2022,"29,99 €2,99 €*","• Acción, Deportes, Fiesta",24-06-2022,Travel back in time and try to escape the Fort!
Pocky & Rocky Reshrined,"29,99 €*","• Acción, Arcade, Disparos (Shooter)",24-06-2022,¡Las Aventuras de Pocky y Rocky Continúan!
Capcom Fighting Collection,"39,99 €15,99 €*","• Arcade, Lucha, Puzle",24-06-2022,"¡Diez de los juegos de recreativa más populares de Capcom en una colección brutal! ¡Incluye una amplia variedad de títulos de series como Street Fighter y Darkstalkers, Cyberbots y la primera versión para consola doméstica de Red Earth!"
Steve Jackson's Sorcery!,"24,99 €*","• Acción, Aventura, Puzle, Rol (RPG)",23-06-2022,¡Hazte con una espada y un grimorio y emprende un viaje mágico a través de las cuatro entregas de «Sorcery!».
ElecHead,"8,99 €*","• Acción, Plataformas, Puzle",23-06-2022,¡Asombrosos acertijos que despertarán tu imaginación!
Ruggnar,"13,99 €*","• Acción, Aventura, Plataformas, Puzle",23-06-2022,Help Ruggnar explore gloomy places with his bag and a few candles as his sole equipment.
AI: THE SOMNIUM FILES - nirvanA Initiative,"59,99 €*",• Aventura,23-06-2022,"Six years ago, the right half of a corpse was discovered. The left half was never found…until six years later, completely fresh with no signs of decay."
Sonic Origins,"A partir de: 29,99 €*","• Acción, Aventura, Plataformas",23-06-2022,Sonic clásico redefinido
Blade Runner: Enhanced Edition,"9,29 €*",• Aventura,23-06-2022,"LOS ANGELES - NOVIEMBRE, 2019 Westwood Studios, la compañía que introdujo la acción en tiempo real en los juegos de estrategia con Command & Conquer, repite la jugada en las aventuras gráficas con el clásico de ciencia ficción Blade Runner."
Sakura Spirit,"9,99 €4,99 €*",• Aventura,23-06-2022,Trasládate a un nuevo mundo y hazte amigo de unas... ¿chicas zorro?
Him & Her Collection,"3,99 €*","• Aventura, Estrategia, Plataformas, Puzle",23-06-2022,Find your significant other in Him & Her Collection game!
Pachi Pachi 2 on a roll,"7,99 €*","• Acción, Puzle, Tablero",23-06-2022,¿Estás listo para jugar a pachinko?
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Airborne Motocross,"9,99 €*","• Acción, Arcade, Carreras, Deportes",23-06-2022,Imagina combinar un ala delta con una moto de cross.
Puzzle Cube: Magic Urbik Game,"2,99 €*","• Educativo, Puzle",23-06-2022,"¡El famoso rompecabezas ahora en tu consola Nintendo Switch™! El objetivo es devolver cada cara del cubo a su estado inicial. Ejercita la lógica, la concentración y la paciencia."
Super Hero Flying School,"9,99 €3,99 €*","• Acción, Deportes, Simulación",23-06-2022,Vuela lejos y entrena a tus héroes en Super Hero Flying School
Cyber Engine,"0,99 €*","• Puzle, Simulación",23-06-2022,"""Cyber Engine"" is an incremental game where you need to build a supercomputer in a futuristic style of technology."
