Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Bedtime Blues,"9,99 €*",• Arcade,17-01-2019,¡Adéntrate en el mundo pixelado de la mente de un niño y sobrevive la noche en él!
Fairy Fencer F Advent Dark Force,"34,99 €*","• Aventura, Estrategia, Rol (RPG)",17-01-2019,¡Elige a que deidad despertarás!
Gunman Clive HD Collection,"4,99 €*","• Acción, Arcade, Plataformas",17-01-2019,Los éxitos independientes para Nintendo 3DS Gunman Clive 1 & 2 finalmente llegan para Nintendo Switch en un completo paquete.
Crazy Strike Bowling EX,"9,99 €*",• Deportes,17-01-2019,¡Un juego de bolos alocado para toda la familia!
The Office Quest,"11,99 €*","• Aventura, Puzle",17-01-2019,Una aventura de apuntar y hacer clic para todos aquellos que no aguantan ni un día más en la oficina.
Dragon's Lair Trilogía,"19,99 €*","• Acción, Arcade, Aventura",17-01-2019,¡Embárcate en tres aventuras épicas!
Rampage Knights,"9,99 €*","• Acción, Arcade",17-01-2019,Equípate con armas increíbles a la par que ridículas y adéntrate en un profundo laberinto subterráneo.
Spot The Differences: Party!,"4,99 €*","• Fiesta, Puzle",17-01-2019,¿Quién encontrará las diferencias más rápido?
Holy Potatoes! We're In Space?!,"14,99 €*","• Aventura, Simulación",17-01-2019,¡Ninguna patata ha osado nunca llegar tan lejos!
Mi Exótica Granja 2018,"9,99 €*",• Simulación,17-01-2019,Mi Exótica Granja es un juego de simulación de construcción de granjas.
Solitaire Klondike BLACK,"5,09 €*","• Puzle, Tablero",17-01-2019,¡El clásico Solitaire Klondike con 300 fases!
GetAmped Mobile,"0,00 €*","• Acción, Lucha",17-01-2019,¡Una batalla de cosplay a nivel mundial!
ACA NEOGEO NINJA MASTER'S,"6,99 €*","• Arcade, Lucha",17-01-2019,¡Doce guerreros temibles desatan su furia legendaria en el campo de batalla!
Octahedron: Transfixed Edition,"12,99 €*","• Aventura, Música, Plataformas",17-01-2019,Asciende desde las profundidades del mundo de Veetragoul.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Feudal Alloy,"14,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",17-01-2019,"Explora un mundo medieval atípico con Attu, un robot al que controla un pez."
YIIK: A Postmodern RPG,"19,99 €*","• Aventura, Rol (RPG)",17-01-2019,"Prepárate para llevar en tus venas el parche I.V. de YIIK: A Postmodern RPG, un juego de rol de estilo japonés que traspasa los límites de lo que conoces como real."
Planet RIX-13,"4,99 €*","• Aventura, Plataformas",16-01-2019,Eres el piloto de una nave espacial que busca y explora mundos donde la vida sea posible.
Mars or Die!,"19,99 €*","• Acción, Aventura, Disparos (Shooter), Estrategia",15-01-2019,Una mezcla sin parangón de los géneros roguelite y tower defense.
Onimusha: Warlords,"19,99 €9,99 €*",• Acción,15-01-2019,"Con más de 2 millones de copias vendidas desde su lanzamiento en 2001, vuelve la acción de supervivencia ambientada en el periodo Sengoku."
Bash The Bear,"4,99 €*","• Arcade, Aventura, Estrategia, Puzle",14-01-2019,¡Los erizos se levantan para defender del bosque!
New Super Mario Bros. U Deluxe,"59,99 €*",• Plataformas,11-01-2019,"Disfruta de 164 niveles para hasta cuatro jugadores, donde quieras y cuando quieras, ¡en New Super Mario Bros. U Deluxe para Nintendo Switch!"
Hive Jump,"9,99 €*","• Acción, Arcade, Plataformas",11-01-2019,Ábrete camino a través de colmenas alienígenas subterráneas.
Fragment of Marine,"4,40 €*","• Acción, Aventura",11-01-2019,"¡Atraviesa círculos a lo largo de un misterioso mundo oceánico, en busca de tu cuerpo y tus recuerdos perdidos!"
Stellar Interface,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",11-01-2019,¡Lucha en combates siempre distintos!
Tales of Vesperia™: Definitive Edition,"49,99 €9,99 €*","• Aventura, Rol (RPG)",11-01-2019,¡Celebra el décimo aniversario de Tales of Vesperia!
Momodora: Reverie Under the Moonlight,"13,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",10-01-2019,"Esquiva, golpea y ábrete paso a través de un precioso mundo de pixel art lleno de monstruos y jefes."
ACA NEOGEO KIZUNA ENCOUNTER,"6,99 €*","• Arcade, Lucha",10-01-2019,¡Alucina con los impresionantes combates de este juego de lucha!
Combat Core,"17,60 €*","• Arcade, Fiesta, Lucha",10-01-2019,¡Compite en la Combat Core League!
Voxel Sword,"6,00 €*","• Carreras, Disparos (Shooter), Fiesta",10-01-2019,"Adéntrate en Voxel, un fantástico mundo de juguete."
Ethan: Meteor Hunter,"9,99 €*","• Arcade, Plataformas, Puzle",10-01-2019,Manipula el tiempo de mil maneras diferentes.
A Ch'ti Bundle,"15,99 €*","• Aventura, Música, Plataformas, Puzle",10-01-2019,Este paquete incluye Ethan: Meteor Hunter + Inside My Radio.
Double Cross,"19,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",10-01-2019,Mantén la paz y el orden en todas las dimensiones.
Everything,"12,99 €*","• Aventura, Comunicación, Simulación",10-01-2019,Everything es un juego de simulación en el que puedes ser cualquier objeto del universo.
HoPiKo,"9,99 €1,49 €*","• Arcade, Plataformas",10-01-2019,El malvado virus Nanobyte ha llegado: se acabaron las bromas. ¡Es hora de enfundarte los guantes de energía y de salvar a tus hermanos HoPiKo!
Left-Right: The Mansion,"4,49 €*",• Puzle,10-01-2019,"Left-Right: The Mansion trata sobre Billy, un niño cuya perra, Gigi, se escapa y entra en una gran mansión."
Caveblazers,"12,99 €*","• Acción, Plataformas",10-01-2019,Caveblazers es un juego de exploración con plataformas y mucha acción ambientado en un mundo de fantasía.
BQM -BlockQuest Maker-,"12,99 €*","• Acción, Puzle, Rol (RPG)",10-01-2019,Crea y juega: ¡disfruta de un RPG de mazmorras donde la muerte es instantánea!
Grab Lab,"4,99 €*","• Arcade, Puzle",10-01-2019,Grab Lab es una mezcla alocada de puzle y arcade.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Clock Simulator,"3,99 €*","• Otros, Simulación",10-01-2019,Cálmate. Relájate. Concéntrate en tu ritmo interior. Haz clic cada segundo. Cada segundo. Tú eres el reloj.
Knock 'Em Down! Bowling,"14,99 €*","• Deportes, Fiesta",10-01-2019,"¡Con este juego de deportes, puedes disfrutar en cualquier momento de una gran variedad de estilos tradicionales de bolos y modos de fiesta!"
SEGA AGES Out Run,"6,99 €*","• Arcade, Carreras",10-01-2019,"Corre en las calles de SEGA AGES Out Run, el aclamado título que abrió camino al género de carreras."
Lightseekers,"0,00 €*","• Estrategia, Tablero",10-01-2019,"Ponte en la piel de un héroe con poderes mágicos y disfruta de este aclamado juego de cartas, ahora disponible para Nintendo Switch."
Snowboarding The Next Phase,"1,99 €*","• Acción, Arcade, Deportes",10-01-2019,Cumple tu sueño: haz de la nieve tu vida.
Apocalipsis Wormwood Edition,"4,99 €*","• Aventura, Puzle",10-01-2019,"En Apocalipsis Wormwood Edition, las tallas de madera medievales cobran vida."
Bubble Shooter DX,"2,99 €*","• Arcade, Puzle",10-01-2019,Bubble Shooter Deluxe (DX) es un juego clásico de disparar burbujas.
Elli,"7,99 €*","• Aventura, Plataformas, Puzle",10-01-2019,"Una fantástica aventura para un solo jugador hecha a mano, llena de una amplia variedad de rompecabezas y plataformas emocionantes."
"Bury me, my Love","4,99 €*","• Aventura, Otros, Simulación",10-01-2019,"Un ""juego inspirado en hechos reales”."
Inside My Radio,"9,99 €*","• Arcade, Aventura, Música, Plataformas",10-01-2019,"Devuelve la vida a la música disco, dub y electro."
Neko Navy - Daydream Edition,"10,99 €*","• Acción, Disparos (Shooter)",08-01-2019,"Neko Navy es un shooter de desplazamiento lateral divertidísimo y sencillo, en el que puedes cargarte a todo quisqui."
GEM CRASH,"4,99 €*","• Acción, Puzle",07-01-2019,¡Un juego de romper bloques con un giro especial! ¡Destruye las gemas repartidas por todo el nivel mediante movimientos de hasta 360 grados!
Battle Princess Madelyn,"14,99 €*","• Acción, Arcade, Aventura, Plataformas",07-01-2019,Salva al reino y a la familia de Madelyn de las garras de un mago malvado.
99Seconds,"2,99 €*","• Acción, Arcade, Fiesta",04-01-2019,Un divertido videojuego con estética retro en el que podrás modificar el tiempo para evitar todo tipo de peligros.
Pic-a-Pix Pieces,"7,99 €*","• Estrategia, Fiesta, Puzle",03-01-2019,¡Juega en solitario o resuelve puzles en compañía!
Unicornicopia,"4,19 €*","• Arcade, Puzle",03-01-2019,Un unicornio se despierta en un bosque solitario…
Johnny Turbo’s Arcade: Express Raider,"7,99 €*","• Acción, Arcade",03-01-2019,¡Salva al Viejo Oeste!
Gnomes Garden 2,"2,99 €*",• Estrategia,03-01-2019,¡La malvada reina de los troles ha regresado del destierro!
Don't Sink,"8,99 €*","• Aventura, Rol (RPG)",03-01-2019,Explora un mundo inmenso con islas y paisajes únicos
Guns of Mercy - Rangers Edition,"8,99 €*","• Arcade, Disparos (Shooter)",03-01-2019,"Todos los Rangers deben ayudar a restablecer la paz. ¡Elige a tu héroe preferido, un meka y un arma y a disparar sin piedad!"
Pang Adventures,"9,99 €*","• Arcade, Disparos (Shooter), Puzle",03-01-2019,¡Guía a dos hermanos por el mundo para salvar a la humanidad de una invasión extraterrestre!
Number Place 10000,"5,09 €*",• Puzle,03-01-2019,"Rellena con números una cuadrícula de 9x9 sin repetirlos ni en las filas, ni en las columnas ni en cada recuadro de tres por tres."
ACA NEOGEO RAGNAGARD,"6,99 €*","• Arcade, Lucha",03-01-2019,"Ponte en la piel de personajes únicos inspirados en dioses y criaturas de leyenda, y acaba con los enemigos para derrocar a los poderes celestiales."
Marble Power Blast,"2,99 €*",• Puzle,03-01-2019,"¡Juega a Marble Power Blast, un juego en el que tienes que unir tres burbujas iguales!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Xenon Valkyrie+,"9,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",01-01-2019,¡Hazte con el poder de Xenon Valkyrie!
Overdriven Reloaded: Special Edition,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",31-12-2018,¡Es hora de salvar el universo una vez más!
Samsara: Deluxe Edition,"7,99 €*","• Estrategia, Puzle",31-12-2018,Embárcate en un viaje repleto de descubrimientos.
Rain World,"24,50 €*","• Acción, Aventura, Plataformas",27-12-2018,Encuentra a tu familia antes de que la Muerte te encuentre a ti.
Job the Leprechaun,"2,99 €*","• Aventura, Plataformas, Puzle",27-12-2018,Ayuda a Job the Leprechaun a rescatar a su amiga Eri.
DYNASTY WARRIORS 8: Xtreme Legends Definitive Edition,"39,99 €*",• Acción,27-12-2018,¡Disfruta de la acción intensa de DYNASTY WARRIORS!
Venture Towns,"12,00 €*","• Estrategia, Rol (RPG), Simulación",27-12-2018,"¡Crea tu propia utopía metropolitana! Tiendas, mansiones, torres, ¡todo vale!"
ACA NEOGEO THE KING OF FIGHTERS 2002,"6,99 €*","• Arcade, Lucha",27-12-2018,"La novena entrega de la serie ""THE KING OF FIGHTERS""."
MIND: Path to Thalamus,"10,99 €*","• Aventura, Puzle",27-12-2018,ntrola las fuerzas naturales a tu voluntad para avanzar en el juego.
Mentori Puzzle,"7,00 €*",• Puzle,27-12-2018,Un juego de puzles protagonizado por los populares personajes de Mentori.
Odium to the Core,"4,99 €*","• Acción, Arcade, Música",25-12-2018,¡Alcanza el núcleo y salva el mundo!
The Aquatic Adventure of the Last Human,"12,99 €*","• Acción, Aventura, Disparos (Shooter)",25-12-2018,Explora las ruinas de la humanidad en una cautivadora aventura de acción submarina.
Uncanny Valley,"9,99 €*","• Acción, Aventura",25-12-2018,Un juego de horror y supervivencia con una gran historia en la que nada es lo que parece.
Abyss,"2,99 €*","• Acción, Aventura",25-12-2018,¡Explora el abismo!
Mad Age & This Guy,"4,69 €*","• Arcade, Aventura, Puzle",24-12-2018,¡Recupera los planes robados y haz que el mal vuelva a perder!
Aaero: Complete Edition,"12,99 €*","• Acción, Música",24-12-2018,Lánzate a gran velocidad por entornos estilizados espectaculares.
Cake Laboratory,"2,99 €*","• Arcade, Puzle",24-12-2018,Da rienda suelta a tu vena golosa construyendo torres de pasteles.
JCB Pioneer: Mars,"22,19 €*","• Acción, Estrategia",24-12-2018,"Extrae materia prima valiosa, construye edificios a gran escala e investiga nuevas tecnologías."
Catastronauts,"14,49 €*","• Acción, Fiesta",24-12-2018,¡Reúne a tus amigos y uníos a la ilustre Flota Espacial con este frenético juego multijugador!
Digerati Indie Bundle: INK & Hacky Zack,"14,99 €*","• Acción, Arcade, Plataformas",24-12-2018,Este paquete contiene el colorido plataformas INK y el malabarista bota pelotas Hacky Zack.
Super Treasure Arena,"9,99 €*","• Acción, Arcade, Fiesta",24-12-2018,"¡Lucha en reducidos mapas descendentes, llenos de monstruos enfadados y botines relucientes!"
Super Hero Fight Club: Reloaded,"9,99 €0,99 €*","• Acción, Arcade, Fiesta, Lucha",24-12-2018,¡Conviértete en el rey o la reina de Super Hero Fight Club!
The Keep,"17,99 €*",• Rol (RPG),24-12-2018,Ponte en la piel de un héroe anónimo y sumérgete en The Keep para acabar con el malvado hechicero Watrys.
Tetraminos,"9,99 €*","• Arcade, Puzle",24-12-2018,¡El clásico de las recreativas ha vuelto en una versión sobrecargada!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Diggerman,"4,99 €*","• Arcade, Puzle",24-12-2018,"¡Cava, cava, cava!"
My Little Riding Champion,"34,99 €*","• Deportes, Simulación",24-12-2018,"¡Elige tu caballo favorito, entrénalo y gana medallas para tu club!"
Brick Breaker,"9,99 €*","• Arcade, Puzle",24-12-2018,Afila tus reflejos u tu precisión.
Mahjong Solitaire Refresh,"14,99 €*","• Puzle, Tablero",24-12-2018,¡Incluye 256 niveles!
ANIMUS,"8,99 €*","• Acción, Rol (RPG)",24-12-2018,Combate a lo largo y ancho de un mundo oscuro y desolador poblado de monstruos terroríficos.
Mech Rage,"9,99 €0,99 €*","• Acción, Arcade, Disparos (Shooter)",23-12-2018,Ataca a los alienígenas y no les des ni un respiro.
Koloro,"9,99 €0,99 €*","• Plataformas, Puzle",22-12-2018,¿Tienes el valor necesario para enfrentarte al hostil mundo de las pesadillas?
Mana Spark,"9,99 €0,99 €*","• Acción, Aventura, Rol (RPG)",22-12-2018,Explora una aterradora mazmorra.
Wondershot,"9,99 €0,99 €*","• Acción, Disparos (Shooter), Fiesta",22-12-2018,¡Todo depende de tu habilidad (y tu rabia)!
Clouds & Sheep 2,"9,99 €*","• Aventura, Simulación",21-12-2018,El rebaño favorito de todos ha vuelto… ¡más animado que nunca!
Dynamite Fishing - World Games,"9,99 €*","• Acción, Arcade, Deportes",21-12-2018,¡Embárcate en la aventura de pesca deportiva más impresionante!
Jewel Fever 2,"3,99 €*",• Puzle,21-12-2018,¡Intenta emparejar todas las piezas que puedas!
Arcade Archives DONKEY KONG JR.,"6,99 €*","• Acción, Arcade",21-12-2018,"No te preocupes, Donkey Kong: ¡Donkey Kong Jr. te rescatará!"
Sundered: Eldritch Edition,"19,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",21-12-2018,Resiste o ríndete.
Fitness Boxing,"49,99 €*",• Salud y forma física,21-12-2018,¡Ponte en forma con un entrenador personal! Disfruta de sesiones de cardio en cualquier sitio gracias a Fitness Boxing para Nintendo Switch.
Funghi Puzzle Funghi Explosion,"17,00 €8,50 €*","• Puzle, Tablero",20-12-2018,Un juego de puzles ideal tanto para principiantes como expertos.
Chronus Arc,"12,99 €*","• Aventura, Puzle, Rol (RPG)",20-12-2018,¡No te pierdas esta gran aventura de Loka y sus amigos!
Awe,"4,99 €*","• Estrategia, Puzle",20-12-2018,Un juego que te permite expresar tu creatividad.
King's Heir: Rise to the Throne,"14,99 €*","• Aventura, Puzle",20-12-2018,Devuelve el honor a la Casa de Ulmer y cambia su destino para siempre.
Guess the Character,"2,99 €*","• Fiesta, Tablero",20-12-2018,Un juego de adivinanzas para dos jugadores.
Horizon Shift '81,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",20-12-2018,Lidia con las hordas de enemigos.
Leopoldo Manquiseil,"3,99 €*","• Arcade, Plataformas",20-12-2018,Ponte en la piel de Leopoldo.
Revertia,"3,99 €2,19 €*","• Acción, Puzle",20-12-2018,¡Resuelve puzles para llegar a la meta!
Viviette,"9,99 €*","• Acción, Aventura, Puzle",20-12-2018,Descubre los secretos y misterios de la Mansión Neuville.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Viviette,"9,99 €*","• Acción, Aventura, Puzle",20-12-2018,Descubre los secretos y misterios de la Mansión Neuville.
ACA NEOGEO PUZZLE BOBBLE,"6,99 €*","• Acción, Arcade, Puzle",20-12-2018,"¡Bub y Bob, los dragones escupepompas, vuelven con un nuevo juego de puzles!"
Nightshade／百花百狼,"47,99 €19,19 €*",• Aventura,20-12-2018,Una historia romántica sobre ninjas tras la época Sengoku.
Dreamwalker,"4,39 €*","• Acción, Puzle",19-12-2018,Guía a Walker desde Sueñolandia hasta el Amanecer teniendo cuidado de que no se despierte.
RAZED,"9,99 €*","• Carreras, Plataformas",19-12-2018,Recorre niveles de neón dinámicos en el mínimo tiempo posible.
Donut County,"11,99 €*","• Aventura, Puzle",18-12-2018,"Conoce a personajes encantadores, róbales la basura y tíralos a un agujero."
Sheltered,"14,99 €*","• Estrategia, Rol (RPG)",18-12-2018,¿Cómo sobrevivirás en este desolador nuevo mundo?
Firewatch,"19,99 €*",• Aventura,17-12-2018,Un juego de misterio en primera persona que se desarrolla en la naturaleza salvaje de Wyoming.
Bring Them Home,"2,99 €*","• Arcade, Estrategia, Puzle",17-12-2018,¡Trae a los valientes héroes de vuelta a casa!
InkyPen,"0,00 €*",• Otros,17-12-2018,Disfruta de miles de cómics gracias a una suscripción mensual.
Nippon Marathon,"12,99 €*","• Acción, Carreras, Fiesta",17-12-2018,¡Calentad los músculos y embarcaos en el maratón japonés definitivo con este loco juego de carreras!
Party Arcade,"24,99 €*",• Arcade,17-12-2018,"Colecciona tickets, desbloquea diferentes apariencias y combate contra los amigos y la familia."
City Builder,"9,99 €*","• Arcade, Estrategia, Puzle",17-12-2018,¡Construye ciudades enormes!
Hardway Party,"4,99 €*","• Arcade, Carreras, Fiesta",17-12-2018,¡Que empiece la fiesta!
Lazy Galaxy: Rebel Story,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",14-12-2018,Un desafiante shoot-em-up roguelite por equipos.
ACA NEOGEO METAL SLUG 5,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",13-12-2018,¡El ejército ptolemaico ha robado archivos confidenciales!
Arcade Archives ATHENA,"6,99 €*","• Acción, Arcade",13-12-2018,"¿Podrás derrotar a Dante, el malvado emperador de Fantasy World?"
Hunter's Legacy: Purrfect Edition,"6,99 €*","• Acción, Aventura, Plataformas",13-12-2018,Salva al Reino de Iripur del malvado Morodir.
Almightree: The Last Dreamer,"22,19 €*","• Plataformas, Puzle",13-12-2018,"Despierta a Almightree, el dador de vida."
Blue Rider,"9,99 €1,99 €*","• Acción, Arcade, Disparos (Shooter)",13-12-2018,"Explosiones, explosiones y... ¡más explosiones!"
Omensight: Definitive Edition,"16,79 €*","• Acción, Aventura",13-12-2018,Resuelve el asesinato de la Sacerdotisa pagana.
Knights of Pen & Paper 2 Deluxiest Edition,"12,99 €*","• Aventura, Estrategia, Rol (RPG), Tablero",13-12-2018,Controla a un grupo de jugadores de rol de mesa que participan en un juego de rol de mesa.
GRIS,"16,99 €*","• Acción, Aventura, Plataformas, Puzle",13-12-2018,"Gris es una muchacha llena de esperanzas y perdida en su propio mundo, enfrentada a una experiencia dolorosa de su vida."
V-Rally 4,"49,99 €*","• Carreras, Simulación",13-12-2018,¡El regreso de un legendario juego de carreras todoterreno!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
SEGA AGES Phantasy Star,"6,99 €*","• Aventura, Rol (RPG)",13-12-2018,El tirano Lassic gobierna el cosmos y tú tendrás que derrocar a tan malvado déspota.
Starman,"7,99 €*","• Aventura, Puzle",13-12-2018,"Siéntate, relájate y disfruta."
Desert Child,"11,79 €*","• Acción, Aventura, Carreras, Rol (RPG)",11-12-2018,Consigue el boleto al planeta rojo y la carrera más importante del universo.
EVERSPACE™ - Stellar Edition,"39,99 €*","• Acción, Arcade, Disparos (Shooter)",11-12-2018,"EVERSPACE™ combina trepidantes combates con elementos de roguelike, grandes gráficos y una historia cautivadora."
Kingdom Two Crowns,"19,99 €*","• Estrategia, Rol (RPG)",11-12-2018,"CONSTRUYE, EXPLORA, DEFIENDE, CONQUISTA"
Solar Flux,"8,69 €*","• Estrategia, Puzle",11-12-2018,Pon orden en el cosmos.
Guacamelee! 2,"19,99 €*","• Acción, Plataformas",10-12-2018,"Juan ya salvó el mundo una vez, ¡pero en esta ocasión todo el Mexiverso está en juego!"
Quarantine Circular,"5,99 €*","• Aventura, Puzle",08-12-2018,"Colabora con tu equipo, toma decisiones y descubre las verdaderas intenciones del alienígena."
Super Smash Bros. Ultimate,"69,99 €*","• Acción, Lucha",07-12-2018,Luchadores y mundos de juego míticos colisionan en el enfrentamiento definitivo: ¡Super Smash Bros. Ultimate para Nintendo Switch!
Hello Neighbor Hide and Seek,"29,99 €*","• Aventura, Puzle",07-12-2018,Experimenta jugando a un escondite dramático con tu hermano.
Santa Tracker,"2,99 €*",• Otros,07-12-2018,¡Lee el blog de Papá Noel mientras se prepara para el gran día!
Katamari Damacy REROLL,"19,99 €4,99 €*","• Acción, Arcade",07-12-2018,¡Únete al Rey y al Príncipe del Cosmos en su alocada aventura para recuperar las estrellas!
'n Verlore Verstand,"13,99 €*","• Aventura, Plataformas, Puzle",07-12-2018,Viaja a través de laberintos de recuerdos.
Carcassonne,"19,99 €*","• Estrategia, Tablero",06-12-2018,"¡Haz que tu reino cobre vida con seguidores, losetas y tácticas!"
Ultimate Runner,"19,99 €*",• Acción,06-12-2018,¡Que comience la caza!
LongStory,"9,99 €*","• Rol (RPG), Simulación",06-12-2018,¿Quién dice que es imposible revivir el pasado?
Conduct TOGETHER!,"19,99 €*","• Acción, Fiesta, Puzle",06-12-2018,¡Explosiva acción ferroviaria!
Beholder: Complete Edition,"14,99 €*","• Aventura, Estrategia, Simulación",06-12-2018,¿Te aferrarás a tu humanidad o te convertirás en un casero despiadado?
ACA NEOGEO TWINKLE STAR SPRITES,"6,99 €*","• Arcade, Disparos (Shooter)",06-12-2018,Vive un nuevo estilo de juego de disparos.
Arcade Archives DOUBLE DRAGON II The Revenge,"6,99 €*","• Acción, Arcade",06-12-2018,Ayuda a Billy y Jimmy a vengar a su amada.
Ivanych vs. Eared Beast,"2,99 €*",• Arcade,06-12-2018,¡Ayuda a Ivanich a atrapar a la bestia orejuda!
Son of a Witch,"12,99 €5,19 €*","• Arcade, Fiesta, Rol (RPG)",05-12-2018,¿Encontrarás el artefacto goblin ancestral al final de la mazmorra?
Energy Cycle Edge,"4,99 €*","• Música, Puzle",05-12-2018,Disfruta de puzles en 3D.
Monster Boy and the Cursed Kingdom,"39,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",04-12-2018,¿Será Jin capaz de salvar el reino de Monster World?
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Toki,"14,90 €*","• Acción, Plataformas",04-12-2018,¡Toki vuelve a la aventura!
Atelier Meruru ~The Apprentice of Arland~ DX,"39,99 €*",• Rol (RPG),04-12-2018,Usa la alquimia para contribuir al crecimiento del reino de Arls.
Monica e a Guarda dos Coelhos,"14,99 €*","• Estrategia, Fiesta, Plataformas",04-12-2018,"¡Mónica, Magáli, Cebollita y Cascaron necesitan tu ayuda en una gran aventura!"
Gear.Club Unlimited 2,"39,90 €*","• Carreras, Simulación",04-12-2018,¡Olvida tus límites y saca al piloto que llevas dentro!
Atelier Totori ~The Adventurer of Arland~ DX,"39,99 €*",• Rol (RPG),04-12-2018,¡Viaja por el mundo de Arland y vive mil aventuras!
Atelier Rorona ~The Alchemist of Arland~ DX,"39,99 €*",• Rol (RPG),04-12-2018,Impide que el Reino cierre el Atelier de Rorona.
Atelier Arland series Deluxe Pack,"89,99 €*",• Rol (RPG),04-12-2018,¡Todo Arland! ¡Las tres partes de la Arland Series vienen en una edición de lujo! ¡Incluye gran parte del DLC producido hasta la fecha! Atelier Rorona ~The Alchemist of Arland~ DX La primera entrega de la serie Arland.
Demetrios - The BIG Cynical Adventure,"9,99 €*","• Aventura, Puzle",03-12-2018,¿Podrán estos héroes insólitos ser capaces de luchar y descubrir secretos antiguos?
Battery Jam,"12,49 €*","• Acción, Arcade, Fiesta",03-12-2018,Un juego explosivo ¡literalmente!
ROCK BOSHERS DX: Director's Cut,"5,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",01-12-2018,¡Ayuda a Victoria a escaparse del maléfico plan de sus captores y buscar el camino de vuelta a casa!
Superbrothers: Sword & Sworcery EP,"8,79 €*","• Acción, Aventura, Rol (RPG)",30-11-2018,Ayuda a una monje guerrera errante a completar su triste misión.
Escape Doodland,"9,99 €0,99 €*","• Acción, Aventura, Plataformas",30-11-2018,"Corre, salta, nada y vuela para superar muchos obstáculos desafiantes."
Coffee Crisis,"9,99 €0,99 €*","• Acción, Arcade, Lucha",30-11-2018,¡Salva el mundo con un café en la mano!
Secret Files: Tunguska,"14,99 €*",• Aventura,30-11-2018,La premiada aventura gráfica de «apuntar y pulsar» hace su debut en Nintendo Switch.
INSTANT TENNIS,"9,90 €*","• Arcade, Deportes",30-11-2018,¡Diversión al instante!
OkunoKA,"7,99 €*","• Acción, Aventura, Plataformas",30-11-2018,Los héroes no mueren: se regeneran.
Oxyjet,"9,99 €*","• Acción, Arcade, Deportes",30-11-2018,"¡Coopera, maniobra y derrota al equipo rival!"
Race Arcade,"9,99 €*","• Arcade, Carreras, Deportes",30-11-2018,Una experiencia de carrera fresca y renovada.
Cluedo: Edición clásica,"29,99 €*","• Estrategia, Puzle, Tablero",30-11-2018,"Cluedo, el juego de mesa de misterio de Hasbro. Tira los dados y comienza a investigar. ¿Quién lo hizo? ¿Con qué? ¿Dónde? ¡Compite y sé el primero en descubrir la verdad!"
ARK: Survival Evolved,"A partir de: 19,99 €*","• Acción en primera persona (FPS), Aventura, Rol (RPG)",30-11-2018,"¡Ahora actualizado a la última versión de Unreal Engine 4 con imágenes mejoradas, mayor rendimiento y toneladas de contenido nuevo!"
The First Tree,"9,99 €*","• Aventura, Plataformas",30-11-2018,Una historia que termina en el comienzo de la vida.
Harvest Life,"24,99 €*","• Aventura, Simulación",30-11-2018,¡Ponte el gorro de paja y agarra la azada!
I Am The Hero,"9,99 €*","• Acción, Arcade, Aventura, Lucha",30-11-2018,"I Am The Hero es un juego pixel art, beat 'em up, de lucha que cuenta la historia de un ""Héroe"" con un glorioso pero misterioso pasado."
ACA NEOGEO NEO GEO CUP '98: THE ROAD TO THE VICTORY,"6,99 €*","• Arcade, Deportes",29-11-2018,¡Lidera un equipo de fútbol legendario y hazte con el trofeo de la World Champsionship!
