Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Batu Ta Batu,"4,99 €*","• Fiesta, Puzle",04-09-2020,"Batu Ta Batu es un juego de puzles basados en baldosas lleno de color diseñado para 1 a 4 jugadores.¡Desliza, combina y une las baldosas con su color a través de más de cien niveles!"
Fantasy Tower Defense,"4,99 €*","• Arcade, Estrategia, Puzle, Tablero",04-09-2020,How long can you survive under the heavy pressure of the incoming attackers?
Solitaire Spider Minimal,"2,99 €*","• Estrategia, Puzle, Tablero",04-09-2020,Good old card puzzle - all you need to challenge your brain!
Dirt Trackin 2,"9,99 €*","• Arcade, Carreras, Deportes, Simulación",04-09-2020,Real Dirt is finally here!!! We’ve overhauled the engine to get you the latest cutting-edge physics and stunning 3D graphics for our high horsepower thrilling sport.
Niche - a genetics survival game,"17,99 €*","• Educativo, Estrategia, Simulación, Tablero",03-09-2020,"¡Evoluciona tus especies animales sobre la base de la genética real, sobrevive y explora diferentes biomas!"
Secret Files 3,"14,99 €*",• Puzle,03-09-2020,CERRANDO EL CÍRCULO…
Here Be Dragons,"15,99 €*","• Aventura, Estrategia, Puzle, Tablero",03-09-2020,Eradicate legendary monsters to allow Columbus the discovery of the New World.
Phoenotopia : Awakening,"19,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",03-09-2020,¡Embárcate en una aventura!
BREAK DOT,"4,55 €*","• Arcade, Disparos (Shooter), Puzle, Tablero",03-09-2020,This is a RETRO-FUTURE breakout game. All shall be blocks in this world. Create your own stage and show it to the whole world!
Office Lovers,"14,99 €*","• Aventura, Simulación",03-09-2020,"You and he, in the meeting room. All alone. The flames of romance start to burn. Take care no one smells the smoke."
Awakening of Cthulhu,"2,00 €*","• Acción, Aventura, Plataformas",03-09-2020,Join in a mad journey of an ex-veteran while Cthulhu awakens his eternal sleep.
Arcade Archives CONTRA,"6,99 €*","• Acción, Arcade",03-09-2020,"Warning, Aliens approaching."
Under the Jolly Roger,"19,99 €*","• Acción, Aventura, Rol (RPG)",03-09-2020,"Under the Jolly Roger: un juego corsario RPG de acción en mundo abierto que te permite explorar libremente 3 universos extensos llenos de colonias, fuertes y con cientos de misiones y navíos por saquear."
"Good Pizza, Great Pizza","8,42 €*","• Estrategia, Simulación",03-09-2020,
Spinch,"14,79 €*","• Acción, Arcade, Plataformas",03-09-2020,Asume tu verdadera forma como Spinch para rescatar a tu camada de crías desaparecidas en este juego de plataformas psicodélico de desplazamiento lateral.
Perfect Traffic Simulator,"9,99 €*","• Acción, Estrategia, Puzle, Simulación",03-09-2020,Times without drivers are getting closer. How would a world look like if you would control the streets?
/Connection Haunted <SERVER ERROR>,"4,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",03-09-2020,#Joining_server... #Players_Online: 1 #RED_flag_taken #New_player: {incorrect_string} #Players_online: 2 #PLAYER2_says: Connection_Lost...
Lucah: Born of a Dream,"9,75 €*","• Acción, Rol (RPG)",03-09-2020,FOR THE POWER AND GLORY; NOW AND FOREVER
Piffle,"16,99 €*","• Arcade, Aventura, Puzle",02-09-2020,"Juega a Piffle, una aventura puzzle arcade con gatos!"
Mask of Mists,"14,99 €5,99 €*","• Acción, Aventura, Otros, Puzle",02-09-2020,"¡Mask of Mists es un juego de acción-aventura de primera persona, en el que explorarás un mundo lleno de magia y secretos!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Sky Jaguar 2,"3,99 €*","• Arcade, Disparos (Shooter)",01-09-2020,Demuestra tu habilidad como piloto en este Shooter frenético.
Ary and the Secret of Seasons,"39,99 €*","• Acción, Aventura, Rol (RPG)",01-09-2020,¡Viaja por el mundo fantástico de Valdi!
MX vs ATV All Out,"39,99 €*","• Carreras, Deportes",01-09-2020,
BallzOut,"2,19 €*","• Arcade, Deportes",31-08-2020,"Keep your Ballz in, get your opponent's out!"
Pocket Circuit,"3,99 €*","• Arcade, Carreras",31-08-2020,Low poly Car racing! Fasten your seatbelt and take part in amazing races!
Collapsed,"14,99 €*","• Acción, Disparos (Shooter), Otros, Plataformas",29-08-2020,Collapsed es un juego de plataformas roguelike en un mundo posapocalíptico.
Nexomon: Extinction,"19,99 €*","• Aventura, Rol (RPG)",28-08-2020,El Comienzo de una Nueva Historia
Giraffe and Annika,"29,99 €*",• Aventura,28-08-2020,La magia en los recuerdos
Captain Tsubasa: Rise of New Champions,"A partir de: 39,99 €*","• Acción, Deportes, Football Fútbol",28-08-2020,Choque de jugadones en el juego de fútbol al estilo de las recreativas de Captain Tsubasa.
Road To Guangdong,"24,99 €*","• Aventura, Simulación",28-08-2020,Una urgencia familiar llevará a una joven y a su tía a vivir un viaje por carretera en la China de los años 90.
Immortal Realms: Vampire Wars,"39,99 €*",• Estrategia,28-08-2020,Immortal Realms: Vampire Wars es un juego de estrategia ambientado en un oscuro mundo de vampiros en conflicto que combina la gestión de un imperio con el combate por turnos y elementos únicos de juegos de cartas.
Windbound,"19,99 €*","• Acción, Aventura",28-08-2020,
"#NoLimitFantasy, Super Puzzles Dream","6,19 €*","• Educativo, Puzle, Tablero",28-08-2020,« Super Puzzles Dream » : ¡horas de diversión!
Colour Jumper,"9,99 €*","• Acción, Plataformas, Puzle",28-08-2020,"100+ levels of color-matching precision platforming! A wholly-unique, vibrant twist on the genre!"
Solitaire Klondike Minimal,"2,99 €*","• Estrategia, Puzle, Tablero",28-08-2020,Good old card puzzle - all you need to challenge your brain!
Death's Hangover,"4,99 €0,99 €*","• Acción, Arcade, Plataformas, Puzle",28-08-2020,Death’s Hangover is an arcade ball and bat type of game where the humour is black and jokes are bloopy.
Grim Legends: The Forsaken Bride,"14,99 €*","• Aventura, Puzle",28-08-2020,¡Donde las leyendas se convierten en realidad!
A HERO AND A GARDEN,"4,99 €*","• Aventura, Rol (RPG), Simulación",28-08-2020,¡Cultiva un jardín para saldar los daños que has causado!
FINAL FANTASY® CRYSTAL CHRONICLES™ Remastered Edition,"29,99 €11,99 €*",• Rol (RPG),27-08-2020,¡Crea recuerdos inolvidables con esta aventura cooperativa!
The Last Campfire,"14,99 €1,49 €*",• Aventura,27-08-2020,The Last Campfire cuenta las aventuras de una brasa atrapada en un lugar enigmático en busca del sentido de su existencia y el camino de vuelta a casa.
Hypnospace Outlaw,"17,19 €*","• Aventura, Puzle, Rol (RPG)",27-08-2020,'¡Te damos la bienvenida al departamento de vigilancia de Hypnospace!
Struggling,"12,99 €*","• Fiesta, Plataformas, Puzle",27-08-2020,Controla los brazos de una abominación y guíala a través de un mundo alocado.
Serious Scramblers,"1,59 €*","• Acción, Arcade, Plataformas",27-08-2020,Cae al peligroso pozo y derrota a un enorme monstruo escondido en la profundidad
Hero Hours Contract,"3,29 €*","• Aventura, Puzle, Rol (RPG)",27-08-2020,"Magical girls are real, but the pay sucks! Join the Union of Magical Girls, as they fight to protect the city from evildoers by day, and fight to become unionised by night."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Newton's Cradle Puzzle Game,"2,49 €*",• Puzle,27-08-2020,A unique & challenging puzzle game.
Commander Keen in Keen Dreams: Definitive Edition,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",27-08-2020,
Best Friend Forever,"16,99 €*","• Otros, Rol (RPG), Simulación",27-08-2020,"Step off the bus at Rainbow Bay and start a new life with your furever friend! Adopt a dog, find true love, and experience all the wacky hijinks this colorful city has to offer."
Deadly Days,"18,99 €*","• Acción, Arcade, Disparos (Shooter), Rol (RPG)",27-08-2020,Deadly Days is a unique strategic rogue-lite in the zombie apocalypse.
Alphaset by POWGI,"7,99 €*","• Educativo, Estrategia, Puzle, Tablero",27-08-2020,
moon,"15,99 €*","• Aventura, Rol (RPG)",27-08-2020,Je ne veux pas être un héros. Le RPG sans combats est de retour…
Ultimate Fishing Simulator,"19,99 €*","• Aventura, Simulación",27-08-2020,"¿Te aburres de esperar a que piquen? ¿Te gustaría pescar algo? Estás de suerte: ¡en Ultimate Fishing Simulator, los peces no paran de picar!"
Tank Mechanic Simulator,"17,99 €*","• Educativo, Simulación",27-08-2020,As a tank museum owner your task is to recover destroyed or abandoned tanks and renovate them.
Arcade Archives Super Dodge Ball,"6,99 €*","• Acción, Arcade, Deportes",27-08-2020,Play dodgeball as Kunio-kun in the second entry of the 'Nekketsu' series!
Witcheye,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",27-08-2020,"Witcheye es una gran aventura colorista de plataformas de la vieja escuela con un sistema de control único a través de la pantalla táctil, lo que ofrece un control sin igual sobre el personaje protagonista."
GEMINI ARMS,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",27-08-2020,"Get inside the ultimate weapon, GEMINI ARMS, and save the world from the Federal force deadly laser weapon."
Jets'n'Guns 2,"12,99 €*","• Acción, Arcade, Disparos (Shooter)",26-08-2020,"Jets'n'Guns 2 es un videojuego de disparos en desplazamiento lateral, con increíbles niveles de acción y destrucción."
Jenny LeClue - Detectivu,"20,99 €*","• Aventura, Estilo de vida, Plataformas, Puzle",26-08-2020,Jenny LeClue - Detectivu es una trepidante aventura de misterio repleta de investigaciones y elecciones.
Talking Tom Candy Run,"9,99 €*","• Arcade, Aventura, Plataformas",26-08-2020,¡Corre para recuperar tus caramelos en el nuevo juego divertido de Talking Tom!
World of Tanks Blitz,"0,00 €*","• Acción, Disparos (Shooter), Estrategia, Rol (RPG)",26-08-2020,Un trepidante MMO de acción táctica con batallas JcJ de carros blindados
Glitch's Trip,"11,99 €*","• Acción, Arcade, Aventura, Plataformas",26-08-2020,Ayuda a Glitch a salvar su planeta de los tiranos intergalácticos en este innovador y vibrante juego de plataformas de acción de estilo retro.
West of Dead,"19,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",26-08-2020,¡Mucha suerte en Purgatory! Busca cobertura mientras intentas acribillar a tus enemigos. El Salvaje Oeste jamás había sido tan oscuro.
No Straight Roads,"24,99 €*","• Acción, Aventura, Música, Rol (RPG)",25-08-2020,¡Forma un grupo de rock y acaba con el imperio de la EDM en NO STRAIGHT ROADS!
Street Power Football,"29,99 €*","• Arcade, Deportes, Fiesta, Football Fútbol",25-08-2020,El estilo endiablado y la acción trepidante se unen en esta experiencia de fútbol arcade.
Over the Alps,"10,79 €*","• Aventura, Rol (RPG)",25-08-2020,"Unas postales escritas en tinta invisible revelan una historia secreta... Viaja en el tiempo en este primer juego de Stave Studios, OVER THE ALPS."
Hardcore Maze Cube,"2,49 €*","• Aventura, Estrategia, Plataformas, Puzle",25-08-2020,A new perspective for traditional maze games.
Rusty Gun,"4,99 €*","• Acción, Plataformas",24-08-2020,
Parking Madness,"5,00 €*","• Carreras, Deportes, Estrategia, Puzle",23-08-2020,Resuelve los problemas de aparcamiento y saca a tu coche del parking.
Puzzle Bundle - 3 in 1,"17,79 €*",• Puzle,22-08-2020,"3 fantastic puzzle games, now available in 1 bundle! Quell Zen, Highrise Heroes: Word Challenge, and Swapperoo, each uniquely crafted by developer Fallen Tree Games."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
INMOST,"12,99 €*",• Plataformas,21-08-2020,Revela la oscuridad…
Aokana - Four Rhythms Across the Blue,"29,99 €*","• Aventura, Otros",21-08-2020,Vuela por los cielos
The Eternal Castle [REMASTERED],"14,99 €*","• Acción, Arcade, Aventura, Plataformas",21-08-2020,"The Eternal Castle [REMASTERED] is a remake of the original ""ETERNAL CASTLE"" from 1987, with modernized game mechanics, sophisticated sound design, and 2-bit CGA graphics"
Paratopic,"5,49 €0,99 €*",• Aventura,21-08-2020,"""Probablemente, Paratopic sea el juego en primera persona más importante del año"". Waypoint"
4x4 Dirt Track,"11,99 €*","• Acción, Carreras, Deportes, Simulación",21-08-2020,Get ready to go off the beaten path and explore the unknown of the best Off Road Driving Tracks!
Even the Ocean,"14,99 €*","• Aventura, Plataformas, Rol (RPG)",21-08-2020,¡Trae equilibrio al mundo!
One Line Coloring,"5,99 €*","• Educativo, Puzle, Tablero",21-08-2020,¡Sumérgete en un mundo de formas para colorear y conectar puntos en One Line Coloring!
PGA TOUR 2K21,"A partir de: 59,99 €*",• Deportes,21-08-2020,¡El golf entra en juego!
Indygo,"6,99 €*","• Aventura, Estilo de vida, Otros, Puzle",21-08-2020,Indygo is a narrative game with point ‘n’ click elements set in one room only – a painting workshop.
Gleamlight,"16,99 €*","• Acción, Aventura, Plataformas",20-08-2020,"This is a story of light - of Gleam, in a world of glass stained in darkness."
Ellipsis,"4,99 €*","• Acción, Arcade, Otros, Puzle",20-08-2020,Ellipsis es un juego de rompecabezas lleno de acción con un estilo minimalista pero poderoso en su forma visual retro.
Peaky Blinders : Mastermind,"24,99 €*","• Aventura, Puzle",20-08-2020,Conviértete en el cerebro de los Peaky Blinders con planes cada vez más complejos y perfectamente sincronizados.
Chinese Parents,"10,99 €*","• Aventura, Estilo de vida, Rol (RPG), Simulación",20-08-2020,"From birth to adult, explore the relationship between children and parents."
Retro Tanks,"5,99 €*","• Acción, Arcade, Disparos (Shooter)",20-08-2020,"Retro Tanks es un juego de disparos de tanques intenso y rápido. Es divertido, fácil de aprender y adictivo."
Kwaidan ～Azuma manor story～,"24,99 €*","• Acción, Arcade, Aventura, Lucha",20-08-2020,"Explora una antigua mansión japonesa invadida por Yokis y plagada de trampas y puzles, combinando aventura Point & Click con acción-horror 3D."
LIBROS PARA COLOREAR: LA GRANJA DE LOS NIÑOS (KIDS: FARM COLOURING),"4,99 €*","• Educativo, Simulación",20-08-2020,¡Juega con el ganado! ¡Juega con colores! Da rienda suelta a tu creatividad para crear a los animales de granja de tus sueños.
Digerati Presents: The Dungeon Crawl Vol. 1,"52,49 €*","• Disparos (Shooter), Estrategia, Puzle, Rol (RPG)",20-08-2020,¡Un paquete lleno de misiones para los héroes más valientes!
Runestone Keeper,"9,99 €*","• Estrategia, Rol (RPG)",20-08-2020,Runestone Keeper is a challenging roguelike / roguelite dungeon crawler that blends classic roleplaying elements and turn-based combat strategy!
Bunny Adventure,"5,00 €*","• Estrategia, Puzle, Tablero",20-08-2020,Mueve las fichas para abrir el camino y que el conejo pueda alcanzar su objetivo.
Gryphon Knight Epic: Definitive Edition,"12,99 €*","• Acción, Disparos (Shooter)",20-08-2020,
Blast Brawl 2,"9,99 €*","• Acción, Arcade, Plataformas",20-08-2020,¡Un conjunto diverso de campeones con habilidades y estilos de juego únicos!
Arcade Archives LIGHTNING FIGHTERS,"6,99 €*","• Arcade, Disparos (Shooter)",20-08-2020,Mankind's final fight is at hand.
BringIt to MOM,"4,99 €*","• Arcade, Aventura, Plataformas, Puzle",20-08-2020,"Cuando mamá necesite ayuda, transfórmate y emprende un viaje."
Norman's Great Illusion,"4,99 €1,99 €*","• Aventura, Otros, Puzle",19-08-2020,"En ""Norman's Great Illusion"" tendrás que vivir un año como un ingeniero en la planta en un contexto de creciente tensión social."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Raji: An Ancient Epic,"24,99 €*","• Acción, Aventura, Puzle",18-08-2020,Un muchacha llamada Raji ha sido elegida por los dioses para hacer frente a la invasión de demonios que amenaza al mundo de los humanos.
A Short Hike,"6,99 €*","• Aventura, Plataformas",18-08-2020,"Explora, escala y vuela a lo largo de los apacibles paisajes montañosos del parque provincial Picohalcón."
Spiritfarer: Farewell Edition,"24,99 €*","• Aventura, Simulación",18-08-2020,Spiritfarer es un juego de gestión sobre la muerte.
Evergate,"9,99 €*","• Aventura, Plataformas, Puzle",18-08-2020,Enciende tu Ignealma.
Manifold Garden,"17,99 €*","• Aventura, Puzle",18-08-2020,Reinventa la física. Explora el infinito.
Helheim Hassle,"16,79 €*","• Acción, Aventura, Plataformas, Puzle",18-08-2020,Helheim Hassle es una aventura narrativa que gira en torno a la amistad y sobre todo a las partes del cuerpo.
Takeshi y Hiroshi,"7,99 €*",• Aventura,18-08-2020,La historia de dos hermanos en su vida cotidiana.
Poker Hands,"3,99 €*","• Estrategia, Puzle, Tablero",18-08-2020,A relaxing puzzle game where you combine neighboring cards to form poker hands.
Cecconoid,"6,00 €*","• Acción, Arcade, Disparos (Shooter)",17-08-2020,¡El tributo definitivo a los juegos de disparos de dos joysticks de los salones recreativos!
Regina & Mac,"9,99 €*","• Acción, Arcade, Aventura, Plataformas",15-08-2020,Platforming like it is 1998
Of Tanks and Demons III,"4,99 €*","• Acción, Carreras, Disparos (Shooter)",14-08-2020,
Linn: Path of Orchards,"4,99 €*","• Plataformas, Puzle",14-08-2020,"Adéntrate en el mundo dinámico y rotativo de Linn, un juego de plataformas moderno con rompecabezas que se desarrolla en un viejo mundo de fantasía y misterios."
Prehistoric Dude,"4,99 €*","• Acción, Arcade, Plataformas",14-08-2020,Ayuda a Dude a recuperar su sabroso jamón de los dinosaurios hambrientos.
Ramageddon,"7,99 €*","• Acción, Arcade, Lucha",14-08-2020,Ragdoll-based collision physics will give you a lot of fun while dashing your opponents + there will be no two identical rounds.
Table Tennis,"8,99 €*","• Arcade, Deportes",14-08-2020,
Arcade Archives SUPER PUNCH-OUT!!,"6,99 €*","• Acción, Arcade, Deportes",14-08-2020,"Make full use of the new ""Ducking"" action and let’s give them the powerful counterpunches!!"
Double Kick Heroes,"21,99 €*","• Disparos (Shooter), Música",13-08-2020,¡Double Kick Heroes combina el género shoot'em up con juego de ritmo!
Faeria,"19,99 €*","• Estrategia, Tablero",13-08-2020,"¡Confecciona tu mazo, da forma al campo de batalla y lucha por la victoria!"
Darkestville Castle,"14,99 €*","• Aventura, Puzle",13-08-2020,Una aventura clasica estilo point-and-click
Big Dipper,"4,99 €*","• Rol (RPG), Simulación",13-08-2020,Big Dipper is a visual novel which tells a romantic story of the circumstances that brought two lovers together one fateful New Year's Eve.
The Ambassador: Fractured Timelines,"14,99 €5,52 €*","• Acción, Aventura, Disparos (Shooter), Rol (RPG)",13-08-2020,Congela el tiempo. Lanza espadas. Salva a Tamaris.
Bite the Bullet,"14,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",13-08-2020,"Corre, dispara y come a tu manera a través de este roguelite RPG-Shooter en un mundo en el que todos los enemigos son comestibles. Dispara rápido. Come en grande."
WE ARE DOOMED,"7,99 €*","• Acción, Arcade, Disparos (Shooter)",13-08-2020,WE ARE DOOMED es un shooter con doble stick en el que tendrás que fulminar a malos con forma poligonal usando un rayo láser de poder apabullante.
Pool Pro GOLD,"9,99 €*","• Deportes, Estilo de vida, Simulación, Tablero",13-08-2020,"¡El billar clásico de 8 bolas en tu Nintendo Switch™! Juega contra los mejores en partidas rápidas o torneos. Juega, gana y desbloquea nuevo equipo."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Collar X Malice -Unlimited-,"49,99 €*",• Aventura,13-08-2020,¡El peligro no ha hecho más que empezar!
Boomerang Fu,"14,99 €*","• Acción, Fiesta, Lucha",13-08-2020,Corta y rebana a tus amigos con búmerans en este juego en grupo con físicas frenéticas.
Devious Dungeon Collection,"12,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",13-08-2020,~ Devious Dungeon + Devious Dungeon 2 ~
Zero Strain,"9,99 €*","• Acción, Disparos (Shooter), Estrategia",13-08-2020,¡Esquiva y destruye todo lo que se ponga en tu camino!
Through the Darkest of Times,"14,99 €2,99 €*","• Aventura, Estrategia, Simulación",13-08-2020,"Berlín, enero 1933. “¡Adolf Hitler es canciller!” - Muy pocos se oponen ante la monstruosidad del Reich alemán. ¿Tú podrías?"
Reason - Casual Puzzle,"3,99 €*","• Estrategia, Puzle",13-08-2020,
Volta-X,"19,99 €*","• Acción, Estrategia, Simulación",12-08-2020,COMMAND THE PILOTS OF A GIGANTIC MECH!
Banner of the Maid,"16,99 €*","• Estrategia, Rol (RPG)",12-08-2020,
Metamorphosis,"24,99 €1,49 €*","• Acción, Aventura, Plataformas, Puzle",12-08-2020,Juego de aventura en primera persona con una narrativa misteriosa inspirada en la imaginación de Franz Kafka.
Mastercube,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",12-08-2020,Addictive action-shooter
City Bus Driving Simulator,"11,99 €*","• Acción, Carreras, Deportes, Simulación",07-08-2020,"Start your career as a bus driver, learning everything that gets into doing the job effectively and dependably."
Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Myth Infinite Combate,"39,99 €*","• Aventura, Rol (RPG)",07-08-2020,"¡Conviértete en el mejor aventurero al atravesar mazmorras, luchar en combates de rol en tiempo real y tener eventos de citas no vistos en el anime!"
Wordify,"2,99 €*","• Educativo, Puzle",07-08-2020,Enjoy 250 challenging crossword puzzles!
RogueCube,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",07-08-2020,¡Derriba los cubos enemigos en el modo campaña o desafía a tus amigos!
Swimsanity!,"12,99 €*","• Acción, Aventura, Disparos (Shooter)",07-08-2020,"Swimsanity! es un juego de disparos multijugador subacuático, con modos de juego competitivos y cooperativos repletos de acción, todos ellos disponibles para jugar en línea o en local."
SAMURAI SHODOWN!2,"7,99 €*",• Lucha,07-08-2020,"«SAMURAI SHODOWN!2», un juego de luchas que fue previamente lanzado en NEOGEO POCKET en 1999, ¡está de regreso en Nintendo Switch™!"
KING OF FIGHTERS R-2,"7,99 €*",• Lucha,07-08-2020,"Vendido por primera vez en 1999 para el NEOGEO POCKET, ¡el popular juego de luchas KING OF FIGHTERS R-2 llega al Nintendo Switch™!"
MazezaM - Puzzle Game,"4,99 €*","• Arcade, Estrategia, Puzle, Tablero",07-08-2020,Make your way to the exit by sliding the walls.
Drink More Glurp,"8,89 €*",• Fiesta,06-08-2020,Locura de videojuego social patrocinada por Glurp
Alphadia Genesis,"14,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",06-08-2020,¡Vive una nueva experiencia en un juego de rol fantástico con increíbles combates en 3D!
Frontline Zed,"11,99 €*","• Acción, Disparos (Shooter)",06-08-2020,"Defiende tu barricada fortificada durante la noche, consigue armas y realiza reparaciones durante el día."
Titan Glory,"19,99 €*","• Acción, Arcade, Disparos (Shooter)",06-08-2020,Arena de combate Mech
Cruel Bands Career,"3,99 €*","• Acción, Aventura, Puzle, Simulación",06-08-2020,The Glass Heart Band face challenges brought on by a cruel world!
KukkoroDays,"6,59 €*",• Aventura,06-08-2020,The appearance of a lady knight reincarnated from another world turns a mundane everyday life upside down!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Memory Lane,"4,99 €*","• Puzle, Tablero",06-08-2020,Memory Lane: ¡Un juego para poner a prueba tus habilidades de memoria!
Crowdy Farm Rush,"5,99 €1,19 €*","• Arcade, Fiesta, Puzle",06-08-2020,"Control hurrying, stubborn animals and bring them all back home!"
Aery - Broken Memories,"14,99 €7,49 €*","• Aventura, Carreras, Puzle, Simulación",06-08-2020,
Ultra Foodmess,"3,99 €*","• Acción, Arcade, Fiesta",06-08-2020,Ultra Foodmess es un juego competitivo de hasta 4 jugadores en el que los personajes son comida y luchan unos contra otros en una variedad de modos frenéticos.
Clan N,"14,99 €*","• Acción, Arcade, Lucha",06-08-2020,"¡Lucha solo o con tus amigos, domina el arte de la batalla y devuelve la paz a la tierra en este juego épico de lucha arcade!"
112th Seed,"4,99 €0,99 €*","• Acción, Plataformas, Puzle",06-08-2020,¡La vida tiene que encontrar un camino!
Piczle Lines DX Bundle,"19,99 €*","• Acción, Puzle",06-08-2020,¡Resuelve más de MIL puzles desafiantes en este superpack doble de Piczle Lines DX!
Arcade Archives CIRCUS CHARLIE,"6,99 €*","• Acción, Arcade",06-08-2020,"Thrill after thrill! Takes your breath away! Go on, CHARLIE!"
Mystery Mine,"3,29 €*","• Acción, Aventura, Plataformas, Rol (RPG)",05-08-2020,"¡Peligrosos monstruos y jefes, magia arcana y decisiones de las que dependen muchas vidas! ¿Puede un tipo cualquiera salvar el mundo?"
Steam Tactics,"9,99 €3,99 €*","• Estrategia, Otros, Rol (RPG), Tablero",05-08-2020,"¡Bienvenido a bordo de su aeronave, capitán! Steam Tactics es un juego de rol sobre aeronaves steampunk basado en combate táctico por turnos."
Skully,"34,99 €*","• Aventura, Plataformas, Puzle",04-08-2020,Salta y rueda hacia la victoria!
Wizards: Wand of Epicosity,"6,59 €*","• Acción, Aventura, Estrategia",04-08-2020,
Spitlings,"14,99 €*","• Arcade, Fiesta, Plataformas",04-08-2020,"Spitlings es un juego arcade entrañable pero cañero, hecho para jugar cientos de niveles localmente o en línea con amigos."
The Executioner,"9,99 €*","• Aventura, Rol (RPG)",31-07-2020,The Executioner puts you in the shoes of a man who tortures people for a living while trying to retain his own sanity.
Naught,"19,99 €*","• Arcade, Aventura, Plataformas, Puzle",31-07-2020,"Pon a prueba tus habilidades en tu Nintendo Switch™, toma el control del entorno y guía a Naught a través de profundos laberintos subterráneos plagados de misterios."
Paint your Pet,"4,99 €*","• Educativo, Estilo de vida",31-07-2020,Paint your Pet is a fun game for both children and their parents. Paint different animals and let your creativity flow!
Family Mysteries: Poisonous Promises,"14,99 €*","• Aventura, Puzle",31-07-2020,Las promesas son veneno para la familia.
Tiny Racer,"9,99 €*","• Arcade, Carreras, Deportes",31-07-2020,The cars might be tiny – but the race is BIG.
Dodo Peak,"9,75 €*","• Acción, Arcade, Otros, Puzle",31-07-2020,¡Un juego de plataformas retro para todos!
FootGoal! Tiki Taka,"4,99 €*","• Deportes, Simulación, Tablero",31-07-2020,Mesa de fútbol ahora en tu salón!
Nicole,"18,99 €*","• Aventura, Rol (RPG), Simulación",31-07-2020,¿Podrás resolver el misterio de las desapariciones en el campus?
Lost Wing,"7,99 €*","• Acción, Arcade, Carreras, Disparos (Shooter)",31-07-2020,¡Pilota tu veloz nave espacial en preciosos entornos y trata de llegar a la cima de la tabla de clasificación! Lost Wing es una inyección de adrenalina sin adulterar.
FAIRY TAIL,"69,99 €*",• Rol (RPG),30-07-2020,"¡Un juego basado en ""FAIRY TAIL"" llega por primera vez a Nintendo Switch!"
Heroes of Hammerwatch - Ultimate Edition,"19,99 €*","• Acción, Aventura, Rol (RPG)",30-07-2020,"¡Ya está aquí Heroes of Hammerwatch - Ultimate Edition, el juego de acción RPG y mazmorras en su forma más completa, con todos los DLC!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Cubers: Arena,"14,99 €*","• Acción, Arcade, Lucha, Rol (RPG)",30-07-2020,"¡CORTA, APLASTA, INVOCA Y BOTA, tu camino hacia la libertad y la gloria en esta Arena de combate estilo Gladiador!"
Merchant of the Skies,"14,99 €*","• Aventura, Estrategia, Simulación",30-07-2020,"¡Hazte el capitán de una aeronave! ¡Vende artículos, recoge recursos y construye tu propia empresa en las nubes!"
Dininho Adventures,"3,99 €*","• Acción, Arcade, Aventura, Plataformas",30-07-2020,"Help Dininho, in what may be the most heroic adventure of his life!"
Spiral Memoria -The Summer I Meet Myself-,"24,99 €*","• Aventura, Simulación",30-07-2020,"The main character, Miku Asanaga, is just a regular girl in high school. But she has one secret."
