Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Fluffy Milo,"4,99 €2,49 €*",• Puzle,09-08-2023,¡Empuja objetos a medida que pasan las estaciones en este juego de ingenio con un adorable toque felino para todas las edades!
Unidentified Falling Objects,"14,79 €*","• Arcade, Plataformas, Puzle",09-08-2023,¡Unidentified Falling Objects es un videojuego único que combina las plataformas con la destrucción de puzles!
LEGEND BOWL,"24,99 €*","• Acción, Arcade, Deportes, Simulación",09-08-2023,¡Salta al campo y lucha para convertirte en una leyenda del fútbol!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Running Fable,"7,49 €*","• Acción, Carreras, Estrategia",09-08-2023,"Running Fable es un juego de carrera multijugador multiplataforma para hasta 10 jugadores, en el que debes colocar objetos y trampas antes de atravesar fantásticos niveles."
Chickenoidz Super Party,"9,99 €2,99 €*","• Acción, Arcade, Fiesta, Lucha",08-08-2023,"Juego de disparos multijugador con perspectiva top-down para 1-4 jugadores. Logra victorias con armas increíbles, equipos especiales ¡y hasta mutaciones!"
Anthology of Fear,"8,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Puzle",08-08-2023,Take part in a one-man investigation and solve the mystery of your brother’s disappearance. Find out the truth by exploring unsettling locations.
Cinderella: Interactive Book,"3,99 €*","• Comunicación, Educativo",07-08-2023,Cenicienta. Cuentos clásicos interactivos para todas las edades.
Atrapa Ratones - El juego de mesa,"19,99 €*","• Fiesta, Simulación, Tablero",07-08-2023,¡Atrapa Ratones está de vuelta con un chasquido! ¡Es el caótico juego de mesa que recuerdas! Únete a tus amigos y corre para recolectar la mayor cantidad de queso.
Ball Master Up!,"0,99 €*","• Acción, Arcade",06-08-2023,¡Ball Master Up! es un juego arcade adictivo en el que juegas como una pequeña bola y compites contra el tiempo y tus habilidades. Tu objetivo es comer tantas burbujas como sea posible para obtener la máxima puntuación.
Puzzle Boys,"9,99 €*","• Estilo de vida, Otros, Puzle",05-08-2023,Lots of handsome and muscular men in this puzzle game.
"Wash Simulator - Clean Garage, House, Cars Business Tycoons","14,99 €*","• Acción, Entrenamiento, Estrategia, Simulación",05-08-2023,Dive into the Sparkling World of Wash Simulator!
X-Force Under Attack,"10,00 €1,00 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",05-08-2023,Únete al Escuadrón X-Force y evita que una raza híbrida se apodere de tu planeta.
Monster Prom 3: Monster Roadtrip XXL,"19,99 €*","• Fiesta, Rol (RPG), Simulación",04-08-2023,SÉ TU PEOR VERSIÓN... SOBRE RUEDAS!
Ace Antigravity Combat Racing,"14,99 €*","• Acción, Arcade, Carreras, Disparos (Shooter)",04-08-2023,¡Único y exclusivo! ¡El juego definitivo de carreras antigravedad!
Death Becomes You,"7,99 €*",• Aventura,04-08-2023,"Una novela visual con magia, crimen y misterio llena de secretos oscuros"
Farm Frenzy: Refreshed,"9,99 €*","• Estrategia, Simulación",04-08-2023,"Animals, agricultural technology and clean air! Looks like you're in trouble!"
Cooking Arena,"4,99 €*","• Aventura, Estrategia, Puzle, Simulación",04-08-2023,¡Te espera un universo repleto de sabores y aventuras culinarias!
Idle Zoo Park,"9,99 €*","• Estrategia, Simulación",04-08-2023,"¡Mejora los parques zoológicos, construye otros nuevos y conviértete en un magnate como ningún otro!"
Ultimate General: Gettysburg,"14,99 €*",• Estrategia,04-08-2023,¡Dirige tu ejército y gana la batalla de Gettysburg!
Detective Agency: Gray Tie 2 Collector's Edition,"14,99 €*","• Aventura, Puzle",04-08-2023,¡La última obra maestra de un artista de renombre ha desaparecido!
Slime Girl Smoothies,"14,99 €7,49 €*","• Aventura, Puzle",04-08-2023,¡Crea locas combinaciones de bebidas junto a las jugosas cantineras de Slimy's en este novedoso juego de ingenio!
Brotato,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Rol (RPG)",03-08-2023,Un roguelite de disparos en el que te moverás de arriba abajo del escenario.
Would you like to run an idol cafe? 3,"9,99 €4,99 €*",• Aventura,03-08-2023,¿Conseguirá Sweet Shoreline ganar la competición de ídolos y salvar el local?
Mystic Academy: Escape Room,"10,99 €*","• Aventura, Puzle",03-08-2023,Hoy se celebra tu examen final para convertirte en mago. ¿Pasarás la prueba?
MistWorld the after,"12,79 €*",• Rol (RPG),03-08-2023,Get unique item drops from countless numbers of monsters! A classic-style 3D exploration RPG!
TRAPPED in The Kanal,"8,99 €*",• Puzle,03-08-2023,Atrapado en una vía fluvial secreta y prohibida. El sonido silencioso de la corriente de agua me incomoda Necesito salir de aquí......
LOST EGG 3: The Final,"2,79 €*","• Acción, Arcade, Aventura, Plataformas",03-08-2023,"The egg's great adventure, the final chapter. That fragile but brave egg has returned with even more new powers, but this time its adventure is over."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
DELTAZEAL,"12,00 €*","• Arcade, Disparos (Shooter)",03-08-2023,DELTAZEAL—the classic style vertical screen shmup that appeared in arcades in 2002. The commentary by the developer is also included!
Brotato + Space Gladiators Bundle,"17,49 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",03-08-2023,¡Disfruta de dos juegos de Blobfish con este lote!
LISA: Definitive Edition,"24,99 €*","• Aventura, Estrategia, Plataformas, Rol (RPG)",03-08-2023,Vuelven LISA: The Painful y LISA: The Joyful
Arcade Archives BARADUKE 2,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",03-08-2023,Creepily adorable aliens
Secret Summoner,"7,79 €*","• Acción, Estrategia, Puzle, Simulación",03-08-2023,A young fledgling hero sets out on a journey to teach misbehaving monsters a lesson. But behind him is the shadow of his mother!
Adore,"19,99 €*","• Acción, Aventura, Otros, Rol (RPG)",03-08-2023,"¡Explore, coleccione criaturas y forme su equipo con juegos en tiempo real en Adore!"
Alquimia POIPOI SS,"0,99 €*","• Aventura, Puzle, Rol (RPG)",03-08-2023,"Había un héroe en cierto país en cierto mundo. Un día, el rey le pidió al héroe que subyugara al rey demonio y emprendiera un viaje. Sin embargo, el héroe era muy débil. Héroe-sama que ni siquiera puede derrotar a los pequeños peces enemigos."
Tiny Thor,"19,99 €*","• Acción, Arcade, Aventura, Plataformas",03-08-2023,Desata todo el poder de Mjölnir en este juego de plataformas de estilo retro y sírvete de numerosas habilidades en tu viaje por los reinos de Asgard.
Side Decide,"7,99 €*","• Estilo de vida, Puzle",03-08-2023,Side Decide es un relajante juego de puzzle que recuerda a los bloques de madera de la infancia.
GigaBash,"22,99 €*","• Arcade, Fiesta, Lucha",03-08-2023,¿Kaijus o héroes? ¡Lucha en esta frenética arena y conviértete en líder de los titanes!
Flutter Away,"12,99 €*","• Aventura, Otros, Simulación",03-08-2023,Disfruta de la serenidad de la selva amazónica en este breve juego de exploración del medio natural tan agradable.
A Guidebook of Babel,"15,99 €*","• Aventura, Puzle",03-08-2023,"A plot adventure game with the butterfly effect at the core. After death, you will go on a strange rebirth adventure on Babel."
Elypse,"19,99 €*","• Acción, Arcade, Aventura, Plataformas",02-08-2023,¡Embárcate en una trágica historia y descubre el mundo devastado de Elypse!
Moolii's Dreamland,"15,20 €*","• Acción, Aventura, Disparos (Shooter), Lucha",02-08-2023,¡Ayuda a Moolii en su pesadilla del bosque! Usa garras y balas y esquiva en el bullet-hell roguelite donde todos los adorables amigos de Moolii se convierten en enemigos y jefes!
The Red Exile - Survival Horror,"4,99 €2,49 €*",• Acción,02-08-2023,"¡La caza ha comenzado, y deberás realizar un rito para desterrar a tu maníaco perseguidor antes de que te encuentre y te mate!"
Barony,"19,99 €*","• Acción, Aventura, Rol (RPG)",01-08-2023,"¡El principal RPG roguelike en primera persona con cooperativo! Secretos crípticos, tesoros legendarios, trampas brutales y mons"
AKIBA'S TRIP: Undead & Undressed Director's Cut,"29,99 €*","• Acción, Aventura, Rol (RPG)",01-08-2023,"El juego de rol y acción sobre cazar vampiros, AKIBA'S TRIP: Undead & Undressed, vuelve con un nuevo final protagonizado por la entrañable Kati."
Leafy Trails,"4,99 €*","• Arcade, Aventura, Otros, Plataformas",01-08-2023,"Embark on an unforgettable journey through the mesmerizing world of Leafy Trail, where silence speaks volumes and nature tells its own story."
Venba,"14,99 €*","• Estilo de vida, Puzle",31-07-2023,¡Cocina deliciosos platos del sur de la India y vive la experiencia de una familia de inmigrantes en Venba!
Veritas,"10,99 €*","• Aventura, Puzle",31-07-2023,"Veritas is a game of mystery and discovery that poses the question; what is truth, and does it even matter?"
Ferris Mueller's Day Off,"5,59 €*","• Aventura, Puzle",31-07-2023,"Ferris Mueller’s Day Off is all about searching for a mule that is off sick. It’s full to the brim with clever puzzles, interesting characters, colourful locations and puns."
A Short Tale,"5,59 €*","• Aventura, Puzle",31-07-2023,Play as Jason as he explores his brother’s room from a new perspective in this first person point and click from the creators of Forever Lost!
The Forgotten Room,"5,59 €*","• Aventura, Puzle",31-07-2023,Will John solve the mystery of the missing girl and discover what really happened in the forgotten room? Tune in right now to find out!
Brain On: Dot Physics,"0,99 €*","• Acción, Estrategia, Puzle, Tablero",29-07-2023,Get your Brain On and work out the physics puzzles
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Last Mage Survivors,"9,99 €*","• Acción, Disparos (Shooter), Otros",29-07-2023,Sobrevive a criaturas nocturnas y terribles monstruos en este juego roguelite.
Mega Ramp Moto - Dirt Bike Stunts Simulator,"11,99 €*","• Acción, Deportes, Lucha, Simulación",29-07-2023,Exciting sky-high tracks await you in Mega Ramp Moto - Dirt Bike Stunts Simulator! This game offers you a unique opportunity to experience sky-high tracks where you can perform incredible tricks and jumps.
Disney Illusion Island,"39,99 €*","• Acción, Aventura, Plataformas",28-07-2023,¡Únete a Mickey y sus amigos en una aventura en la que explorarás la isla Monoth para salvar el mundo en Disney Illusion Island para Nintendo Switch!
Working Hard Collection,"4,99 €2,49 €*","• Plataformas, Puzle",28-07-2023,¿Dirigir un proyecto de construcción o sabotearlo? ¡Tú decides!
Raccoon Adventure: Animal City Simulator 3D Farm Super Deluxe,"13,99 €*","• Acción, Aventura, Lucha, Simulación",28-07-2023,"Welcome to the wild and mischievous world of Racoon ! Explore, scavenge, and cause mischief in a vibrant suburban neighborhood."
Demonic Supremacy,"6,99 €*","• Acción, Disparos (Shooter)",28-07-2023,Floor by floor to the top of the infernal tower!
The Master's Pupil,"14,95 €*","• Aventura, Educativo, Plataformas, Puzle",28-07-2023,"""El ojo del maestro"" es un juego de aventuras y puzles pintado a mano y ambientado en los ojos de Monet."
Double Dragon Gaiden: Rise of the Dragons,"24,99 €*","• Acción, Arcade, Fiesta",27-07-2023,Los hermanos Double Dragon vuelven en esta adición roguelite a la icónica franquicia.
Cricket Captain 2023,"13,29 €*","• Deportes, Simulación",27-07-2023,Create your own Cricket Legacy
Servicio de Entregas Patito,"9,69 €*","• Acción, Arcade",27-07-2023,¡Servicio de entregas con acción a cargo del pato con propulsor!
Action SuperCross,"2,99 €*","• Carreras, Otros, Puzle, Simulación",27-07-2023,The grandfather of all physics-based motorbike simulation games. Try this piece of gaming history yourself!
The Scientists' Secret - Hidden Object Game,"3,99 €*","• Arcade, Puzle",27-07-2023,"¿Podrás hallar todas las diferencias de las escenas? Descúbrelas para desvelar los misterios de los científicos, solo así conocerás lo que ha sucedido en sus investigaciones."
The Entropy Centre,"24,99 €*","• Aventura, Puzle",27-07-2023,Una alucinante aventura en primera persona en la que resolverás ingeniosos y complejos rompecabezas retrocediendo en el tiempo con diferentes objetos.
Windstorm Double Pack,"44,99 €*","• Aventura, Carreras, Estilo de vida, Simulación",27-07-2023,"Windstorm: Start of a Great Friendship Descubre la fascinante historia de Mika, una chica conocida como susurradora de caballos, a medida que se hace amiga de un corcel negro llamado Windstorm."
BATSUGUN Saturn Tribute Boosted,"29,99 €*","• Arcade, Disparos (Shooter)",27-07-2023,"¡El excepcional bullet hell de Toaplan, ahora mejorado!"
Nova Strike,"9,99 €*","• Arcade, Otros",27-07-2023,Nova Strike es un «shoot'em up» retro que te transporta a una galaxia lejana donde te enfrentarás a oleadas de enemigos cada vez más poderosos.
Arcade Archives GROWL,"6,99 €*","• Acción, Arcade",27-07-2023,Smash the evil poachers!
Counter Delta 2: Eastern Crisis,"16,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",27-07-2023,War clouds begin to gather over the Eastern European region. A single-player TPS game that fights against terrorists around the world!
Hyper Torque Racing,"6,39 €*","• Carreras, Deportes",27-07-2023,Be the wind on the circuit! A real racer experience with simple visuals! That's Hyper Torque Racing.
Lovecraftian Bundle,"74,99 €*","• Acción, Aventura, Otros, Puzle",27-07-2023,Emplea tu mente para investigar y tu voluntad parar resistirte a la locura.
PixelJunk Scrappers Deluxe,"24,99 €*","• Arcade, Fiesta, Lucha",27-07-2023,¡Envía a tus oponentes al vertedero con hasta 4 jugadores o lucha en solitario contra la suciedad en este juego de acción!
Luna & Monsters Tower Defense -The deprived magical kingdom-,"12,79 €*","• Acción, Estrategia, Otros",27-07-2023,¡Aumenta la población y el maná con torres de producción que defender! ¡El desafío de defensa de torres definitivo!
Sword & Fairy Inn 2,"19,99 €*","• Aventura, Puzle, Rol (RPG), Simulación",27-07-2023,¡Administra una posada con restaurante en la que héroes y antiguos enemigos se reúnen para celebrar su amistad a través del tiempo y el espacio!
Koa and the Five Pirates of Mara,"19,99 €9,99 €*","• Aventura, Plataformas",27-07-2023,¡Únete a Koa y a su mejor amiga Napopo en una aventura llena de acción por las islas de Mara!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Radiant Tale,"49,99 €*","• Aventura, Otros",27-07-2023,¡Únete al CIRCO! La cómoda vida de Tifalia da un vuelco tras un encuentro casual con los artistas del CIRCO. Su falta de éxito los lleva a contratarla de productora para ayudarles en el camino.
Eden's Last Sunrise,"13,89 €*","• Estrategia, Rol (RPG)",27-07-2023,A colourful tactical RPG with a twist!
Zoo Park Story,"12,00 €*","• Aventura, Estrategia, Otros, Simulación",27-07-2023,"¡Cuida de los animales, gestiona el zoo y hazte con la industria!"
Venice 2089,"6,99 €3,49 €*",• Aventura,27-07-2023,"Explore a future Venice struggling with the effects of rising water slowly destroying the city as a bored teenager, with your hoverboard and your trusty drone."
Operate Now: Hospital,"9,99 €1,49 €*","• Acción, Estrategia, Simulación",27-07-2023,"Lleva a cabo difíciles cirugías, gestiona tu propio hospital y vive el drama hospitalario en Operate Now: Hospital, una experiencia inmersiva de simulación médica."
Watch,"5,49 €*","• Aventura, Puzle",27-07-2023,This is a platform puzzle game with visual element.
Patrick's Parabox,"19,99 €*","• Arcade, Aventura, Educativo, Puzle",27-07-2023,"Un juego de rompecabezas recursivo que te volará la cabeza sobre cajas dentro de cajas, ¡con más cajas dentro!"
Pixel Game Maker Series Angel's Gear,"9,99 €*","• Acción, Aventura",27-07-2023,Explore a vile and beautiful interconnected world.
HYPER METEOR,"8,99 €*","• Acción, Arcade, Disparos (Shooter)",27-07-2023,¡TE HAS PERDIDO EN EL ESPACIO Y NO TIENES ARMAS DISPONIBLES! Sobrevive impactando con tu nave contra meteoritos y fuerzas hostiles.
YGGDRA UNION ~WE'LL NEVER FIGHT ALONE~,"23,29 €*","• Rol (RPG), Simulación",27-07-2023,"In order to recapture her homeland, Yggdra gathers her allies and confronts the empire."
Zombie Hunter: D-Day,"8,50 €*","• Acción, Arcade, Disparos (Shooter), Otros",27-07-2023,Es el apocalipsis. Los zombis nos inundan. Tienes 80 días hasta que el equipo de rescate llegue. ¡Tu lucha desesperada por sobrevivir comienza ahora!
ALIEN WAR 2 DOGFIGHT,"6,99 €*","• Acción, Arcade",27-07-2023,The best shooting game with various perspectives.
PSYCHIC 5: ETERNAL,"20,00 €*","• Acción, Arcade, Aventura",27-07-2023,"""Five heroes with super powers, five hammers saving the world."" ""At that time, Satan was not completely dead."""
Draknek and Friends Puzzle Bundle,"69,99 €*","• Arcade, Aventura, Educativo, Puzle",26-07-2023,¡Seis obras maestras de puzles a buen precio!
Super Intern Story,"17,99 €*","• Aventura, Plataformas",26-07-2023,"Wear monster costumes, discover the joy of working behind the scene as an intern in a video-game"
Mr. Run and Jump,"24,99 €*","• Acción, Plataformas",25-07-2023,Corre. Salta. ¡Repite!
Hentai Uni 2,"2,50 €*","• Otros, Puzle",25-07-2023,Secuela de un relajante juego de rompecabezas con encantadoras chicas.
Magic Exposure - Yuri Visual Novel,"4,99 €*",• Aventura,25-07-2023,"¡Experimenta una novela visual con temática ""yuri"" ambientada en un fantástico mundo furry!"
Heist Force : Fuerza del atraco,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",25-07-2023,"""Heist Force"" es una emocionante aventura de atracos. ¡Conviértete en el ladrón maestro y apodérate del botín en un banco altamente custodiado!"
Skeljump,"3,99 €*","• Arcade, Plataformas, Puzle",25-07-2023,"Experience the puzzle genre from a different perspective in this game! You must solve puzzles that get more complex as you progress by managing time well, using your reflexes and memory to overcome the challenges!"
This Way Madness Lies,"9,99 €*","• Aventura, Rol (RPG)",25-07-2023,Save the worlds of Shakespeare from the forces of Nightmare in this fast-paced turn-based JRPG comedy.
Harvest Life + Castaway Paradise,"29,99 €5,99 €*","• Educativo, Estilo de vida, Fiesta, Simulación",25-07-2023,The Ultimate Bundle for Adventure Seekers: Harvest Life and Castaway Paradise!
Hospital Doctor - Fix me up for KIDS (Boys & Girls),"8,99 €*","• Acción, Arcade, Estrategia, Simulación",22-07-2023,Become a hero of the hospital - help and heal in Hospital Doctor!
Pikmin 4,"59,99 €*",• Aventura,21-07-2023,¡Descubre un extraño mundo desconocido habitado por diminutos seres con rasgos tanto animales como vegetales en Pikmin 4 para Nintendo Switch!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Ramp Car Racing,"3,99 €0,99 €*","• Arcade, Carreras",21-07-2023,Get behind the wheel and let the thrill begin!
Words Of Wisdom,"4,99 €*","• Acción, Aventura, Puzle",21-07-2023,Your weapon is the word.
Calm Waters,"11,69 €*","• Aventura, Puzle",21-07-2023,Turistas que desaparecen y gritos espeluznantes procedentes de una misteriosa isla en alta mar... ¿Qué secretos esconde este paraíso vacacional?
The Snow Fable: Mystery of the Flame,"7,99 €*",• Puzle,21-07-2023,A girl embarks on a quest to save her fairy friend!
Police Cop Hot Pursuit - Car Racing Driving Simulator Real,"6,99 €*","• Acción, Arcade, Aventura, Carreras",21-07-2023,The Chase is On: Police Hot Pursuit!
Sword of Glory,"14,99 €0,99 €*","• Acción, Aventura, Lucha, Rol (RPG)",21-07-2023,"Live, fight, die, upgrade, repeat!"
Animal Farm Parking,"19,99 €*","• Aventura, Educativo, Puzle, Simulación",21-07-2023,¡Ponte el sombrero de granjero! Ayuda a los animales a escapar de sus corrales. ¡Guíalos a través de niveles complicados y pon a prueba tus reflejos!
Super Dinoblasters,"2,99 €*","• Acción, Arcade, Aventura, Plataformas",21-07-2023,"B3RN1 (Bernie) is a patrol bot with the Intergalactic Federation, tasked with keeping the galaxy safe from would-be villains. After receiving a distress signal from Galactic Blast Ranger Pink, B3RN1 changes course to investigate planet Cretacia."
Ring Racer,"4,99 €*","• Arcade, Carreras",21-07-2023,Prepárate para el último juego de carreras de moscas: ¡Ring Racer!
D-Corp,"17,99 €*","• Arcade, Disparos (Shooter), Estrategia",21-07-2023,Invita a tus amigos a la conquista de un nuevo planeta en D-Corp.
Sephonie,"19,99 €9,99 €*","• Aventura, Plataformas, Puzle",21-07-2023,¡Sumérgete en las cuevas de lo desconocido!
Otoko Cross: Pretty Boys Breakup!,"6,99 €*","• Acción, Arcade",21-07-2023,¡Rompe algunos ladrillos con los chicos y gana puntos para desbloquear bonitos trajes de travestismo!
Sweets Pusher Friends,"3,59 €*","• Acción, Arcade, Comunicación, Simulación",20-07-2023,This is an online cooperative pusher game where you scoop sweets and get them by pushing them on the table and catching them in the box.
Armored Lab Force VULVEHICLES,"9,50 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",20-07-2023,A ragtag group of alien girls in flying tanks blast through invaders in this comedy filled action shmup!
Might & Magic - Clash of Heroes : Definitive Edition,"17,99 €*","• Estrategia, Puzle, Rol (RPG)",20-07-2023,"Might & Magic: Clash of Heroes es la mezcla perfecta de rompecabezas, estrategia y rol."
Punch Club 2: Fast Forward,"19,99 €*","• Acción, Aventura, Rol (RPG), Simulación",20-07-2023,¡Bienvenido al futuro del Club del Puño!
Haunted Hell House,"2,00 €*","• Acción, Aventura",20-07-2023,A horror adventure to explore a house of horrors!
Contraptions 3,"6,99 €*",• Puzle,20-07-2023,Contraptions 3 es un juego de rompecabezas basado en la física con un divertido aspecto de dibujos animados.
NOBUNAGA'S AMBITION: Awakening,"A partir de: 59,99 €*","• Estrategia, Simulación",20-07-2023,Conquista los estados en guerra de Japón bajo tu bandera
Forest Fire,"5,99 €*","• Acción, Arcade, Aventura, Simulación",20-07-2023,Be the Forest Fire and burn everything in sight! A Rogue-lite destruction-fest where every pixel is physically simulated.
Masquerade Kiss,"33,99 €*",• Aventura,20-07-2023,"My name, my job - it's all a lie. But this love is real."
Lucy Got Problems,"7,99 €3,99 €*",• Aventura,20-07-2023,"Explora un bosque misterioso lleno de fantasía, peligro y belleza"
Sailing Era,"24,99 €*","• Estrategia, Rol (RPG), Simulación",20-07-2023,¡Todo travesía es un viaje en «Sailing & Beyond»!
Anime Clock,"19,99 €*","• Arcade, Simulación, Uso práctico",20-07-2023,Alegra cada momento de tu día con Anime Clock.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Doomsday Hunters,"16,99 €*","• Acción, Arcade, Disparos (Shooter), Otros",20-07-2023,Juego de disparos de doble mando Roguelite donde la magia y las tecnologías futuras postapocalípticas chocan.
"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM!","9,99 €6,99 €*","• Acción, Otros, Puzle",20-07-2023,"Enjoy ""THOSE GAMES"" you've seen and wanted to play before. Play a variety of minigames fully, thoroughly, and enjoyably to your heart's content!"
Witch's Pranks - Frog's Fortune,"14,99 €*","• Arcade, Aventura, Estrategia, Puzle",20-07-2023,Juego de aventuras divertido y peculiar que involucra brujas y ranas.
New York Mysteries: El Poder del Arte,"13,99 €*","• Aventura, Puzle",20-07-2023,Un mundo de fantasía se está apoderando de las calles de Nueva York.
Arcade Archives KING & BALLOON,"6,99 €*","• Arcade, Disparos (Shooter)",20-07-2023,SAVE THE KING!
Hypertension,"2,99 €*","• Acción, Arcade, Plataformas",20-07-2023,Hypertension is the speedy challenging reflex game developed by Erik Games
World of Machines - Tanks War Operation,"11,99 €*","• Acción, Disparos (Shooter), Estrategia, Simulación",20-07-2023,Características: 1. Diversas ubicaciones 2. Misiones desafiantes 3. Amplia selección de tanques 4. Amplia furia de camuflajes 5. Batallas en equipo 6. Mapa Táctico y Reconocimiento 7.
Backbeat + Hexagroove Music Strategy Bundle,"39,99 €*","• Educativo, Estilo de vida, Fiesta, Música",20-07-2023,"Dos revolucionarios juegos de estrategia unidos en uno. La música original se crea a partir de tus elecciones de juego, creando una banda sonora única cada vez."
NightmareScape,"18,99 €*","• Aventura, Puzle",20-07-2023,Narrative-driven horror adventure game combining sneak action with diverse puzzles.
Crowded Mysteries,"3,99 €*","• Aventura, Otros, Puzle, Tablero",20-07-2023,"¡Descubre la verdad, resuelve los crímenes y conviértete en el detective definitivo!"
Frank and Drake,"11,99 €*",• Aventura,20-07-2023,Dos extraordinarios desconocidos. Una conspiración impactante.
BLEED: Arcade Arena Shooter,"9,99 €*","• Acción, Arcade, Disparos (Shooter), Lucha",20-07-2023,¡El tirador de arena dinámico de arriba hacia abajo te arrastrará al universo de la batalla eterna por el título de Grand Arena Champion!
Cross Tails,"29,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",20-07-2023,¡Un RPG táctico jugable desde dos puntos de vista!
Oaken,"19,99 €3,99 €*","• Estrategia, Puzle, Tablero",20-07-2023,"Oaken es un ""roguelike"" táctico por turnos de ambientación fantástica. Explora el Gran Roble, acumula aliados y mejoras y elige las mejoras para tus cartas."
Legends of the Eternal Flame,"4,49 €*","• Acción, Arcade, Aventura, Plataformas",20-07-2023,Embark on a perilous journey to rekindle the eternal flame and save the world that is falling into chaos.
THE KITTY in The Spaceship,"8,99 €*",• Puzle,20-07-2023,El tour de las galaxias Para un gran fan de cats...... ¿¡La nave está llena de problemas!?
Aery - Heaven & Hell,"9,99 €*","• Aventura, Otros, Simulación",20-07-2023,Experimenta un viaje a través del cielo y el infierno.
OMNIMUS,"9,99 €*",• Aventura,20-07-2023,OMNIMUS is an interactive visual novel in an unusual setting (a mix of science fiction and fantasy) that allows players to directly influence the development of its plot.
Whispike Survivors,"2,99 €*","• Acción, Arcade, Aventura, Lucha",20-07-2023,¡Cultiva al monstruo más fuerte en este juego de sobrivivir a la horda!
Takoyaki Party Survival,"2,79 €*","• Acción, Arcade, Fiesta",20-07-2023,"Choose the right ingredients to put in your takoyaki and balance protein, carbohydrates, and fats to survive. If you are full, do squats to burn calories."
Agriculture,"4,99 €*","• Acción, Estrategia, Puzle, Simulación",19-07-2023,¡Haz crecer tus cultivos tan rápido como puedas en esta versión frenética de las clásicas mecánicas de simulación agrícola!
Spirit Hunters: Infinite Horde,"9,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",19-07-2023,Spirit Hunters: Infinite Horde es un juego de acción rogue-lite en el que luchas contra enormes oleadas de monstruos utilizando ataques pasivos y habilidades. ¡Mata a miles y miles de monstruos invasores sin fin para seguir con vida!
Metal Storm X,"7,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",19-07-2023,"Get ready for an adrenaline-pumping adventure in ""Metal Storm X,"" a visually captivating 2D side-scrolling shooter!"
LISA: The Painful - Definitive Edition,"19,99 €*","• Aventura, Estrategia, Plataformas, Rol (RPG)",18-07-2023,El desdichado viaje de un hombre destrozado...
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
LISA: The Joyful - Definitive Edition,"9,99 €*","• Aventura, Estrategia, Plataformas, Rol (RPG)",18-07-2023,¡El gran final de la serie LISA! Recorre el mundo como Chiqui. Haz valer tu derecho y deja tu huella.
Madshot,"19,99 €*","• Acción, Plataformas",18-07-2023,"¡Esquiva, rueda, corre, salta, haz volteretas y ábrete camino hacia Cthulhu!"
Ember Knights,"19,99 €*","• Acción, Aventura, Rol (RPG)",18-07-2023,"En este frenético roguelite de acción, tus amistades y tú encarnaréis a los caballeros Ámbar, la última chispa de esperanza de un universo sumido en el caos."
REMEDIUM: Sentinels,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Rol (RPG)",18-07-2023,Juego de mazmorras de disparo automático desarrollado en el mundo de Remedium
Wood Cube Block: Classic Casual Puzzle,"9,99 €4,99 €*","• Arcade, Puzle, Tablero",18-07-2023,¡Un rompecabezas clásico con bloques para entrenar la lógica en una versión moderna!
