Título,Precio,Categoría,Fecha de lanzamiento,Descripción
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
One Person Story,Precio no disponible,"• Acción, Arcade, Aventura, Puzle",08-11-2019,"Un juego que es como la vida misma: repleta de obstáculos y amistades, una montaña rusa de subidas y bajadas, dolor y esperanza."
Disney TSUM TSUM FESTIVAL,Precio no disponible,"• Fiesta, Puzle",08-11-2019,¡Escoge tu Tsum favorito y pásalo en grande con tu familia y amigos!
STURMWIND EX,Precio no disponible,"• Acción, Arcade, Disparos (Shooter)",08-11-2019,"STURMWIND EX es un shoot 'em up en la tradición de los juegos de arcade antiguos. Si se mueve, ¡dispárale!"
House of Golf,Precio no disponible,"• Arcade, Deportes",08-11-2019,Disfruta de un juego de minigolf con 135 hermosos y desafiantes niveles para dominar.
Football Game,Precio no disponible,• Aventura,08-11-2019,Únete a Tommy en una noche inigualable
REKT! High Octane Stunts,Precio no disponible,"• Arcade, Carreras, Fiesta",08-11-2019,¡Un simulador de acrobacias para hasta cuatro jugadores!
Rally Road,Precio no disponible,• Arcade,08-11-2019,"El tráfico puede ser una pesadilla, especialmente cuando solo quieres un viaje relajante a casa."
JUMANJI: El videojuego,Precio no disponible,"• Acción, Aventura, Rol (RPG)",08-11-2019,¡Únete a la aventura y pásalo en grande en el juego repleto de acción de Jumanji!
EL MISTERIOSO VIAJE DE LAYTON™: Katrielle y la conspiración de los millonarios - Edición Deluxe,Precio no disponible,"• Aventura, Puzle",08-11-2019,¡Te esperan nuevos puzles en EL MISTERIOSO VIAJE DE LAYTON™: Katrielle y la conspiración de los millonarios - Edición Deluxe para Nintendo Switch!
The Stretchers,Precio no disponible,• Puzle,08-11-2019,¡Recorre el mapa a toda velocidad y rescata a los tambaleantes ciudadanos de las maneras más alocadas en The Stretchers para Nintendo Switch!
Super Street: Racer,Precio no disponible,"• Carreras, Simulación",07-11-2019,COMIENZA UNA NUEVA ERA DE CONDUCCIÓN CALLEJERA.
Garfield Kart Furious Racing,Precio no disponible,• Carreras,07-11-2019,"¡Vuelve Garfield, el famoso gato amante de la lasaña!"
puzzlement,Precio no disponible,"• Plataformas, Puzle",07-11-2019,El objetivo es sencillo: recoge todos los cuadrados rojos.
Skybolt Zack,Precio no disponible,"• Acción, Arcade, Aventura, Plataformas",07-11-2019,Una nueva generación de juego arcade.
Juicy Realm,Precio no disponible,"• Acción, Disparos (Shooter)",07-11-2019,¡Enfréntate a frutas la mar de extrañas en todo el mundo!
Headsnatchers,Precio no disponible,"• Acción, Deportes, Fiesta",07-11-2019,¡No perdáis la cabeza!
Incredible Mandy,Precio no disponible,"• Acción, Aventura, Puzle",07-11-2019,Un juego de acción y aventura que se desarrolla en un mundo nacido de los sueños.
MONKEY BARRELS,Precio no disponible,"• Acción, Disparos (Shooter)",07-11-2019,¡Monos contra máquinas en un shooter de acción electrizante!
The Manga Works,Precio no disponible,• Simulación,07-11-2019,"¡Haz historia con manga! ¡Convierte tu trabajo en anime, drama o películas!"
Tokyo Dark – Remembrance –,Precio no disponible,"• Acción, Aventura",07-11-2019,¿Volverá tu pasado para atormentarte o mantendrás la entereza?
"STAY COOL, KOBAYASHI-SAN!: A RIVER CITY RANSOM STORY",Precio no disponible,"• Acción, Aventura, Disparos (Shooter)",07-11-2019,"¡Kobayashi, el líder de los Big Four del Reiho High School, por fin protagoniza su propio juego!"
Strange Telephone,Precio no disponible,"• Aventura, Puzle, Rol (RPG)",07-11-2019,Llama por teléfono para embarcarte en una gran aventura.
Asdivine Kamura,Precio no disponible,"• Aventura, Estrategia, Rol (RPG), Simulación",07-11-2019,Recupera el mundo que te ha sido arrebatado en la nueva saga de la aclamada serie Asdivine de juegos de rol.
THE GRISAIA TRILOGY,Precio no disponible,• Aventura,07-11-2019,"¡Disfruta de la serie ""The Fruit of the Grisaia"" en una nueva colección!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Ritual: Crown of Horns,"19,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",07-11-2019,"Ritual: Crown of Horns es toda una masacre: un juego vertiginoso de acción ambientado en un lejano Oeste alternativo, una versión diabólica de un lugar infernal."
MEANDERS,"4,99 €*","• Aventura, Plataformas, Puzle",07-11-2019,Una aventura que te conducirá por distintos desafíos llenos de color.
ANIMUS: Harbinger,"8,99 €*","• Acción, Rol (RPG)",07-11-2019,La sombra de un rey muerto te convoca a la batalla. Acaba con la corrupción que se ha extendido por la tierra.
Arcade Archives T.N.K III,"6,99 €*","• Arcade, Disparos (Shooter)",07-11-2019,¡Lucha con tanques pesados! Usa una gran variedad de equipamiento y objetos para destruir las instalaciones del enemigo.
HAUNTED: Halloween '86,"8,99 €*","• Acción, Arcade, Plataformas",07-11-2019,¡Llega una aventura híbrida de plataformas y peleas llenas de acción!
Construction Simulator 2 US - Console Edition,"14,99 €*",• Simulación,06-11-2019,¡Gestiona tu propia empresa de construcción!
The Lord of the Rings: Adventure Card Game,"19,99 €*","• Estrategia, Tablero",05-11-2019,"Acude a la llamada de infinidad de aventuras, enfréntate a las fuerzas oscuras de Sauron y protege a los pueblos libres de la Tierra Media."
Ships,"12,99 €*","• Estrategia, Simulación",05-11-2019,Toma el control de 3 navíos y completa misiones interesantes en el mar báltico.
Atelier Ryza: Ever Darkness and the Secret Hideout,"59,99 €*",• Rol (RPG),01-11-2019,"""Atelier Ryza"" es la historia de una chica y de sus amigos que, al borde de la mayoría de edad, descubren lo que de verdad importa."
Spirit Roots,"6,99 €*","• Acción, Arcade, Aventura, Plataformas",01-11-2019,¡Disfruta de un juego de plataformas muy divertido para toda la familia! Explora 5 mundos fantásticos y descubre la emotiva historia de sus habitantes.
Windmill Kings,"4,99 €*","• Aventura, Estrategia",01-11-2019,¡Ha llegado la hora de recuperar tu reino!
Twister Road,"4,99 €*","• Carreras, Plataformas, Puzle",01-11-2019,Salta de izquierda a derecha en este mundo de ciencia ficción desafiante y en constante cambio.
Truck Simulator USA,"13,99 €*",• Simulación,01-11-2019,¡Juega a Truck Simulator USA y recorre toda Norteamérica!
Carrera con Ryan,"24,99 €*","• Arcade, Carreras, Fiesta",01-11-2019,"¡Preparados, listos, Carrera con Ryan!"
The Big Journey,"4,99 €*","• Acción, Aventura, Plataformas, Puzle",31-10-2019,"Vive la fabulosa aventura de Mr. Whiskers, repleta de saltos y volteretas."
Ghost Parade,"39,99 €*","• Acción, Aventura, Plataformas",31-10-2019,Hay algo espeluznante en el bosque… ¡y necesita tu ayuda!
Sky Gamblers - Storm Raiders 2,"19,99 €*","• Acción, Simulación",31-10-2019,¡Épicos combates aéreos!
Polyroll,"4,99 €*","• Acción, Arcade, Plataformas",31-10-2019,¡Una cochinilla con mucho carácter tiene que rescatar a sus amigos de las manos del malvado Kaiser Kiwi en este juego retro inspirado en los clásicos!
Mononoke Slashdown,"6,99 €3,49 €*",• Acción,31-10-2019,¡Salva a la ciudad del ataque de los fantasmas y devuélvela a sus habitantes! Disfruta de un nuevo juego de acción ninja.
64.0,"2,69 €*","• Acción, Arcade, Disparos (Shooter)",31-10-2019,Un juego arcade minimalista a toda velocidad
Agony,"19,99 €*","• Aventura, Disparos (Shooter)",31-10-2019,Agony es un juego de survival horror en primera persona ambientado en el infierno.
Desktop Dodgeball,"6,81 €*","• Acción, Arcade, Deportes, Fiesta",31-10-2019,"¡Juega a balón prisionero desde la comodidad de tu escritorio! Esquiva la pelota, o atrápala... ¡Tú decides!"
The Wardrobe: Even Better Edition,"19,99 €*",• Aventura,31-10-2019,"Una aventura en 2D en la que juegas como Skinny, un esqueleto adolescente con una actitud impertinente."
Arcade Archives Mr.GOEMON,"6,99 €*","• Acción, Arcade",31-10-2019,¡Los débiles ya no tendrán que sufrir! GOEMON está aquí para salvarlos a todos.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Yuri,"6,99 €*","• Arcade, Aventura, Plataformas",31-10-2019,"Calienta los dedos, cierra los ojos y respira profundamente… Estás a punto de adentrarte en las profundidades del mundo de Yuri."
Spaceland,"19,99 €*","• Acción, Aventura, Estrategia, Rol (RPG)",30-10-2019,Una estrategia por turnos increíblemente dinámica que revive las tradiciones de las tácticas de ciencia ficción de la vieja escuela.
Otokomizu,"8,00 €*",• Acción,30-10-2019,¡Disfruta de un juego en 3D sobre apagar fuegos repleto de acción!
Resident Evil 5,"19,99 €*","• Acción, Aventura, Disparos (Shooter)",29-10-2019,Un terror que no podrás olvidar
Resident Evil 6,"19,99 €*","• Acción, Aventura, Disparos (Shooter)",29-10-2019,No queda esperanza
VAMPYR,"39,99 €*","• Acción, Aventura, Rol (RPG)",29-10-2019,MALDITO DILEMA…
Super Monkey Ball: Banana Blitz HD,"29,99 €*","• Acción, Arcade, Fiesta, Plataformas",29-10-2019,"""¡Siempre es un buen momento para hacer el mono!"""
Close to the Sun,"24,99 €*","• Aventura, Otros",29-10-2019,"La periodista Rose Archer se embarca en el Helios para buscar a su hermana Ada, pero ponto descubrirá que nada es lo que parece."
Disgaea 4 Complete+,"49,99 €*","• Acción, Estrategia, Rol (RPG)",29-10-2019,¡Llega lo último de Disgaea! Disfruta de acción endiablada y de una amplia variedad de funciones especiales.
Harvest Moon: Mad Dash,"19,99 €0,99 €*","• Fiesta, Puzle",29-10-2019,Solo o con amigos: ¡tú decides cómo vivir este frenético juego de cosechas!
Earthfall: Alien Horde,"19,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter)",29-10-2019,"Cuando la Tierra cae en una invasión extraterrestre, ¡la humanidad se convierte en una especie en peligro de extinción!"
Disney Classic Games: Aladdin and The Lion King,"19,99 €*","• Aventura, Plataformas",29-10-2019,Dos de los juegos de Disney más queridos de todos los tiempos hacen su esperada reaparición en las consolas modernas.
Xeno Crisis,"17,99 €*","• Acción, Arcade, Disparos (Shooter)",28-10-2019,Corre y dispara a través de miles de enemigos mientras exploras el devastado puesto de investigación.
Door Kickers: Action Squad,"14,99 €*","• Acción, Estrategia",28-10-2019,"Rescata a los rehenes, desactiva bombas y sé un héroe con este juego con gráficos retro y una experiencia de juego de otra época."
Mountain Rescue Simulator,"39,99 €*",• Simulación,28-10-2019,¡Busca y rescata a montañeros y esquiadores!
Destiny Connect: Tick-Tock Travelers,"39,99 €*",• Rol (RPG),25-10-2019,Enfréntate al devenir de la historia.
Dusk Diver,"34,99 €*","• Acción, Aventura, Rol (RPG)",25-10-2019,"Un brillante RPG de acción de estilo anime con un sistema de combate orientado a la acción, que se desarrolla en Taipéi."
Into the Dead 2,"34,99 €*","• Acción, Arcade, Disparos (Shooter)",25-10-2019,¿Qué llegarías a hacer para sobrevivir?
Pixel Gladiator,"6,99 €*","• Acción, Arcade, Disparos (Shooter)",25-10-2019,"Defiende y mejora tu base, consigue armas gigantes y construye torretas mortíferas para acabar con oleadas de monstruos."
Soul Searching,"9,99 €*","• Aventura, Rol (RPG), Simulación",25-10-2019,Embárcate en un viaje para encontrar el sentido de la vida.
Pizza Bar Tycoon,"4,99 €*","• Estrategia, Simulación",25-10-2019,¡Conviértete en un magnate de la pizza! ¡Elabora la mejor pizza de la ciudad!
Horror Pinball Bundle,"8,99 €*","• Arcade, Simulación",25-10-2019,"Este pack incluye los juegos: Halloween Pinball, Werewolf Pinball y Mummy Pinball."
Deep Space Rush,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",25-10-2019,¡Ayuda a DeTeam a impedir que el brote de virus infecte a otros!
Ultra Off-Road 2019: Alaska,"17,99 €*","• Carreras, Deportes",25-10-2019,Ultra Off-Road es un juego de simulación indie que reproduce la experiencia de conducir por Alaska.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Party Treats,"1,99 €0,99 €*","• Fiesta, Puzle",25-10-2019,Prueba junto a tus amigos una receta única de dulces deliciosos.
Jewel Rotation,"4,99 €*","• Arcade, Puzle",25-10-2019,¡Saca las joyas lo más rápido posible!
Arcade Archives GOLF,"6,99 €*","• Arcade, Deportes",25-10-2019,¡Ten en cuenta el viento y consigue un hoyo en uno!
Let's Sing 12,"39,99 €*","• Fiesta, Música",25-10-2019,
Fear of Traffic,"5,69 €*",• Arcade,24-10-2019,Presentamos Fear of Traffic: un juego para todo el mundo del que puedes disfrutar en cualquier lado.
Lethis - Path of Progress,"19,99 €*","• Estrategia, Simulación",24-10-2019,Lethis - Path of Progress es un constructor de ciudad en un ambiente steampunk victoriano.
Creepy Brawlers,"4,50 €*","• Arcade, Lucha",24-10-2019,¡Combate realmente endemoniado!
Dark Devotion,"19,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",24-10-2019,Explora los secretos de un misterioso templo derruido y pon a prueba tu fe de templario.
Anthill,"9,99 €2,49 €*","• Estrategia, Puzle",24-10-2019,¡Por la reina y la colonia!
Ghost Blade HD,"14,99 €*","• Acción, Arcade, Disparos (Shooter)",24-10-2019,¡Un Bullet Hell de acción en estado puro!
Winter Sports Games,"24,99 €*","• Deportes, Fiesta",24-10-2019,"¡Seis disciplinas de invierno para 1 a 4 jugadores! Salto de esquí, slalom, descenso, bobsleigh, trineo y curling."
bayala: el juego,"9,99 €*","• Acción, Aventura, Puzle",24-10-2019,¡Descubre el mundo mágico de las hadas!
Dark Veer,"4,99 €*",• Aventura,24-10-2019,Encarna a un niño pequeño que debe pasar la noche a solas mientras su padre trabaja hasta muy tarde…
Tennis Go,"7,99 €*","• Arcade, Deportes",24-10-2019,¡Un divertido y sencillo juego de tenis para todo el mundo!
Réussir : Code de la Route - Nouvelle Édition (French Highway Code),"29,99 €2,99 €*",• Educativo,24-10-2019,¡Aprende las reglas de conducción francesas y desafía a tus amigos!
The Legend of Dark Witch,"6,99 €*","• Acción, Aventura",24-10-2019,The Legend of Dark Witch es un juego de acción de plataformas en 2D.
Vortex Attack EX,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",24-10-2019,Acaba con las hordas enemigas gracias a una amplia variedad de naves que puedes mejorar.
Desktop Rugby,"6,81 €*","• Acción, Arcade, Deportes, Fiesta",24-10-2019,¡La emoción de un partido de rugbi en tu escritorio!
Cat Quest II,"14,99 €3,74 €*","• Acción, Aventura, Rol (RPG)",24-10-2019,¡Embárcate ya en la feliventura definitiguau!
〇× LOGIC PUZZLE 1000 !,"12,72 €*","• Puzle, Tablero",24-10-2019,¡Puzles de lógica extrema con 〇 y ×!
Mary Skelter 2,"39,99 €*",• Rol (RPG),23-10-2019,¿Qué tendrás que sacrificar para huir del destino?
Tangle Tower,"16,79 €*","• Aventura, Puzle",22-10-2019,"Desentraña un misterio explorando una extraña mansión, descubriendo pistas interesantes y resolviendo puzles únicos."
Skullgirls 2nd Encore,"24,99 €*","• Arcade, Lucha",22-10-2019,Un maravilloso juego de lucha en 2D de ritmo trepidante.
Sea Salt,"14,99 €*","• Acción, Estrategia",22-10-2019,"Encarna a Dagon, El Dios Ancestral, fantasmal fuerza de los mares que invoca insondables horrores para infestar la tierra de los hombres."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
The Park,"9,99 €*",• Aventura,22-10-2019,
PBA Pro Bowling,"14,99 €*","• Deportes, Simulación",22-10-2019,¡Experimenta la simulación de bolos más realista nunca creada!
Street Outlaws: The List,"39,99 €*","• Acción, Carreras, Deportes",22-10-2019,Abróchate el cinturón para una incursión en el mundo de las carreras callejeras americanas.
Day and Night,"1,00 €*",• Puzle,22-10-2019,Prepárate para acción y puzles al estilo clásico… ¡con una vuelta de tuerca!
Monaco: Complete Edition,"14,99 €*","• Acción, Arcade, Estrategia",21-10-2019,Reúne a un equipo de ladrones de élite y consigue dar el golpe perfecto.
Double Switch - 25th Anniversary Edition,"11,99 €*","• Acción, Puzle",21-10-2019,¿Debes capturar o proteger a los extraños y salvajes habitantes e intrusos de la mansión?
Tower Climb,"5,00 €*","• Acción, Arcade, Plataformas",20-10-2019,"Conoce a Drogo, el bebé de dragón rojo. ¡Ayúdale a conquistar la cima de la torre para que se convierta en su nuevo hogar!"
Ring Fit Adventure,Precio no disponible,"• Estilo de vida, Salud y forma física",18-10-2019,¡Explora un mundo de fantasía para derrotar a un dragón musculado y a sus esbirros haciendo ejercicio con Ring Fit Adventure!
Megaquarium,"22,09 €*","• Estrategia, Simulación",18-10-2019,Un juego de gestión y construcción de parques de atracciones con un toque acuático.
Raging Loop,"29,99 €*",• Aventura,18-10-2019,El banquete ha comenzado... ¿Puedes escapar de la aldea con vida?
StarBlox Inc.,"9,11 €*","• Fiesta, Puzle",18-10-2019,Puzles y combates… ¡en el espacio exterior!
Just Ignore Them,"4,99 €*",• Aventura,18-10-2019,La pesadilla acaba de comenzar.
Worbital,"12,99 €*","• Acción, Estrategia",18-10-2019,"Mientras los cambios de gravedad estén de tu parte, apunta los cañones, dispara a tus enemigos y disfruta del espectáculo."
A Hat in Time,"A partir de: 27,99 €*","• Acción, Aventura, Plataformas",18-10-2019,A Hat in Time es un plataformas en 3D mono hasta decir basta. Su protagonista es una niña que cose gorros que le otorgan poderes mágicos.
Rawr-Off,"2,99 €*","• Acción, Arcade",18-10-2019,¡Que empiece la fiesta con Rawr-Off!
Home Sheep Home: Granjaguedon Edición Party,"9,99 €*","• Aventura, Fiesta, Plataformas, Puzle",18-10-2019,¡Un adorable juego de puzles y plataformas para Nintendo Switch! Viaja por el mundo (y el espacio!) para llevar el rebaño a casa.
Return of the Obra Dinn,"19,99 €*",• Aventura,18-10-2019,Investigación con una paleta de colores minimalista.
Pig Eat Ball,"13,99 €*","• Acción, Arcade, Aventura, Puzle",18-10-2019,"¡Lucha, come y resuelve puzles a través de más de 200 niveles de acción con una interesante mecánica neoarcade!"
Ice Age: Una Aventura de Bellotas,"29,99 €*","• Aventura, Otros",18-10-2019,¡Únete a Scrat en la búsqueda de las Bellotas de Cristal!
Safari Pinball,"2,99 €*","• Arcade, Simulación",18-10-2019,¡La aventura te espera en el Pinball más emocionante!
Digimon Story Cyber Sleuth: Complete Edition,"59,99 €*",• Rol (RPG),18-10-2019,Conviértete en un detective cibernético o en un poderoso hacker para resolver digimisterios diabólicos.
Summer Sweetheart,"16,79 €*","• Rol (RPG), Simulación",17-10-2019,Conoce a distintas chicas y pasa tiempo con ellas.
Rabi-Ribi,"20,99 €*","• Acción, Aventura, Rol (RPG)",17-10-2019,Rabi-Rabi es un juego en 2D de exploración y plataformas que sigue una historia no lineal.
Felix The Reaper,"9,99 €*","• Aventura, Puzle",17-10-2019,"Manipula las sombras en este juego de puzles en 3D repleto de bailes, muertos y amor."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Sublevel Zero Redux,"14,99 €3,74 €*","• Acción, Arcade, Disparos (Shooter)",17-10-2019,"Un shooter roguelite con seis grados de libertad, ambientado en un universo en el que la realidad se está viniendo abajo."
Battle Planet - Judgement Day,"9,99 €*",• Acción,17-10-2019,"Un juego de disparos al estilo ""roguelite"" de vista aérea en el que deberás abrirte paso a través de hordas de alienígenas, el ejército y la policía."
SEGA AGES Columns II: A Voyage Through Time,"6,99 €*","• Arcade, Puzle",17-10-2019,"¡Viaja en el tiempo y empareja gemas, fósiles y discos!"
SEGA AGES Ichidant-R,"6,99 €*","• Arcade, Puzle",17-10-2019,Pon a prueba los límites de tu cerebro y tu coordinación en SEGA AGES Ichidant-R.
Miniature - The Story Puzzle,"3,99 €*",• Puzle,17-10-2019,Un juego de puzles en 3D único.
Kine,"19,99 €*","• Estrategia, Música, Puzle",17-10-2019,"Un desafiante juego de puzles en 3D sobre música, máquinas y sueños."
The Jackbox Party Pack 6,"27,99 €*",• Fiesta,17-10-2019,"El Party Pack más salvaje, con cinco divertidísimos juegos nuevos."
Arcade Archives VS. CASTLEVANIA,"6,99 €*","• Acción, Arcade",17-10-2019,¡Derrota a Drácula para devolver la paz al mundo!
MilkChoco,"27,99 €*","• Acción en primera persona (FPS), Disparos (Shooter)",17-10-2019,"Un juego de disparos sencillo, pero muy entretenido."
Domiverse,"0,99 €*","• Fiesta, Lucha, Plataformas",17-10-2019,Juega contra tus amigos en este frenético juego de arena de combate.
Where the Bees Make Honey,"8,89 €*","• Aventura, Puzle",17-10-2019,"Una experiencia soñadora y etérea sobre la nostalgia, cuidadosamente elaborada."
Stranded Sails - Explorers of the Cursed Islands,"24,99 €*","• Aventura, Rol (RPG), Simulación",17-10-2019,¡Sobrevive y resuelve los misterios en lo más profundo del corazón de las islas para conseguir escapar!
Little Town Hero,"24,99 €*",• Rol (RPG),16-10-2019,"¿Se te ocurre algo, héroe?"
Roof Rage,"14,99 €*","• Arcade, Lucha, Plataformas",16-10-2019,Roof Rage es un juego de artes marciales sobre plataformas con épicos combates sobre tejados y un multijugador para hasta 8 usuarios.
Gleaner Heights,"9,99 €*","• Acción, Aventura, Rol (RPG)",16-10-2019,"¡Cultiva y construye, y vive una historia repleta de romance y misterio!"
ZikSquare,"6,99 €*","• Música, Plataformas",16-10-2019,¡La banda sonora se convierte en el juego! Compón la música del nivel y luego juégalo en este título que combina la edición musical con las plataformas.
The Witcher 3: Wild Hunt – Complete Edition,"59,99 €*",• Rol (RPG),15-10-2019,Disfruta de una gran aventura ambientada en un universo de fantasía oscura en The Witcher 3: Wild Hunt – Complete Edition para Nintendo Switch.
Baldur's Gate and Baldur's Gate II: Enhanced Editions,"49,99 €*","• Aventura, Rol (RPG)",15-10-2019,Gather your party: the RPG saga returns!
Planescape: Torment and Icewind Dale: Enhanced Editions,"49,99 €*","• Aventura, Rol (RPG)",15-10-2019,Iconic RPG Classics— Now on Nintendo Switch™!
Los Ojos de Ara,"12,99 €*","• Aventura, Puzle",15-10-2019,Explora un vasto y misterioso castillo y descubre sus secretos en esta galardonada aventura gráfica de puzles.
Zombieland: Double Tap- Road Trip,"39,99 €*","• Acción, Arcade, Disparos (Shooter)",15-10-2019,¡Un juego de disparos para desternillarse de risa!
Billy Bomber,"5,00 €*","• Arcade, Puzle",15-10-2019,"Piensa, construye, explota y termina los siguientes niveles: ¡conviértete en una bomba!"
Alchemist's Castle,"2,49 €*","• Acción, Aventura, Plataformas, Puzle",13-10-2019,"Alchemists's Castle es un juego de plataformas de desplazamiento lateral en 2D, inspirado en los juegos de la vieja escuela Metroidvania."
The Alliance Alive HD Remastered,"49,99 €*","• Aventura, Rol (RPG)",11-10-2019,"Une los reinos, retorna el cielo."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Silk,"9,99 €*","• Aventura, Estrategia, Rol (RPG)",11-10-2019,Adéntrate en el mundo abierto elaborado a mano más grande de todos los tiempos.
Doraemon Story of Seasons,"49,99 €*","• Aventura, Rol (RPG), Simulación",11-10-2019,¡Un juego de vida cotidiana con los personajes de Doraemon!
Super Box Land Demake,"4,99 €*","• Acción, Puzle",11-10-2019,¡Ábrete camino a través de desafíos desconcertantes!
Puzzle Book,"3,99 €0,99 €*",• Puzle,11-10-2019,"Si te apetece revivir la magia de los puzles de toda la vida, ¡este es el juego para ti!"
Shipped,"5,99 €0,99 €*","• Acción, Arcade, Fiesta",11-10-2019,¡Todo el mundo a cubierta!
AeternoBlade II,"14,99 €*","• Acción, Plataformas",11-10-2019,Domina la AeternoBlade y desafía al abismo en esta secuela del rápido juego de plataformas de acción y rompecabezas.
Spirit Hunter: NG,"49,99 €*",• Aventura,10-10-2019,Enfréntate a pesadillas que pensabas que solo eran leyendas urbanas.
Old School RPG Bundle,"29,99 €*","• Aventura, Estrategia, Rol (RPG)",10-10-2019,¡Consigue tres superéxitos galardonados en este paquete con descuento!
Contraptions,"6,99 €*",• Puzle,10-10-2019,Contraptions es un juego de rompecabezas basado en la física con un divertido aspecto de dibujos animados.
Mable & The Wood,"14,99 €*","• Acción, Aventura, Plataformas",10-10-2019,¿Serás capaz de desterrar la oscuridad o te convertirás en parte de ella?
Little Briar Rose,"5,99 €*","• Aventura, Puzle",10-10-2019,Una aventura en vidrio coloreado inspirada en la bella durmiente de los cuentos de hadas.
Pocket Stables,"12,00 €*","• Deportes, Estrategia, Simulación",10-10-2019,"Maneja un rancho, entrena caballos de carreras y participa en la Triple Corona."
A Knight's Quest,"24,99 €*","• Acción, Aventura, Plataformas, Rol (RPG)",10-10-2019,"Encarna a Rusty, un aventurero torpe que desatará el fin del mundo por accidente."
Family Tree,"7,99 €1,59 €*","• Acción, Arcade, Fiesta, Puzle",10-10-2019,¡Apunta y rebota sobre los enemigos en este plataformas tipo pinball!
Bibi & Tina en la granja de caballos,"29,99 €*","• Aventura, Deportes, Simulación",10-10-2019,¡Vive aventuras increíbles en Martinshof!
Monochrome Order,"14,99 €7,49 €*","• Aventura, Estrategia, Rol (RPG), Simulación",10-10-2019,Guia al mundo por la dirección correcta por medio de los jueces en un juego de rol fantástico con finales múltiples.
Queen's Quest 4: Sacred Truce,"14,99 €*","• Aventura, Puzle",10-10-2019,¡Restablece la paz en los Cinco Reinos!
Secret Files Sam Peters,"6,99 €*",• Puzle,10-10-2019,La mitología y la aventura se unen en un cuento interactivo de los creadores de la saga Secret Files.
Duped,"4,99 €*","• Plataformas, Puzle",10-10-2019,Explora una cueva fría y oscura. ¡Resuelve puzles para escapar de ella!
MISTOVER,"27,99 €*","• Aventura, Estrategia, Rol (RPG)",10-10-2019,Crea tu propia unidad militar y explora distintas regiones en el Pillar of Despair.
BDSM: Big Drunk Satanic Massacre,"19,99 €*","• Acción, Disparos (Shooter), Rol (RPG)",10-10-2019,"¡BDSM es el primer RPG de acción satírico en el que juegas con Lou, el hijo de Satán!"
Eliza,"12,99 €*",• Aventura,10-10-2019,"Eliza es la historia de una psicoterapeuta artificial, la gente que la desarrolla y la gente que la utiliza."
Valfaris,"24,99 €*","• Acción, Arcade, Plataformas",10-10-2019,Una saga espacial de heavy metal.
River City Melee Mach!!,"11,54 €3,80 €*",• Acción,10-10-2019,¡Combates sin reglas en los que todo vale!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Midnight Evil,"9,99 €*","• Aventura, Puzle, Rol (RPG)",10-10-2019,La única manera de despertar de esta pesadilla es seguir leyendo… y terminar el libro.
Arcade Archives THE LEGEND OF KAGE,"6,99 €*","• Acción, Arcade",10-10-2019,"Kage, un ninja Iga, se adentra en el maléfico castillo para rescatar a la princesa Kiri."
The Bradwell Conspiracy,"19,99 €*","• Aventura, Puzle",10-10-2019,¿Descubrirás la verdad?
CrunchTime,"8,99 €*","• Aventura, Plataformas",10-10-2019,"Un programador, que lleva largo tiempo haciendo horas extras, se introduce en el mundo del código informático y se convierte en un cursor verde."
Corpse Party: Blood Drive,"19,99 €*",• Aventura,10-10-2019,¿Lograrás poner fin a la maldición que sufre Heavenly Host Elementary?
STELLATUM,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",09-10-2019,"Stellatum es un nuevo y divertido juego de naves matamarcianos. Equipa tus naves con armas, instala motores más rápidos y aumenta la potencia de tu reactor."
