Título,Precio,Categoría,Fecha de lanzamiento,Descripción
AAA Clock Gold,"99,00 €*","• Estilo de vida, Uso práctico",05-07-2024,Siempre contigo y ahora en versión elegante - AAA Clock Gold
Neckbreak,"23,99 €*","• Acción, Acción en primera persona (FPS), Disparos (Shooter), Lucha",05-07-2024,Ábrete camino luchando en este sucio FPS táctico de estilo retro.
Summer Games Beach Volley,"7,99 €*",• Deportes,05-07-2024,Juego de vóley playa con Torneo de los Juegos de Verano
Sir Happenlance,"14,00 €*","• Acción, Fiesta, Lucha, Plataformas",04-07-2024,"Climb huge mountains, impale hundreds of enemies, and solve tricky physics puzzles... all using only a spear. Pole-vault yourself to victory in this epic joust-'em-up adventure!"
MACHI KORO con todos,"24,50 €*","• Estrategia, Fiesta, Tablero",04-07-2024,¡Tira el dado y construye una ciudad a tu gusto!
Uphill Stunt Driver: Extreme Racing Simulator,"4,99 €*","• Arcade, Carreras, Deportes, Simulación",04-07-2024,Carreras extremas en peligrosas pistas montañosas en coches potentes: ¡supera esta difícil subida y conviértete en el rey de la montaña!
Mini Golf League: Sports Simulator,"4,99 €*","• Deportes, Entrenamiento, Puzle, Simulación",04-07-2024,¡Ponte a prueba en un emocionante simulador de minigolf y llévate la copa de campeón en Golf Championship!
Air Hockey: Casual Table Arcade,"4,99 €*","• Acción, Arcade, Deportes, Tablero",04-07-2024,¡Un clásico juego de mesa arcade de deportes en el que puedes desafiar a tus amigos y poner a prueba tus habilidades contra la IA!
Art of Glide 2,"4,19 €*","• Acción, Arcade, Aventura, Puzle",04-07-2024,"Embark on a cozy, endless adventure across the mesmerizing desert landscape in Art of Glide 2. Glide gracefully through the sands, uncovering hidden landmarks as you go."
Clock Creator: My Pendulum Clock,"1,20 €*","• Estilo de vida, Otros, Uso práctico",04-07-2024,Create Your Own Pendulum Clock. Enjoy Relaxing Time with a Swinging Pendulum!
City Legends: The Curse of the Crimson Shadow Collector's Edition,"9,99 €*","• Aventura, Puzle",04-07-2024,"No te asustan las historias de fantasmas, por lo que tu búsqueda de inspiración te lleva a los lugares más extraños. ¿Podrás sobrevivir al encuentro con un espíritu real?"
Silverwood Bay An Eleanor Grey Mystery Collector's Edition,"9,99 €5,99 €*","• Aventura, Puzle",04-07-2024,City Writer se muda a un pequeño pueblo para escribir una historia.
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Darkarta: A Broken Heart Quest Collector's Edition,"9,99 €5,99 €*","• Aventura, Puzle",04-07-2024,Misterio embrujado y lucha de una madre por su pequeña hija.
Mystery Detective Adventure,"13,99 €*","• Aventura, Puzle",04-07-2024,Los sucesos místicos persiguen a los lugareños.
Scoop it! Goldfish,"5,00 €*","• Acción, Arcade, Comunicación, Fiesta",04-07-2024,¡Es hora de un clásico de los juegos de carnaval: pescar peces dorados! ¡Pesca tantos como puedas y conviértete en un maestro!
Choose and Easy NUMBER IQ QUIZ,"7,99 €*","• Entrenamiento, Puzle, Uso práctico",04-07-2024,Complete Brain Training within the Time Limit! Quick and Fun Brain Activity IQ Quiz
Brain Training!! Number Search,"2,49 €*","• Entrenamiento, Fiesta, Uso práctico",04-07-2024,Find the indicated number among many numbers! This is a number-finding brain training game that exercises your quick thinking skills!
Replik Survivors,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",04-07-2024,Replik Survivors is a time survival game with role-playing and roguelite elements. Become a replik(clone girl) to defeat the Lab's enemies.
River Tails: Stronger Together,"19,50 €*","• Acción, Aventura, Plataformas, Puzle",04-07-2024,River Tails: Stronger Together es un juego de plataformas 3D asimétrico y cooperativo.
Puzzle World Bundle,"7,99 €*","• Estrategia, Fiesta, Puzle, Simulación",04-07-2024,¡Gira los elementos del rompecabezas y recopila todas las increíbles imágenes!
Arcade Archives NINJA EMAKI,"6,99 €*","• Arcade, Disparos (Shooter)",04-07-2024,An expansive ninja tale featuring 8 kinds of Ninja Magic and mysterious characters!
Spirits Chronicles: Flower of Hope Collector's Edition,"9,99 €5,99 €*","• Aventura, Puzle",04-07-2024,Evita que un misterioso villano cumpla su aterradora ambición tanto tiempo acariciada.
Viking Heroes V Collector's Edition,"9,99 €5,99 €*","• Estrategia, Simulación",04-07-2024,¡Embárcate en un viaje festivo mientras los vikingos se preparan para Yule!
Hentai Girls: Amazing America,"8,99 €*","• Acción, Otros, Puzle, Uso práctico",04-07-2024,¡Conoce a más de 50 atractivas chicas de anime en este rompecabezas relajante!
Taboo Trial,"18,59 €*","• Acción, Aventura, Estrategia, Rol (RPG)",04-07-2024,"Juego de acción 3D tipo Rogue-like. Eres una valquiria, eliges bendiciones de los dioses nórdicos y vas a completar la Prueba Tabú guiada por Loki."
The Five Covens,"12,99 €*","• Aventura, Plataformas, Puzle",04-07-2024,Bienvenido a un mundo mágico lleno de brujería.
Hot Blood,"9,99 €*","• Acción, Aventura, Lucha",02-07-2024,¡Elimina zombies con una protagonista tan atractiva como mortal en un juego 3D de pocos polígonos!
Food Truck Simulator,"19,99 €*",• Simulación,02-07-2024,"Tu padre era dueño de un camión de comida. Aunque el vehículo ha envejecido, se ha convertido en una piedra angular del legado de su familia. Ahora, en un abrir y cerrar de ojos, tu padre se ha ido. Ahora, el camión de comida te pertenece."
The Battle Cats Unite!,"18,99 €*","• Acción, Estrategia, Simulación",02-07-2024,"At long last, play The Battle Cats with friends! Team up with friends to take on the Doge Army! Show your friends the power of your Cat Army in versus!"
Pups & Purrs Animal Hospital and Pups & Purrs Pet Shop Bundle,"44,99 €*",• Simulación,01-07-2024,¡No hay quien se resista a estas monadas!
Void's Ballad,Precio no disponible,"• Aventura, Puzle",2024,Void’s Ballad is a dark investigative adventure through the biggest human fear: Death.
Aqua Puzzle Adventures,"4,99 €*","• Educativo, Otros, Puzle, Tablero",29-06-2024,¡Resuelve rompecabezas a través del océano!
Switch Race,"0,99 €*","• Acción, Arcade, Carreras, Plataformas",29-06-2024,"Switch your vehicle, match your environment!"
Escapar de la Torre,"4,99 €*","• Acción, Aventura, Plataformas",29-06-2024,"Guía a tu valiente princesa mientras escapa de una formidable torre. Lucha contra hordas de poderosos enemigos, supera obstáculos desafiantes y enfréntate al temible dragón."
Fantasy Saga Frenzy,"4,99 €*","• Acción, Arcade, Fiesta, Puzle",29-06-2024,"¡Sumérgete en un reino mágico con Fantasy Mania Frenzy! En este encantador juego de rompecabezas, te encontrarás fusionando artefactos mágicos para crear combinaciones poderosas. ¡Viaja a través de paisajes fantásticos llenos de magia y descifralos!"
10 in 1 Classic Games Pack,"39,99 €3,99 €*","• Acción, Arcade, Fiesta, Puzle",29-06-2024,"¡Colección de increíbles juegos familiares! ¡Sumérgete en él, juega solo o junto con otros jugadores!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Isolated,"9,99 €*",• Otros,29-06-2024,Experience the solitude of being the loneliest person on Earth!
Climbing Over It with a Spear Only Up,"6,99 €0,99 €*","• Acción, Arcade, Plataformas, Rol (RPG)",29-06-2024,"Scale the mountain, overcome obstacles, and climb to victory!"
Gigantosaurus: Dino Sports,"39,99 €*","• Acción, Deportes, Fiesta",28-06-2024,"Prepárate para una fiesta deportiva para hasta cuatro dinosaurios. Estos ocho juegos del tamaño de un mordisco estás repletos de diversión, ¡pero cuidado con Giganto!"
Last Night of Winter,"9,99 €*","• Acción, Aventura, Rol (RPG)",28-06-2024,"¡Levántate y anda, Vigilante, pues el asedio continua! Debemos encontrar a la Heredera y poner fin a esta noche maldita."
Air Sea Modern Conflict,"9,99 €*",• Estrategia,28-06-2024,Juego de estrategia de combate naval y aéreo
At Your Feet,"15,99 €*",• Aventura,28-06-2024,Conquista a mujeres preciosas de pies despampanantes
Nocturnal Visitors,"4,99 €*","• Aventura, Puzle",28-06-2024,Descubre un mundo en el que conviven el caos y el orden.
34 Sports Games - World Edition,"29,99 €*","• Deportes, Fiesta",28-06-2024,"¡""34 Sports Games - World Edition"" es el juego definitivo que reúne 34 deportes diferentes en un solo juego! Desafía a tu familia o amigos y ¡que gane el mejor!"
SPY×ANYA: Operation Memories,"49,99 €*",• Aventura,28-06-2024,La vida cotidiana de una familia improvisada.
Cthulhu tower,"12,99 €*","• Acción, Arcade, Estrategia, Rol (RPG)",28-06-2024,"In Cthulhu Tower, you will plunge into the depths of cosmic horror as you defend the eldritch abominations led by the ancient entity against the relentless onslaught of humanity."
Dead Station 2,"4,99 €*","• Aventura, Plataformas",28-06-2024,This space is not dead... It's alive and hunts you!
Ecchi Secrets,"7,69 €*","• Estilo de vida, Fiesta, Otros, Puzle",28-06-2024,Encuentra todos los secretos ocultos de las tentadoras chicas anime
Offroad Masters: Motocross Races,"3,99 €0,99 €*","• Arcade, Carreras",28-06-2024,Embark on an adrenaline-fueled adventure with Offroad Masters: Motocross Races!
HALVA Studio 2023 Bundle,"14,99 €*","• Acción, Aventura, Puzle, Simulación",28-06-2024,"Explora 2023 con HALVA Studio. Relájate en una simulación original, atraca un banco lleno de tesoros, defiende el mundo de los zombis o embárcate en una aventura misteriosa. ¡Tú eliges!"
Kingdom's Dungeon Rage,"5,99 €*","• Aventura, Plataformas, Puzle",28-06-2024,El rey ha sido tomado como rehén y encerrado en una mazmorra.
There's No Dinosaurs 2,"6,99 €3,49 €*","• Otros, Puzle",28-06-2024,We are back with “There’s No Dinosaurs 2” - a relaxing hidden object point & click game in which your objective is to locate randomly placed dinosaurs.
Hollow Police Emblem: The Visual Novel,"9,90 €*","• Aventura, Música, Otros, Puzle",28-06-2024,Una novela visual donde un detective debe resolver intrigantes casos criminales mientras navega por las complejidades de sus relaciones personales.
Grandma Cleaning Simulator - Family Business Tycoon,"11,99 €*","• Acción, Aventura, Estrategia, Simulación",28-06-2024,"Clean, Build, Prosper: Sweep Your Way to Success and Family Fortune!"
Hentai Solitaire,"11,99 €0,99 €*","• Arcade, Estrategia, Puzle, Simulación",28-06-2024,¡Saca un as de tu bolsillo y comprueba qué retos te esperan!
Sky Survivors,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",28-06-2024,Construye una poderosa estructura para sobrevivir a las hordas de monstruos.
Yori's Journey: Forgotten Origins,"9,99 €0,99 €*","• Acción, Estrategia, Lucha, Rol (RPG)",28-06-2024,"Unleash your skills and face your foes, go to the end and survive the experiment."
Magnus Trilogy,"8,99 €*","• Aventura, Otros, Puzle",27-06-2024,Explore the depths of the human psyche.
Tchia,"29,99 €*","• Acción, Aventura",27-06-2024,Un juego inspirado en Nueva Caledonia.
Fortress Challenge - Fort Boyard,"39,99 €*",• Fiesta,27-06-2024,¡Vuelve a Fort Boyard y enfréntate a los nuevos desafíos de Sir Fouras!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Battle Crush,"0,00 €*","• Acción, Lucha",27-06-2024,"¡El debut de un juego de acción y lucha brutal! Los controles son sencillos, pero ¡el combate se las trae! Acaba con los oponentes gracias a habilidades espectaculares"
Cape's Escape Game 9th Room,"9,80 €3,03 €*","• Aventura, Puzle",27-06-2024,Escape game with cute but quirky characters
A Street Cat's Tale 2: Outside is Dangerous,"13,49 €*","• Aventura, Estrategia, Rol (RPG), Simulación",27-06-2024,A Street Cat's Tale 2: Outside is Dangerous es un juego de aventuras que combina historias conmovedoras con la acción que rodea al gato casero Cinnamon.
Room Renovator: Furniture Decor Simulator,"4,99 €2,99 €*","• Estilo de vida, Estrategia, Puzle, Simulación",27-06-2024,¡Conviértete en un verdadero diseñador de interiores y muestra tu creatividad en la cocina en el nuevo simulador de decoración de habitaciones!
Boat Driver: Ship Parking Simulator,"4,99 €*","• Arcade, Carreras, Entrenamiento, Simulación",27-06-2024,"¡Un simulador de estacionamiento de barcos emocionante y realista! Aparcar barcos no es una tarea fácil, ¡es una auténtica prueba de precisión!"
Flying Tank,"14,99 €*","• Acción, Arcade, Aventura, Disparos (Shooter)",27-06-2024,¡Haz pedazos a los álienes!
Mega Ramp Car Jumping,"8,99 €3,59 €*","• Acción, Carreras, Deportes, Simulación",27-06-2024,Ski-jumping - in a car - over city skylines and through clouds? What could go wrong?
Whacking Hell!,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",27-06-2024,"""Whacking Hell!"" es un juego de disparos frenético en 2D con elementos de roguelite. Las puertas del infierno se han abierto: ¡golpea a todos los monstruos antes de que ellos te golpeen a ti!"
ECHOLOCAUTION,"4,99 €*","• Acción, Arcade, Disparos (Shooter), Música",27-06-2024,Can Sound See as Well as Eyes? Use the ability of echolocation to see in the dark and join the bats on a night hunt!
MERGE BLOCK PUZZLE,"2,99 €*","• Estrategia, Puzle, Tablero",27-06-2024,"Move the blocks with the same number to fuse them together. As time goes by, the blocks will be added to the game, so"
Make it! Yakitori,"3,00 €*","• Arcade, Comunicación, Fiesta, Puzle",27-06-2024,"¡Es hora de cocinar un clásico de la comida callejera: yakitori! Ásalos con salsa, ásalos con sal y prepara todo tipo de estilos populares de yakitori."
Shogun,"4,99 €*","• Estrategia, Otros",27-06-2024,"Carve your legacy in a world of samurais, where strategy, prosperity, and heritage converge."
EGGCONSOLE TOPPLE ZIP PC-8801,"5,59 €*","• Acción, Carreras, Disparos (Shooter)",27-06-2024,"Ride the Zippin and join the race on Frolic Planet. To overcome the grueling races, you can't afford to hold back."
TSUKIHIME -A piece of blue glass moon-,"54,99 €*","• Aventura, Otros",27-06-2024,Ah... Qué hermosa está la luna esta noche... Así comienza la célebre historia de TSUKIHIME.
Luxor Evolved,"22,99 €*","• Acción, Arcade, Disparos (Shooter), Estrategia",27-06-2024,"¡El tremendamente popular juego de disparos de canicas estilo neón, finalmente en Nintendo Switch™!"
Radiant Tale -Fanfare!-,"49,99 €*",• Aventura,27-06-2024,"Un insólito grupo de artistas formado por un dragón loco, un payaso siniestro, un mago inseguro, un acróbata incapaz de entretener y un director de pista reacio hace un esfuerzo desesperado por reformar un circo en ruinas."
NeoSprint,"24,99 €*","• Arcade, Carreras, Deportes, Simulación",27-06-2024,"¡La emocionante serie de carreras clásicas de Atari ""Sprint"" regresa con NeoSprint!"
planetarian: Snow Globe,"4,99 €*","• Aventura, Otros",27-06-2024,"Prequel to visual novel studio Key's touching sci-fi tale, ""planetarian: The Reverie of a Little Planet"", ""planetarian: Snow Globe"" now on Nintendo Switch™!"
Arcade Archives JACKAL,"6,99 €*","• Acción, Arcade",27-06-2024,They bring hell.
Hole Theory,"2,00 €*","• Arcade, Estilo de vida, Plataformas, Simulación",27-06-2024,Cometelo todo
The Alpha Wolf,"7,99 €1,59 €*","• Acción, Aventura, Rol (RPG), Simulación",27-06-2024,"""The Alpha Wolf"" es un simulador RPG donde construyes y lideras una manada de lobos. Personaliza y mejora a tus lobos, caza para sobrevivir, desbloquea habilidades mágicas."
Cheating Reset - 浮気リセット -,"15,90 €*","• Aventura, Simulación",27-06-2024,A happy life of living together. I thought it was going well all this time. Let's start over. Let's go back to six months ago...
DIFFICULT CLIMBING GAME,"9,99 €0,99 €*","• Acción, Plataformas, Puzle, Simulación",27-06-2024,"""Difficult Climbing Game offers a more streamlined and easier climbing experience compared to other climbing games, yet it remains captivating. Use ""shifts"" to grab and the ""up"" to lift yourself to the top."
Gun Rounds,"9,89 €*","• Acción, Arcade, Estrategia, Rol (RPG)",27-06-2024,En esta aventura rogue-like de 1-bit ¡tú disparas primero! ¡Pero luego una oleada de enemigos te disparará a ti! ¡Prepárate para bloquearlos en el momento adecuado!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Lady & Lonely Boy ～お嬢様とぼっちくん～,"23,40 €*","• Aventura, Simulación",27-06-2024,Enrolling in an all-girls school as the only boy!?A harem academy life where I'm at the mercy of a young lady with almost no knowledge of men is about to begin...!
planetarian: The Reverie of a Little Planet & Snow Globe,"14,99 €*","• Aventura, Otros",27-06-2024,"Visual novel studio Key's sci-fi tale ""planetarian: The Reverie of a Little Planet"" and its prequel ""planetarian: Snow Globe"" now available as a single package!"
How to Sing to Open Your Heart Remastered,"14,99 €*","• Aventura, Rol (RPG), Simulación",27-06-2024,Can the cat-eared princess' song rescue her people and find true love?
FROGUE,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",27-06-2024,"Embárcate en un viaje generado proceduralmente en FROGUE, un juego de plataformas roguelike bullet hell."
Go Go Jump!!!,"9,99 €*","• Acción, Arcade, Aventura",26-06-2024,¡Esquiva peligros para alcanzar la victoria en un simple y divertido juego de acción que todos pueden jugar!
Sneaky Rat,"5,99 €*",• Puzle,26-06-2024,"Empuja espejos, abre puertas, evita al gato y hazte con el queso."
Super Monkey Ball Banana Rumble,"A partir de: 49,99 €*","• Arcade, Fiesta, Plataformas",25-06-2024,¡Te aguarda una aventura muy fructífera en Super Monkey Ball Banana Rumble!
Frogun Encore,"12,99 €*","• Acción, Aventura, Plataformas",25-06-2024,¡Frogun ENCORE es la reluciente sequela/expansión al éxito indie Frogun! ¡Explora el mundo con tu siempre útil Frogun en esta adorable aventura poligonal!
Vera Blanc Supernatural Mysteries,"7,99 €*","• Aventura, Puzle, Simulación",25-06-2024,~ Vera Blanc: Full Moon + Ghost In The Castle ~
Beyond Good & Evil 20th Anniversary Edition,"19,99 €*",• Aventura,25-06-2024,Un juego de aventuras y acción pionero
Lost Pixel,"4,99 €*","• Acción, Arcade, Plataformas, Puzle",24-06-2024,Prepare to embark on an extraordinary journey like no other in Lost Pixel.
Captain Backwater,"9,99 €*","• Aventura, Estrategia, Puzle, Tablero",24-06-2024,Una aventura de piratas con desafiantes rompecabezas
Grass Cutting Simulator: Lawn Mowing Care,"12,99 €*","• Arcade, Fiesta, Rol (RPG), Simulación",23-06-2024,"Craft the perfect lawn, become the ultimate lawn care pro!"
Greedy Snake,"3,99 €*","• Acción, Arcade, Aventura, Simulación",22-06-2024,La serpiente escapa del Jardín del Edén
Spring Time,"0,99 €*","• Acción, Arcade, Carreras, Deportes",22-06-2024,"Bikes, springs and racing!"
Wild West Tycoon Empire,"9,99 €*","• Acción, Estrategia",22-06-2024,"In ""Wild West Tycoon Empire,"" you are tasked with transforming the rugged Wild West into a thriving economic powerhouse."
Bikini Beach: Anime Girls Assault,"7,99 €*","• Acción, Simulación",22-06-2024,Are you ready to become the best shooter?
Construct Farm,"9,99 €*",• Otros,22-06-2024,Construct Farm is a relaxing farm-building game
Pogo Stick Champion,"4,99 €*","• Arcade, Plataformas, Puzle",21-06-2024,¡Bota con tu palo saltador hacia tierras nuevas!
Speedway Turbo: Car Racing Challenge,"9,99 €*","• Arcade, Carreras, Educativo, Simulación",21-06-2024,"Feel the adrenaline surge as you tear through the circuits, rev up your engines and take on the challenges!"
Love Elysium: Secret of the Goddess,"19,99 €1,99 €*","• Aventura, Simulación",21-06-2024,"Enamórate... ¡¿de una diosa?! En esta novela visual, chicas divinamente bellas te robarán el corazón."
Sea under the sea under the sea,"15,99 €*","• Acción, Arcade, Aventura, Simulación",21-06-2024,"The year is 2082. Most of the planet is covered with water, and the composition of marine fauna has changed dramatically. Humanity has about 500 million people, most of whom live where the mountains used to be. You are in the Carpathian port."
Jewel Match Atlantis Solitaire Collector's Edition,"9,99 €*","• Puzle, Tablero",21-06-2024,¡Explora el increíble mundo submarino de la Atlántida!
Spirits Chronicles: Born in Flames Collector's Edition,"9,99 €*","• Aventura, Puzle",21-06-2024,¡Derrota al espíritu del hielo y el frío y salva Wintersea!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Gallery of Things: Reveries,"9,99 €*","• Aventura, Puzle",21-06-2024,Explore world of Dada-inspired hidden object puzzles.
So Much Stuff 3: Odds & Ends Collector's Edition,"9,99 €*","• Puzle, Tablero",21-06-2024,¡Descubre tantas cosas!
"Stars, Stripes and Subgames Collector's Edition","9,99 €*","• Aventura, Puzle",21-06-2024,¡Sumérgete en un mundo de subjuegos cautivadores y diversos!
I Love Finding Cats and Pups Collector's Edition,"9,99 €*","• Aventura, Puzle",21-06-2024,Have a pawsome adventure finding cats and pups!
Garten of Banban Bundle: 3 + 4,"13,99 €*","• Acción, Arcade, Aventura, Puzle",21-06-2024,Continúa tu viaje por el Jardín de Banban con este elegante paquete que contiene el Jardín de Banban 3 y el Jardín de Banban 4. ¡Sumérgete en las instalaciones!
Garten of Banban Bundle: 1 + 2 + 3 + 4,"19,99 €*","• Acción, Arcade, Aventura, Puzle",21-06-2024,"¡Comienza tu viaje con Garten of Banban de la manera correcta con este paquete completo que contiene Garten of Banban 1, 2, 3 y 4! ¡Sumérgete y seguro que harás amigos!"
Garten of Banban Bundle: 1 + 2,"5,99 €*","• Acción, Arcade, Aventura, Puzle",21-06-2024,¡Comienza tu aventura con Garten of Banban de la manera correcta con este elegante paquete que contiene Garten of Banban y Garten of Banban 2!
VENARI - Escape Room Adventure,"4,99 €*","• Aventura, Puzle",21-06-2024,"Embark on an epic escape room adventure to an ancient, mysterious island where your puzzle skills will be put to the test as you try to uncover a secret artefact."
Mouse & Crane,"14,99 €*","• Aventura, Plataformas, Puzle",21-06-2024,"Ideal as a child’s first game, Mouse & Crane is a single or multiplayer adventure offering creative puzzle-solving moments through cooperation, upcycling and construction."
Times & Galaxy,"19,99 €13,99 €*","• Aventura, Puzle",21-06-2024,"Caza la noticia, escribe historias, impresiona a los demás y conserva el puesto."
Dicefolk,"14,99 €*",• Estrategia,20-06-2024,Usa dados mágicos y forma un equipo de poderosas quimeras para ponerle fin a un misterioso mal en este título de aventuras roguelite tácticas.
Puzzle World: Funny Dogs,"3,99 €*","• Estrategia, Fiesta, Puzle, Simulación",20-06-2024,¡Gira los elementos del rompecabezas y recopila todas las increíbles imágenes divertidas de perros!
Train Your Brain! Spot the Difference with Cat Photos,"2,49 €*","• Comunicación, Entrenamiento, Fiesta",20-06-2024,Spot the Difference in Kitten Photos! Enjoy brain training while being soothed by adorable cat images.
Operation STEEL,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",20-06-2024,Shoot-em-up de estilo roguelike dibujado a mano. Encuentra y mejora armas mientras combates a la legión electrónica por toda la galaxia.
Pixel World: Unity-Chan!,"4,99 €*","• Acción, Aventura",20-06-2024,This is an action game to reclaim the lost colors of creatures.
Toilet Hero,"3,99 €*","• Acción, Acción en primera persona (FPS), Aventura, Disparos (Shooter)",20-06-2024,"Un shooter arcade en primera persona en el que tendrás que luchar contra unos invasores alienígenas llamados ""Retretes"""
Scars of Mars,"19,50 €*","• Acción, Estrategia, Rol (RPG)",20-06-2024,Scars of Mars es un nuevo juego de rol en tiempo real.
SEKIMORI GAMI - SAIEN,"18,99 €*",• Aventura,20-06-2024,"""A Yandere Young Man's Pursuit in an Otome Game"" A girl works at ""Gokurakudou,"" a shop in another world, alongside a young man known as ""Yoruichi."""
Rainbow Ascend: Anime Girls Go Up,"7,99 €*","• Acción, Simulación",20-06-2024,Game where you guide anime-style girls through a thrilling free-running adventure.
Rusted Moss,"19,50 €*","• Acción, Aventura, Disparos (Shooter), Plataformas",20-06-2024,Un metroidvania donde vuelas con tu gancho y destruyes enemigos en el camino.
The Ouroboros King,"9,99 €*","• Puzle, Tablero",20-06-2024,Ouroboros King combina la profundidad estratégica del ajedrez con la variedad de construcción y la rejugabilidad de los roguelikes.
SPACE PENGUINS,"1,99 €*",• Puzle,20-06-2024,¡Trabaja en equipo con los polluelos de pingüino que imitan tus acciones para guiar el carro minero hasta el cohete!
EGGCONSOLE TRITORN PC-8801,"5,59 €*","• Acción, Aventura, Rol (RPG)",20-06-2024,"Tritorn, a brave warrior, stands up to restore peace to the island of Luwanda. This is an excellent action RPG that became famous in the early days of PC games!"
Arcade Archives Rastan Saga II,"6,99 €*","• Acción, Arcade",20-06-2024,In a time when might was the only justice...
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Faces of Illusion: The Twin Phantoms,"14,99 €*","• Aventura, Puzle",20-06-2024,¡Deléitate con un espectáculo de magia y prestidigitación!
Racine,"9,99 €2,99 €*",• Estrategia,20-06-2024,Racine es un roguelike estratégico con combates automáticos. Usa tus cartas para mejorar los atributos de tus personajes o lanzar poderosos hechizos.
Tavern Talk,"21,99 €*","• Aventura, Simulación",20-06-2024,"¡Ponte a cargo de una acogedora taberna en esta novela visual inspirada en el mundo de fantasía de D&D! Escucha rumores, sirve bebidas y embarca a los aventureros."
Cave Digger 2,"14,90 €*","• Acción, Aventura, Disparos (Shooter)",20-06-2024,"Vive una aventura enigmática en este juego de para 1-4 jugadores ambientada en una frontera del oeste alternativa. Descubrimientos, peligros y excavaciones te esperan."
Garten of Banban 3,"4,99 €*","• Acción, Arcade, Aventura, Puzle",20-06-2024,Profundiza aún más en el jardín de infancia de Banban en Garten of Banban 3 y continúa la búsqueda de tu hijo.
Clasherball,"6,49 €*","• Acción, Arcade, Puzle",20-06-2024,¡Golpear duro! ¡Esta es la acción arcade clásica! ¡Estos desafiantes rompecabezas son nuevos y emocionantes! Classerball es un juego de rompecabezas y acción de lo más intenso. Unirás cuatro bolas del mismo color. ¡Ten cuidado!
Garten of Banban 4,"9,99 €*","• Acción, Arcade, Aventura, Puzle",20-06-2024,Explora los niveles subterráneos abandonados del jardín de infancia de Banban y continúa la búsqueda de tu hijo desaparecido.
Alchemy: Origins,"6,99 €3,49 €*","• Otros, Puzle",20-06-2024,Alchemy: Origins is a classic alchemy game that starts you with 4 basic elements and allows to connect them to create more and more elaborate items - all the way to reaching the stars.
Hentai Girls: Cat Cutie,"5,99 €1,99 €*","• Acción, Otros, Puzle, Uso práctico",20-06-2024,¡Conoce a más de 30 atractivas chicas de anime en este rompecabezas relajante!
Greed 3: Old Enemies Returning,"14,99 €*","• Arcade, Estrategia, Puzle, Simulación",20-06-2024,Viejos enemigos vuelven para robar la cura milagrosa.
Garten of Banban,"1,99 €*","• Acción, Arcade, Aventura, Puzle",20-06-2024,"Ingresa al jardín de infantes de Banban, donde seguramente harás algunos amigos. ¡El fenómeno global Garten of Banban ya está en Nintendo Switch™! ¡Vuela tu dron y descubre la verdad!"
Garten of Banban 2,"4,99 €*","• Acción, Arcade, Aventura, Puzle",20-06-2024,¡Continúa la historia del jardín de infantes de Banban! Profundiza en las extrañas instalaciones subterráneas y descubre la verdad detrás de ellas...
DarkStar One – Nintendo Switch™ Edition,"29,99 €*","• Acción, Aventura, Disparos (Shooter), Simulación",20-06-2024,"¡Comandante, te doy la bienvenida a bordo de DarkStar One – Nintendo Switch™ Edition! Cruza la última frontera y explora la inmensidad de esta aventura espacial retro."
Ylands: Nintendo Switch™ Edition,"24,99 €*","• Acción, Aventura, Estrategia",20-06-2024,"¡Lánzate a la aventura en el mundo de Ylands! Levanta el ancla y explora, consigue recursos, fabrica herramientas y construye."
Everafter Falls,"16,79 €*","• Rol (RPG), Simulación",20-06-2024,"Vuelve a la vida sencilla: cultiva, pesca, fabrica y lucha para traer la paz en esta nueva aventura agrícola."
Moonstone Island,"19,99 €*","• Rol (RPG), Simulación",19-06-2024,"¡Más de 100 islas para explorar, hacer amigos, elaborar pociones, coleccionar espíritus y poner a prueba tu fuerza en combates basados en cartas para completar tu formación como"
