Título,Precio,Categoría,Fecha de lanzamiento,Descripción
Save Farty,"6,99 €*","• Educativo, Estilo de vida, Fiesta",28-01-2021,A fun quiz about a cute chick.
Royal Tower Defense,"7,99 €*","• Aventura, Educativo, Estrategia, Puzle",28-01-2021,Las tierras de los orcos se han expandido en las últimas décadas y han definido nuevas fronteras. Nuevas fronteras que están peligrosamente cerca de nosotros...
Strange Field Football,"6,99 €*","• Arcade, Deportes, Fiesta, Football Fútbol",28-01-2021,Strange Field Football is a 3D cartoon pixel style 5v5 football game with up to 4 local players.
Märchen Forest,"32,98 €*","• Acción, Aventura, Rol (RPG)",28-01-2021,Este es el cuento que narra la historia de una niña solitaria y su mágico periplo.
Escape 2088,"3,50 €2,27 €*","• Aventura, Puzle",28-01-2021,Escape 2088 es un juego de escape de la vieja escuela ambientado en un mundo futurista y cyberpunk.
SushiParty,"9,99 €*","• Acción, Arcade, Fiesta, Otros",28-01-2021,"In recent years, ""shrimp"" and ""tuna"" were fighting. The shrimp will defeat the tuna to save the galaxy! Sushi will save the galaxy!"
The Witcher 3: Wild Hunt,"39,99 €*","• Acción, Aventura, Rol (RPG)",28-01-2021,"TODO UN MUNDO PARA EXPLORAR. EN CASA Y EN CUALQUIER SITIO. Galardonado con más de 250 premios al juego del año, The Witcher 3: Wild Hunt es una aventura de mundo abierto basada en la narrativa y ambientada en un oscuro universo de fantasía."
Curve Racer,"1,99 €*","• Acción, Carreras, Deportes, Simulación",27-01-2021,
The Dark Eye: Chains of Satinav,"19,99 €*","• Aventura, Otros, Puzle",27-01-2021,¡Enfréntate a tu destino!
The Dark Eye: Memoria,"19,99 €*","• Aventura, Otros, Puzle",27-01-2021,"Dos tramas, dos héroes, una gran aventura"
Project Starship X,"9,99 €*","• Acción, Arcade, Disparos (Shooter)",27-01-2021,"¡Avanza, evade y pulveriza a tus enemigos en este shmup paródico protagonizado por Swagthulhu!"
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Cyber Shadow,"19,99 €*","• Acción, Plataformas",26-01-2021,Solo tú puedes desbloquear los secretos de los ancestrales poderes de tu clan en el juego de acción ninja por excelencia.
Ziggy the Chaser,"7,99 €*","• Acción, Arcade, Aventura, Puzle",26-01-2021,Adventure game with lots of levels filled with pure fun! Collect all crystals in one area to proceed to another.
Zombie Apocalypse,"3,99 €*","• Acción, Acción en primera persona (FPS), Arcade",26-01-2021,
SOLAS 128,"14,99 €*","• Música, Puzle",25-01-2021,"Explore SOLAS 128, a game of interconnected puzzles where you redirect and reconfigure rhythmic pulses of light to breathe life back into an ancient machine."
Legend of Numbers,"2,99 €*","• Puzle, Tablero",23-01-2021,
The Unexpected Quest,"14,99 €2,24 €*","• Aventura, Estrategia, Otros, Puzle",23-01-2021,Adventure game with strategy and management elements in a medieval fantasy setting.
Seal Electric Railway,"3,09 €*","• Acción, Fiesta",23-01-2021,You are a new seal driver working in Antarctica. Tilt the Joy-Con™ to control the train for a new kind of electric train action!
Shark Copter vs. Zombie Dancers,"3,09 €*",• Acción,23-01-2021,"Zombie virus outbreak on the night of the festival! ""Shark Copter"" eats Bon Odori Zombies!"
Spaceship Curse,"3,09 €*","• Otros, Puzle",23-01-2021,This story is set in the universe. Escape from the Space Shuttle before being captured by a curse.
Battle for Blood,"3,99 €*","• Estrategia, Puzle, Tablero",23-01-2021,Epic battles within 30 seconds!
Gradiently,"4,99 €*","• Educativo, Estrategia, Puzle",22-01-2021,"Beautiful relaxing puzzler, challenge your color perception!"
Colorful Colore,"2,99 €0,99 €*","• Arcade, Puzle",22-01-2021,Figure your way out of colorful labyrinths in a rewarding puzzle game!
Rock 'N Racing Bundle Off Road & Grand Prix,"19,99 €*","• Arcade, Carreras, Simulación",22-01-2021,Este pack incluye los juegos: Rock 'N Racing Off Road y Grand Prix Rock 'N Racing.
Dark Sauce,"4,99 €*",• Plataformas,22-01-2021,
ADVERSE,"5,29 €*","• Acción, Arcade, Disparos (Shooter), Plataformas",22-01-2021,"ADVERSE es un juego de plataformas de disparos en primera persona con un sistema de movimiento fluido, ambientado en un universo idílico."
CATTCH,"7,00 €*","• Acción, Plataformas, Puzle",22-01-2021,
Abyss: The Wraiths of Eden,"14,99 €*","• Aventura, Puzle",22-01-2021,Sumérgete en el juego para experimentar en tu propia piel los milagros de un mundo submarino.
Dirt Bike Insanity,"7,99 €*","• Acción, Carreras, Deportes, Simulación",22-01-2021,It's a racing game that takes you into the world of motocross - Dirt Bikes.
Balancelot,"7,99 €*","• Arcade, Aventura, Plataformas, Simulación",22-01-2021,Prepárate para balancearte… MUCHO.
Cupcake Match,"7,99 €*","• Arcade, Estrategia, Puzle, Simulación",22-01-2021,"Ayuda a Joy a construir su sueño, una panadería de cupcakes."
Redout: Space Assault,"9,99 €*","• Arcade, Disparos (Shooter)",22-01-2021,HA LLEGADO LA PRÓXIMA GENERACIÓN DE JUEGOS ARCADE DE COMBATES ESPACIALES
Timothy and the Mysterious Forest,"7,99 €0,99 €*","• Aventura, Lucha, Puzle, Rol (RPG)",22-01-2021,"Timothy it’s an ""old school"" style title with some modern-age ideas. A mix of retro graphics along with meta-narrative, stealth system action combat!"
Missile Dancer,"9,99 €6,99 €*","• Acción, Arcade, Disparos (Shooter)",21-01-2021,Welcome to the dancehall! The only music here are the aircrafts soaring the skies! Make your way through the enemy lines and save us from the final war!
Unspottable,"11,99 €*","• Fiesta, Lucha",21-01-2021,Anda como un robot y golpea como un humano!
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Bezier: Second Edition,"24,00 €*","• Acción, Arcade, Disparos (Shooter)",21-01-2021,"Bezier: Un bláster descerebrado, pero con un gran corazón."
Air Bounce - The Jump 'n' Run Challenge,"5,99 €*","• Acción, Aventura, Carreras, Plataformas",21-01-2021,"¡Salta o muere! AIR BOUNCE - THE JUMP 'N' RUN CHALLENGE es un trepidante juego de plataformas en primera persona en 3D, trepidante y difícil que a veces provoca rabia. ¿Estás listo para el desafío?"
Sally Face,"12,99 €*","• Aventura, Otros, Puzle",21-01-2021,A Dark Mystery is Unfolding...
Shing!,"19,99 €*","• Acción, Arcade, Lucha",21-01-2021,"Sumérgete en el sistema de combate beat 'em up más emocionante de todos los tiempos: conviértete en un ninja formidable, ¡y haz picadillo a los demonios con estilo!"
The Game is ON,"4,99 €*",• Puzle,21-01-2021,"Boris wants to learn English, but he's having problems with idioms. Solve wacky puzzles to discover hidden phrases and help him out."
Jiffy,"2,00 €*","• Acción, Arcade, Plataformas",21-01-2021,Jiffy es un plataformero de estilo retro con un gameplay rápido y lleno de acción
Chess Royal,"2,99 €*","• Educativo, Estrategia, Puzle, Tablero",21-01-2021,¡Comienza tu viaje en el mundo del ajedrez!
Bouncing Hero,"3,99 €*","• Acción, Plataformas",21-01-2021,Extreme auto-jumping action game
GRISAIA PHANTOM TRIGGER 5.5,"14,99 €*","• Aventura, Otros",21-01-2021,"Faced with the biggest decision of her life, what world will Arisaka choose to live in? Here comes Volume 5.5 of the GRISAIA PHANTOM TRIGGER series!"
EPHEMERAL -FANTASY ON DARK-,"31,99 €*",• Aventura,21-01-2021,"Ephemerally, beautiful, World in Darkness."
Loot Hero DX,"4,99 €*","• Acción, Arcade, Aventura, Rol (RPG)",21-01-2021,Lucha contra un bestiario lleno de enemigos medievales.
Frodoric The Driver,"4,99 €*","• Arcade, Carreras, Fiesta",21-01-2021,"Fun, retro style arcade game. Main goal of the game is to avoid, push off or even destroy enemy cars."
Pixel Game Maker Series The Witch and The 66 Mushrooms,"5,50 €*","• Acción, Arcade",21-01-2021,"Adventure through the vast stages and get back your brother's body, which was stolen by a witch!"
Her Love in the Force,"24,99 €*",• Aventura,21-01-2021,"Don't push on too hard. With me, you can be yourself."
Crashnauts,"12,19 €*","• Acción, Arcade, Disparos (Shooter)",21-01-2021,The hard-hitting 2D Arena Shooter finally arrives on the Nintendo Switch™!
Conarium,"19,99 €*",• Aventura,21-01-2021,"Una historia intensa de terror cósmico llena de suspense, secretos y huevos de Pascua"
Joe's Diner,"19,99 €*","• Aventura, Otros",21-01-2021,"En algún lugar de la venerable Ruta 7, en el quinto pino, se encuentra la cafetería de Joe. Trabajando en el turno de noche durante un mes, tu principal tarea será mantener las mesas limpias. Sin embargo, hay un pequeño problema."
Neoverse Trinity Edition,"19,49 €*","• Acción, Estrategia, Rol (RPG), Tablero",21-01-2021,"Neoverse es un juego sorprendente y fantástico lleno de aventuras y desafíos trepidantes. Es un juego de construcción de mazos de acción, estratégico y con elementos rogue-lite que pone a prueba la habilidad del jugador."
Pineview Drive,"19,99 €*","• Aventura, Otros",21-01-2021,"Al final de Pineview Drive se encuentra una antigua mansión abandonada. Un hombre atormentado permanece en la entrada, la mirada dirigida hacia la casa. Hace 20 años visitó esta finca con su esposa Linda."
Arcade Archives BLOCK HOLE,"6,99 €*","• Arcade, Disparos (Shooter), Puzle",21-01-2021,A new kind of puzzle shooter! Make rectangular shapes to clear blocks!
Ghostanoid,"6,99 €*","• Arcade, Puzle",21-01-2021,"El arcade más loco. Todos tienen un trabajo normal, pero nosotros tenemos casas con fantasmas."
HITMAN 3 - Cloud Version,"0,00 €*","• Acción, Disparos (Shooter)",20-01-2021,"El Agente 47 regresa en HITMAN 3, el espectacular cierre de la trilogía de Mundo del asesinato"
All Walls Must Fall - A Tech-Noir Tactics Game,"9,99 €*","• Arcade, Estrategia, Rol (RPG), Simulación",20-01-2021,"All Walls Must Fall is a Tech-Noir Tactics game set in Berlin 2089, where the Cold War never ended."
Otti: The House Keeper,"7,99 €*","• Arcade, Otros, Plataformas, Puzle",20-01-2021,"The mix of tower defense and puzzle, use traps to defend the house. Otti: house keeper is a game about defending your house from thieves and uninvited guests."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
War Truck Simulator,"7,99 €*","• Acción, Carreras, Estrategia, Simulación",19-01-2021,Get behind the wheel of a military truck for special tasks
Lost Lands: Dark Overlord (free to play),"0,00 €*","• Aventura, Puzle",19-01-2021,"¡Juega a Lost Lands: Dark Overlord, una inquietante aventura de objetos ocultos, y ayuda a Susan a buscar a su hijo! Jimmy ha sido llevado a un mundo mágico y sobrenatural y su madre parte en su búsqueda."
Little Squire's Quests,"9,90 €1,98 €*","• Acción, Arcade, Aventura, Lucha",19-01-2021,"Pull the Pins Rescue Princess, Kill Enemy, Collect Treasure Chests"
Shinobi Blade,"9,99 €1,99 €*","• Acción, Arcade, Aventura, Lucha",19-01-2021,Silent Agile Smart Demon Slayer
Epitaph,"10,29 €*","• Estrategia, Puzle",19-01-2021,The Tactical Battler where Death is a Strategy!
International Table Tennis,"4,99 €*","• Deportes, Simulación",18-01-2021,Desafía a muchos oponentes de niveles de IA en esta simulación de tenis de mesa y... ¡gana el Torneo International !
Spinny's Journey,"11,99 €*","• Acción, Arcade, Aventura, Puzle",18-01-2021,"Spinny's Journey es un juego de acción/rompecabezas en 2D. Ayuda a Spinny, un explorador alienígena, a navegar por laberintos, esquivar trampas y reparar su nave."
Red Colony,"6,99 €*","• Acción, Aventura, Disparos (Shooter)",18-01-2021,"El objetivo de la Colonia Roja era salvar a la humanidad, no provocar su fin…"
Dadish 2,"9,00 €*","• Acción, Arcade, Aventura, Plataformas",18-01-2021,"Es padre y un rábano, ¡y ha vuelto a su mayor aventura hasta ahora!"
Dungeon Nightmares 1+2 Collection,"13,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Aventura",18-01-2021,Dungeon Nightmares 1+2 Collection is a first-person psychological horror series that takes you through a journey of discovering what nightmares are.
Danger Gazers,"8,99 €*","• Acción, Disparos (Shooter)",18-01-2021,Danger Gazers is a post-apocalyptic roguelite top-down shooter where you pave your own path. The choices you make will decide your fate!
Clay Skeet Shooting,"3,99 €*","• Arcade, Disparos (Shooter)",17-01-2021,"Como competición oficial de los Juegos Olímpicos, el tiro al plato es un deporte real que requiere talento, capacidad de concentración y destreza. El Tiro al plato es la simulación móvil más efectiva de este deporte."
Curling,"5,99 €*","• Deportes, Simulación",15-01-2021,"Tanto si eres fan de Curling como si quieres descubrir un nuevo juego de deporte, disfrutarás jugando a Curling en su versión para un solo jugador o en su versión multijugador local."
My Magic Florist,"6,99 €0,99 €*","• Arcade, Estrategia, Puzle, Simulación",15-01-2021,¡La magia es la clave del éxito en esta floristería!
16-Bit Soccer,"3,99 €*","• Arcade, Deportes",15-01-2021,"¿Te encantan aquellos juegos de fútbol de consolas y ordenadores de los 90? Si quieres revivir esos momentos de acción trepidante con geniales gráficos pixelados, ¡16-Bit Soccer es justo lo que andabas buscando!"
Solar Blast,"4,99 €*","• Acción, Arcade, Aventura, Plataformas",15-01-2021,Defend the sun!
WRITHE,"8,99 €*","• Acción, Acción en primera persona (FPS), Arcade, Disparos (Shooter)",15-01-2021,¡Coge tus armas y pinta el suelo con ZUMO DE LARVA!
Brain Breaker,"0,99 €*","• Acción, Arcade, Puzle",15-01-2021,Are you ready to break your brain?
12 Labours of Hercules III: Girl Power,"7,99 €*","• Arcade, Aventura, Estrategia, Puzle",15-01-2021,"¡Descubre 12 Labours of Hercules III - Girl Power, un heroico juego de acción, y demuestra de lo que estás hecha!"
My Hidden Things,"5,99 €*","• Arcade, Puzle",14-01-2021,My Hidden Things es un atrevido experimento: una mezcla de novela visual y aventura de objetos ocultos con mecánicas inusuales.
Four in a Row,"4,99 €*","• Estilo de vida, Fiesta, Otros, Tablero",14-01-2021,"You need to place 4 tokens next to each other (horizontally, vertically or diagonally) which requires strategy and tactical thinking from you."
Scott Pilgrim vs. The World™: The Game – Complete Edition,"14,99 €*",• Arcade,14-01-2021,¡Redescubre el querido beat 'em up arcade en 2D inspirado en los emblemáticos cómics y la película de Scott Pilgrim contra el mundo en esta Complete Edition! Incluye el juego base Scott Pilgrim vs.
Grand Prix Racing,"5,99 €*",• Carreras,14-01-2021,La alta velocidad no siempre significa la victoria. Demuestra tus habilidades de conducción en esta gira de carreras entre los circuitos mundiales más desafiantes.
PLOID,"2,99 €*","• Acción, Arcade, Aventura, Plataformas",14-01-2021,Una aventura arcade de la vieja escuela
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Down in Bermuda,"19,99 €*","• Arcade, Aventura, Puzle, Rol (RPG)",14-01-2021,Vence a las criaturas del fondo del mar y descubre los secretos de las islas para poder volver a casa.
Galactic Trooper Armada,"4,99 €*","• Acción, Arcade, Disparos (Shooter)",14-01-2021,El clásico juego de disparos espaciales regresa en esta modernizada versión 3D de última generación. Vuelve a los años 80 con este juego de defensa de tropas retro.
PING REDUX,"4,49 €*","• Arcade, Estrategia, Puzle",14-01-2021,"PING REDUX ™ es un desafiante juego de rompecabezas de ping pong, rehecho de su hermano mayor PING 1.5 + ™. No es para aquellos con un corazón débil. Rebote contra las paredes y obstáculos para alcanzar la suculenta y sabrosa naranja."
Fantasy Tavern Sextet -Vol.2 Adventurer's Days-,"6,59 €*",• Arcade,14-01-2021,The 2nd part of a 3 part series! A run-of-the-mill guy who got transported to a fantasy world joins a witch and a lady knight together in battle?!
Silver Screen Story,"13,00 €*","• Estrategia, Otros, Simulación",14-01-2021,Sim de administración de Estudio de Cine Produce éxitos de taquilla y gana fama mundial
Arcade Archives Cosmo Police Galivan,"6,99 €*","• Acción, Arcade",14-01-2021,Crisis on the earth. Transform! Cosmo Police Galivan!
Pixel Game Maker Series Werewolf Princess Kaguya,"7,19 €*","• Acción, Arcade",14-01-2021,Vertical scrolling action with Kaguya princess turning into a werewolf!
Rhythm Fighter,"14,99 €*","• Acción, Aventura, Lucha, Música",14-01-2021,"This is a roguelike horizontal action game that players need to follow the beats to defeat opponents. Beats to follow, fist to the bone. Face the foe, and dance to kill!"
Life of Fly,"14,99 €*","• Aventura, Otros, Puzle, Simulación",14-01-2021,"Life of Fly presenta 12 historias cortas, cada una de las cuales gira en torno a la vida y los pensamientos de otra mosca. Es un juego de vuelo narrativo interesante pero relajante como ningún otro."
Medulla,"9,99 €*","• Acción, Aventura, Plataformas, Puzle",14-01-2021,el hombre puede volar
The Pillar: Puzzle Escape,"9,99 €1,99 €*","• Aventura, Puzle",13-01-2021,¡Resuelve los misterios de una isla enigmática y escapa para volver a la realidad!
Space Aliens Invaders,"4,99 €*","• Acción, Disparos (Shooter)",13-01-2021,Los invasores vuelven del espacio en esta versión modernizada de última generación. Vuelve a los 80 con este clásico juego de disparos alienígenas.
Gorilla Big Adventure,"4,99 €*","• Arcade, Plataformas",13-01-2021,Guiar al gorila a través de la selva y otros mundos Gorilla Big Adventure es un juego de plataforma de desplazamiento interminable muy divertido y adictivo.
Get Over Here,"4,20 €*","• Acción, Fiesta",13-01-2021,"GetOverHere es un juego dinámico y arena competitiva que pone de manifiesto el ambiente nostálgico de los 90 de. El jugador toma el control de un personaje con una pistola gancho, donde su objetivo es tirar de sus enemigos y acabar con ellos."
Blastoid Breakout,"4,99 €*","• Acción, Arcade, Puzle",12-01-2021,Breakout vuelve en esta versión modernizada de última generación.
Mahjong Adventure,"7,99 €*","• Educativo, Estrategia, Puzle, Tablero",12-01-2021,Develop your mind and patience and strategy skills in Mahjong Adventure.
ACT IT OUT XL!,"9,99 €*","• Estilo de vida, Fiesta, Tablero",12-01-2021,El exitoso juego de adivinanzas multijugador ha vuelto ¡con más contenido que nunca!
Spice and Wolf VR2,"22,50 €7,87 €*","• Aventura, Comunicación, Otros",12-01-2021,The team behind the original series has gotten together to bring you into the world of Spice and Wolf again for a second installment of VR animation!
S.U.M. - Slay Uncool Monsters,"4,99 €*","• Arcade, Educativo, Puzle",12-01-2021,"In S.U.M. you'll put your Quick-Math skills to test! Fight very Uncool Monsters using Addition, Subtraction, Multiplication & Division."
Dead Ground,"8,99 €*","• Acción, Arcade, Disparos (Shooter)",12-01-2021,Tower defense reimagined! Dead Ground is a procedurally generated tower defense game with rogue-like elements.
Double Dragon Neon,"12,29 €*",• Lucha,12-01-2021,¡Compañerismo espectacular! ¡Los legendarios artistas marciales Billy y Jimmy Lee regresan en esta reimaginación creativa del clásico del género beat ‘em up!
Shoot 1UP DX,"5,99 €*","• Acción, Arcade, Disparos (Shooter)",11-01-2021,"¡Juega todos tus barcos a la vez! ¡Juego de arcade clásico, con un toque!"
Glyph,"9,99 €*","• Aventura, Otros, Plataformas, Puzle",11-01-2021,"El sistema de movimiento único de Glyph cuenta con un espectacular sistema de sonidos, que hace que tu experiencia de juego en la plataforma, sea, única, no vista en ningún lado"
Bullet Trail,"1,99 €*","• Acción, Arcade, Puzle, Simulación",11-01-2021,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Wrestling Empire,"19,99 €*","• Acción, Deportes, Lucha, Simulación",11-01-2021,The lightweight champion of wrestling brings the revolution to Nintendo Switch™!
Knight with Tactics,"0,99 €*","• Acción, Aventura, Plataformas, Puzle",11-01-2021,
Radio Commander,"14,99 €*","• Acción, Estrategia, Puzle, Simulación",11-01-2021,En Radio Commander tu juegas como un comandante militar Americano sirviendo al ejercito Estadounidense durante la Guerra de Vietnam.
Yumemidori Nostalgia,"19,99 €*","• Aventura, Simulación",11-01-2021,"When you go through the main gate with a butterfly you encountered on Gojukkan Street, you shall meet your soul mate - -"
Rompecabezas de Bebé - Primeras Formas de Aprendizaje para Niños Pequeños,"12,99 €*","• Educativo, Puzle",11-01-2021,"Una colección de rompecabezas para los más pequeños. Rompecabezas “Arrastre y Suelte"" súper fáciles de usar para la primera infancia. ¡Ahora con más de 120 rompecabezas!"
Dirt Trackin Sprint Cars,"9,99 €*","• Arcade, Carreras, Deportes, Simulación",10-01-2021,¡El juego de arrancones en terracería más popular!
Zotrix Starglider,"9,99 €0,99 €*","• Acción, Arcade, Disparos (Shooter)",07-01-2021,¡Las estrellas te están esperando!
Kingdom Tales 2,"9,99 €0,99 €*","• Estrategia, Simulación",07-01-2021,¡Ayuda al joven Finn y a la princesa Dahla a reunirse enamorados!
G-MODE Archives25 Topolon,"4,39 €*",• Puzle,07-01-2021,"This title won ""Mobile Game of the Year"" and ""Best Puzzle Game"" at the Wireless Gaming Awards 2005.Exterminate the virus that invades the nanocircuit ""TOPOLON"""
Blacksmith of the Sand Kingdom,"19,99 €*","• Aventura, Estrategia, Rol (RPG), Simulación",07-01-2021,¡Conviértete en un forjador aventurero de la corte del Reino de Arena!
Arcade Archives Rod Land,"6,99 €*","• Acción, Arcade",07-01-2021,Welcome to a world of magical fairies!
Shadow Gangs,"23,99 €14,39 €*","• Acción, Arcade, Lucha, Plataformas",07-01-2021,Vive la leyenda de Dan el Ninja Carmesí!
Sense - A Cyberpunk Ghost Story,"19,99 €*","• Aventura, Rol (RPG)",07-01-2021,¡Ciencia ficción distópica con un giro de horror de supervivencia!
Stardash,"7,99 €5,19 €*","• Arcade, Plataformas",07-01-2021,We throw you back to the good old retro console days!
Werewolf: The Apocalypse — Heart of the Forest,"14,99 €*","• Acción, Aventura, Otros, Rol (RPG)",07-01-2021,Descubre la Rabia en un juego de aventuras inspirado en la experiencia del juego de rol Hombre lobo: el Apocalipsis.
Iris.Fall,"16,99 €*","• Aventura, Estrategia, Puzle",07-01-2021,
Charge Kid,"1,99 €*","• Acción, Arcade, Plataformas, Puzle",06-01-2021,¡Un desafiante rompecabezas donde cada salto es un rompecabezas!
Choices That Matter: And Their Souls Were Eaten,"4,99 €*","• Aventura, Estrategia, Puzle",06-01-2021,"You have a gift. With your gift, the dead are never truly gone. But what if there is a dark side to your gift?"
Dogfight,"8,99 €1,79 €*","• Acción, Arcade, Simulación",05-01-2021,
Foosball Futbol,"4,99 €*","• Deportes, Simulación",05-01-2021,"Un completo entorno 3D, una física hiperrealista y 4 magníficas mesas con características realmente diferentes hacen de Table Footbal - Foosball el mejor juego de fútbol de mesa."
UNO,"A partir de: 9,99 €*",• Fiesta,05-01-2021,"UNO, el famoso juego de cartas, se estrena en Nintendo Switch con un abanico de estupendas funciones, como las nuevas reglas del día, que añadirán más diversión y estrategias al juego."
Puzzle Plowing A Field,"1,99 €*","• Arcade, Puzle, Tablero",04-01-2021,
Wacky Run,"1,99 €*","• Acción, Carreras, Deportes, Puzle",04-01-2021,
Maze with cube,"1,99 €*","• Educativo, Plataformas, Puzle, Tablero",04-01-2021,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Travel Mosaics 7: Fantastic Berlin,"7,99 €*","• Arcade, Educativo, Puzle, Tablero",04-01-2021,"¡Los Walker, una aventurera familia de animales, viajan a la gran ciudad de Berlín!"
Virtual Battle,"6,45 €*","• Disparos (Shooter), Fiesta, Lucha, Simulación",04-01-2021,¡Combate en equipo o enfréntate solo en las batallas de supervivencia del mundo virtual!
Espacio Cosmic Light-Seeker,"3,99 €*","• Aventura, Estrategia, Puzle, Rol (RPG)",04-01-2021,"Escape the mysterious space in search of light! Let's go on an adventure with your buddy Celluar in outer space, inhabited by little cute characters!"
Cthulhu Saves Christmas,"12,69 €*",• Rol (RPG),04-01-2021,Eldritch horror saves Christmas for fun & profit in this fast-paced turn-based JRPG comedy.
Top Gun Air Combat,"7,99 €*","• Acción, Arcade, Disparos (Shooter), Simulación",04-01-2021,Juego realista de combate aéreo moderno
Speed Truck Racing,"9,99 €*","• Arcade, Carreras, Simulación",01-01-2021,¡Preparate para sentir la velocidad!
Hitori Logic,"4,99 €*","• Estrategia, Puzle, Tablero",01-01-2021,"Simple rules - great challenges, hours of brain-teasing fun!"
DEEMO -Reborn-,"21,00 €*","• Aventura, Música, Puzle, Rol (RPG)",31-12-2020,"""La respuesta a todas las preguntas debe renacer de entre el sonido del piano""."
Arcade Archives Shanghai III,"6,99 €*","• Arcade, Puzle",31-12-2020,A fun yet deep puzzle game! Matching tiles feels great!
Wingspan,"19,99 €9,99 €*","• Estrategia, Tablero",29-12-2020,Un juego de estrategia relajante sobre aves de 1 a 5 jugadores
Quell Reflect,"6,99 €*",• Puzle,28-12-2020,A charming zen puzzler that is sure to test your brain and capture your heart!
Lily of the Hollow - Resurrection,"5,99 €*",• Aventura,28-12-2020,"What is going to be acted before you is——Blossom in the shackles, but deep down in your bone, suspension and romantic."
FUZE Player,"0,99 €*","• Educativo, Estilo de vida, Otros, Uso práctico",28-12-2020,More than 20 FUZE games for Nintendo Switch™ Download even more for free
Pixel Game Maker Series DUNGEON OF NAZARICK,"11,99 €*","• Acción, Arcade",28-12-2020,"Can you reach the terrifying Sorcerer King Ainz? Find out in this classically difficult action game set in the dark fantasy world of ""OVERLORD III""!"
Comic Coloring Book,"0,00 €*",• Educativo,28-12-2020,Sumérjase en el mundo de coloridas aventuras en este cómic para colorear.
Mia's Picnic,"1,69 €*","• Arcade, Aventura, Puzle",28-12-2020,¡Un precioso collage de diversión frenética! Se trata de un juego de ritmo rápido y frenético.
VIRUS: The Outbreak,"9,99 €1,39 €*","• Estrategia, Simulación",28-12-2020,VIRUS: The Outbreak es un juego de estrategia en tiempo real en el que diriges una organización global que tiene que combatir una pandemia global.
Cube Raiders,"12,99 €*","• Acción, Educativo, Puzle",28-12-2020,Cube Raiders es un divertido juego de puzles para uno o dos jugadores donde deberemos combinar grupos de dados utilizando la energía de nuestros MagnetoGuantes.
Professor Lupo: Ocean,"3,99 €*","• Aventura, Puzle",28-12-2020,"Despiertas en medio de una nave especial en ruinas, pero todo está inundado… ¡Estás en el fondo del Océano! El ordenador a bordo insiste en asignarte un montón de tareas para poder reparar la nave y dice que eres una… ¿Clon?"
Hell Sports,"16,99 €*","• Acción, Deportes, Fiesta",28-12-2020,Hell Pleasure!? Aim for the top from the bottom of Hell!!
The Innsmouth Case,"14,99 €*",• Aventura,28-12-2020,The Innsmouth Case es un juego de aventuras con forma de libro interactivo inspirado en H. P. Lovecraft y ofrece una mezcla única de terror y humor.
Void Source,"5,49 €*","• Acción, Arcade, Disparos (Shooter)",28-12-2020,Classic multi-directional (360°) shoot 'em up. Navigate your UFO through hazardous environments with dangerous enemies and beat huge bosses!
The Hong Kong Massacre,"19,99 €*","• Acción, Arcade, Disparos (Shooter), Lucha",26-12-2020,Ábrete paso a los tiros por las calles de Hong Kong en un frenético juego de disparos de vista cenital.
Cube Life: Island Survival,"13,99 €11,19 €*","• Acción, Aventura, Otros, Rol (RPG)",26-12-2020,"Explora, construye y crea en un juego de supervivencia de construcción de bloques con gráficos realistas de Super-Duper."
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
,,,Fecha no disponible,
Título no disponible,Precio no disponible,Categoría no disponible,Fecha no disponible,Descripción no disponible
Door Kickers,"11,99 €0,99 €*","• Acción, Disparos (Shooter), Estrategia, Puzle",26-12-2020,Door Kickers is an innovative real-time strategy game that puts you in charge of a SWAT team and lets you command them during a tactical intervention.
DungeonTop,"13,99 €0,99 €*","• Aventura, Estrategia, Rol (RPG), Tablero",26-12-2020,A rogue-like deck-building game with table top battles! Choose a hero and allegiance then dive into the dungeon and build your deck as you battle!
Super Sports Blast,"24,99 €7,49 €*","• Arcade, Deportes",25-12-2020,"Vóley, tenis o fútbol: ¡elige tu deporte favorito, salta al terreno de juego y prepárate para pasarlo en grande!"
